time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.150000,1.504589,-1.504824,1.000162,-0.078113,0.100281,0.012700,1.501375,0.001645,1.005154,-0.024178,0.002328,0.020005,1.503062,1.497223,1.006081,-0.077565,-0.117856,0.041921,-0.001963,-1.506387,1.006976,0.020937,0.011194,0.048382,0.003897,-0.001259,1.000495,-0.174889,0.063691,0.000117,-0.000824,1.494195,1.008099,0.029884,-0.054627,0.042337,-1.510019,-1.503630,1.000432,0.090793,0.027162,0.006801,-1.504853,0.004802,1.001097,0.040205,-0.056481,0.033510,-1.510302,1.504590,1.001382,0.123044,-0.057743,0.009116
0.162500,1.503611,-1.503568,1.000321,-0.078342,0.100613,0.012752,1.501073,0.001674,1.005403,-0.024138,0.002305,0.019978,1.502092,1.495748,1.006605,-0.077734,-0.118054,0.041935,-0.001701,-1.506247,1.007581,0.021035,0.011266,0.048398,0.001707,-0.000461,1.000497,-0.175532,0.063922,0.000121,-0.000450,1.493512,1.008628,0.029978,-0.054574,0.042318,-1.508882,-1.503290,1.000518,0.091170,0.027271,0.006838,-1.504349,0.004094,1.001517,0.040293,-0.056726,0.033598,-1.508762,1.503867,1.001496,0.123505,-0.057940,0.009125
0.175000,1.502630,-1.502308,1.000480,-0.078598,0.100981,0.012809,1.500771,0.001703,1.005653,-0.024088,0.002281,0.019948,1.501119,1.494271,1.007129,-0.077916,-0.118266,0.041948,-0.001437,-1.506105,1.008186,0.021145,0.011348,0.048413,-0.000492,0.000339,1.000498,-0.176238,0.064176,0.000122,-0.000075,1.492830,1.009157,0.030082,-0.054515,0.042297,-1.507739,-1.502948,1.000603,0.091589,0.027398,0.006879,-1.503845,0.003384,1.001937,0.040388,-0.056992,0.033691,-1.507215,1.503141,1.001610,0.124010,-0.058156,0.009131
0.187500,1.501646,-1.501044,1.000641,-0.078882,0.101385,0.012870,1.500470,0.001731,1.005902,-0.024029,0.002256,0.019914,1.500144,1.492792,1.007653,-0.078111,-0.118491,0.041958,-0.001172,-1.505963,1.008791,0.021266,0.011438,0.048427,-0.002700,0.001143,1.000500,-0.177009,0.064453,0.000122,0.000302,1.492149,1.009686,0.030194,-0.054449,0.042272,-1.506592,-1.502604,1.000690,0.092048,0.027543,0.006925,-1.503340,0.002670,1.002359,0.040489,-0.057279,0.033788,-1.505661,1.502413,1.001725,0.124558,-0.058391,0.009134
0.200000,1.500658,-1.499773,1.000802,-0.079193,0.101826,0.012935,1.500171,0.001759,1.006151,-0.023960,0.002229,0.019876,1.499166,1.491309,1.008178,-0.078319,-0.118730,0.041967,-0.000906,-1.505819,1.009396,0.021398,0.011536,0.048440,-0.004917,0.001951,1.000501,-0.177843,0.064753,0.000120,0.000680,1.491469,1.010214,0.030315,-0.054378,0.042246,-1.505438,-1.502259,1.000776,0.092549,0.027706,0.006976,-1.502833,0.001952,1.002782,0.040597,-0.057587,0.033891,-1.504101,1.501681,1.001839,0.125149,-0.058645,0.009134
0.212500,1.499666,-1.498498,1.000964,-0.079532,0.102303,0.013004,1.499872,0.001787,1.006399,-0.023882,0.002201,0.019835,1.498186,1.489823,1.008702,-0.078541,-0.118982,0.041973,-0.000637,-1.505674,1.010002,0.021542,0.011644,0.048451,-0.007146,0.002762,1.000503,-0.178741,0.065076,0.000116,0.001060,1.490790,1.010742,0.030444,-0.054300,0.042216,-1.504278,-1.501912,1.000864,0.093092,0.027887,0.007032,-1.502325,0.001230,1.003206,0.040711,-0.057916,0.033998,-1.502532,1.500947,1.001953,0.125784,-0.058919,0.009132
0.225000,1.498670,-1.497216,1.001127,-0.079898,0.102816,0.013077,1.499574,0.001814,1.006647,-0.023794,0.002172,0.019790,1.497202,1.488334,1.009227,-0.078775,-0.119248,0.041978,-0.000367,-1.505528,1.010608,0.021697,0.011761,0.048462,-0.009386,0.003578,1.000504,-0.179703,0.065422,0.000110,0.001441,1.490112,1.011269,0.030583,-0.054215,0.042184,-1.503111,-1.501562,1.000952,0.093675,0.028087,0.007092,-1.501815,0.000504,1.003632,0.040831,-0.058265,0.034110,-1.500956,1.500208,1.002067,0.126462,-0.059211,0.009127
0.237500,1.497669,-1.495927,1.001291,-0.080292,0.103366,0.013154,1.499277,0.001841,1.006894,-0.023697,0.002141,0.019742,1.496216,1.486842,1.009752,-0.079024,-0.119528,0.041981,-0.000095,-1.505380,1.011213,0.021864,0.011886,0.048472,-0.011639,0.004398,1.000505,-0.180728,0.065791,0.000102,0.001824,1.489435,1.011796,0.030729,-0.054125,0.042149,-1.501936,-1.501210,1.001041,0.094300,0.028305,0.007157,-1.501304,-0.000227,1.004059,0.040958,-0.058635,0.034227,-1.499371,1.499466,1.002181,0.127184,-0.059523,0.009120
0.250000,1.496662,-1.494631,1.001456,-0.080714,0.103952,0.013235,1.498981,0.001868,1.007140,-0.023591,0.002110,0.019690,1.495227,1.485346,1.010277,-0.079285,-0.119821,0.041982,0.000180,-1.505231,1.011819,0.022042,0.012021,0.048480,-0.013905,0.005223,1.000507,-0.181818,0.066183,0.000091,0.002210,1.488759,1.012323,0.030885,-0.054028,0.042112,-1.500753,-1.500854,1.001131,0.094967,0.028540,0.007226,-1.500791,-0.000962,1.004488,0.041091,-0.059026,0.034348,-1.497776,1.498720,1.002295,0.127949,-0.059854,0.009109
0.262500,1.495651,-1.493328,1.001622,-0.081162,0.104573,0.013319,1.498687,0.001894,1.007386,-0.023475,0.002077,0.019634,1.494234,1.483847,1.010801,-0.079558,-0.120125,0.041979,0.000456,-1.505080,1.012425,0.022231,0.012166,0.048486,-0.016184,0.006052,1.000508,-0.182966,0.066596,0.000079,0.002597,1.488084,1.012849,0.031049,-0.053926,0.042072,-1.499561,-1.500496,1.001222,0.095680,0.028802,0.007299,-1.500277,-0.001703,1.004918,0.041229,-0.059436,0.034473,-1.496172,1.497970,1.002409,0.128757,-0.060206,0.009097
0.275000,1.494633,-1.492017,1.001789,-0.081636,0.105224,0.013406,1.498394,0.001920,1.007631,-0.023349,0.002043,0.019575,1.493238,1.482343,1.011326,-0.079839,-0.120435,0.041973,0.000735,-1.504927,1.013032,0.022432,0.012324,0.048488,-0.018479,0.006888,1.000509,-0.184170,0.067029,0.000065,0.002986,1.487411,1.013375,0.031220,-0.053817,0.042030,-1.498361,-1.500134,1.001314,0.096444,0.029096,0.007372,-1.499760,-0.002448,1.005349,0.041374,-0.059862,0.034597,-1.494557,1.497215,1.002522,0.129609,-0.060580,0.009085
0.287500,1.493610,-1.490697,1.001957,-0.082136,0.105908,0.013495,1.498103,0.001945,1.007875,-0.023214,0.002009,0.019512,1.492238,1.480836,1.011851,-0.080129,-0.120753,0.041962,0.001017,-1.504772,1.013638,0.022644,0.012495,0.048487,-0.020789,0.007728,1.000509,-0.185428,0.067482,0.000048,0.003377,1.486739,1.013900,0.031399,-0.053702,0.041985,-1.497150,-1.499768,1.001406,0.097261,0.029424,0.007446,-1.499242,-0.003199,1.005783,0.041523,-0.060305,0.034722,-1.492931,1.496455,1.002636,0.130504,-0.060978,0.009073
0.300000,1.492580,-1.489369,1.002127,-0.082662,0.106623,0.013587,1.497814,0.001970,1.008119,-0.023069,0.001974,0.019445,1.491234,1.479324,1.012375,-0.080427,-0.121077,0.041946,0.001302,-1.504614,1.014244,0.022867,0.012679,0.048483,-0.023115,0.008575,1.000510,-0.186741,0.067955,0.000029,0.003771,1.486068,1.014424,0.031585,-0.053581,0.041937,-1.495929,-1.499398,1.001500,0.098130,0.029785,0.007522,-1.498722,-0.003956,1.006217,0.041678,-0.060764,0.034847,-1.491294,1.495690,1.002749,0.131441,-0.061398,0.009060
0.312500,1.491543,-1.488032,1.002297,-0.083214,0.107369,0.013680,1.497527,0.001994,1.008361,-0.022914,0.001939,0.019375,1.490227,1.477809,1.012899,-0.080734,-0.121408,0.041926,0.001589,-1.504455,1.014850,0.023103,0.012876,0.048474,-0.025458,0.009427,1.000510,-0.188109,0.068448,0.000007,0.004167,1.485399,1.014948,0.031779,-0.053455,0.041887,-1.494697,-1.499024,1.001594,0.099051,0.030178,0.007598,-1.498200,-0.004718,1.006654,0.041837,-0.061240,0.034973,-1.489645,1.494920,1.002862,0.132423,-0.061841,0.009047
0.325000,1.490499,-1.486685,1.002469,-0.083792,0.108147,0.013777,1.497241,0.002018,1.008603,-0.022750,0.001902,0.019302,1.489216,1.476289,1.013423,-0.081050,-0.121746,0.041901,0.001879,-1.504292,1.015456,0.023349,0.013085,0.048462,-0.027818,0.010286,1.000510,-0.189532,0.068961,-0.000017,0.004565,1.484732,1.015472,0.031980,-0.053322,0.041834,-1.493452,-1.498644,1.001690,0.100023,0.030605,0.007675,-1.497676,-0.005487,1.007092,0.042003,-0.061732,0.035099,-1.487983,1.494144,1.002975,0.133447,-0.062307,0.009034
0.337500,1.489448,-1.485328,1.002641,-0.084395,0.108957,0.013875,1.496958,0.002042,1.008844,-0.022577,0.001865,0.019224,1.488201,1.474765,1.013947,-0.081374,-0.122092,0.041873,0.002173,-1.504128,1.016061,0.023608,0.013308,0.048447,-0.030196,0.011151,1.000510,-0.191010,0.069493,-0.000043,0.004966,1.484066,1.015994,0.032189,-0.053183,0.041778,-1.492196,-1.498258,1.001786,0.101048,0.031065,0.007753,-1.497150,-0.006262,1.007531,0.042173,-0.062241,0.035225,-1.486309,1.493362,1.003088,0.134515,-0.062796,0.009021
0.350000,1.488389,-1.483961,1.002816,-0.085025,0.109798,0.013976,1.496677,0.002065,1.009084,-0.022393,0.001827,0.019144,1.487182,1.473237,1.014470,-0.081707,-0.122444,0.041839,0.002469,-1.503960,1.016667,0.023877,0.013544,0.048428,-0.032593,0.012023,1.000509,-0.192542,0.070046,-0.000072,0.005370,1.483402,1.016516,0.032406,-0.053039,0.041720,-1.490926,-1.497867,1.001884,0.102124,0.031559,0.007833,-1.496622,-0.007043,1.007972,0.042349,-0.062766,0.035351,-1.484620,1.492574,1.003201,0.135626,-0.063307,0.009008
0.362500,1.487322,-1.482583,1.002991,-0.085681,0.110671,0.014080,1.496398,0.002088,1.009323,-0.022200,0.001788,0.019059,1.486158,1.471704,1.014993,-0.082049,-0.122803,0.041801,0.002770,-1.503789,1.017272,0.024158,0.013792,0.048405,-0.035010,0.012903,1.000508,-0.194130,0.070618,-0.000102,0.005777,1.482740,1.017037,0.032630,-0.052888,0.041659,-1.489642,-1.497469,1.001982,0.103253,0.032085,0.007913,-1.496092,-0.007831,1.008415,0.042530,-0.063308,0.035478,-1.482918,1.491780,1.003314,0.136780,-0.063842,0.008994
0.375000,1.486247,-1.481194,1.003168,-0.086363,0.111575,0.014186,1.496122,0.002110,1.009560,-0.021998,0.001748,0.018971,1.485130,1.470167,1.015515,-0.082400,-0.123169,0.041759,0.003073,-1.503615,1.017877,0.024451,0.014054,0.048379,-0.037447,0.013789,1.000506,-0.195772,0.071210,-0.000136,0.006186,1.482080,1.017557,0.032861,-0.052732,0.041595,-1.488345,-1.497065,1.002081,0.104433,0.032644,0.007994,-1.495559,-0.008626,1.008859,0.042716,-0.063867,0.035605,-1.481201,1.490978,1.003426,0.137977,-0.064399,0.008980
0.387500,1.485163,-1.479793,1.003346,-0.087066,0.112505,0.014293,1.495848,0.002131,1.009797,-0.021792,0.001708,0.018879,1.484098,1.468625,1.016037,-0.082759,-0.123541,0.041712,0.003381,-1.503437,1.018481,0.024754,0.014329,0.048348,-0.039904,0.014683,1.000504,-0.197460,0.071819,-0.000171,0.006598,1.481422,1.018077,0.033100,-0.052572,0.041529,-1.487031,-1.496653,1.002182,0.105661,0.033238,0.008074,-1.495024,-0.009428,1.009305,0.042908,-0.064439,0.035731,-1.479468,1.490169,1.003538,0.139210,-0.064976,0.008964
0.400000,1.484070,-1.478381,1.003525,-0.087786,0.113455,0.014403,1.495577,0.002152,1.010032,-0.021590,0.001668,0.018782,1.483061,1.467078,1.016558,-0.083128,-0.123918,0.041658,0.003692,-1.503257,1.019085,0.025066,0.014620,0.048312,-0.042383,0.015585,1.000502,-0.199183,0.072441,-0.000208,0.007013,1.480766,1.018596,0.033344,-0.052410,0.041460,-1.485703,-1.496234,1.002283,0.106932,0.033865,0.008151,-1.494486,-0.010237,1.009753,0.043107,-0.065022,0.035854,-1.477720,1.489354,1.003650,0.140471,-0.065572,0.008943
0.412500,1.482969,-1.476957,1.003706,-0.088524,0.114424,0.014513,1.495308,0.002173,1.010266,-0.021391,0.001627,0.018681,1.482020,1.465527,1.017078,-0.083507,-0.124301,0.041597,0.004008,-1.503072,1.019689,0.025388,0.014927,0.048270,-0.044884,0.016494,1.000499,-0.200943,0.073076,-0.000248,0.007432,1.480112,1.019113,0.033594,-0.052248,0.041388,-1.484358,-1.495806,1.002386,0.108246,0.034528,0.008224,-1.493946,-0.011053,1.010202,0.043312,-0.065615,0.035974,-1.475956,1.488530,1.003762,0.141759,-0.066187,0.008918
0.425000,1.481857,-1.475520,1.003888,-0.089278,0.115412,0.014626,1.495042,0.002193,1.010499,-0.021196,0.001587,0.018575,1.480974,1.463970,1.017598,-0.083896,-0.124688,0.041531,0.004327,-1.502883,1.020292,0.025718,0.015249,0.048223,-0.047407,0.017411,1.000496,-0.202739,0.073724,-0.000289,0.007853,1.479459,1.019630,0.033850,-0.052085,0.041313,-1.482996,-1.495370,1.002489,0.109604,0.035225,0.008294,-1.493403,-0.011877,1.010652,0.043523,-0.066219,0.036092,-1.474176,1.487699,1.003873,0.143076,-0.066819,0.008888
0.437500,1.480737,-1.474072,1.004071,-0.090049,0.116420,0.014739,1.494778,0.002213,1.010731,-0.021005,0.001546,0.018464,1.479922,1.462409,1.018116,-0.084294,-0.125081,0.041458,0.004651,-1.502691,1.020895,0.026058,0.015586,0.048170,-0.049953,0.018337,1.000492,-0.204570,0.074386,-0.000333,0.008278,1.478809,1.020146,0.034113,-0.051920,0.041236,-1.481618,-1.494925,1.002593,0.111004,0.035957,0.008360,-1.492858,-0.012709,1.011104,0.043741,-0.066833,0.036207,-1.472379,1.486860,1.003984,0.144420,-0.067470,0.008854
0.450000,1.479606,-1.472610,1.004256,-0.090838,0.117448,0.014855,1.494517,0.002232,1.010961,-0.020817,0.001505,0.018349,1.478866,1.460843,1.018634,-0.084702,-0.125479,0.041378,0.004979,-1.502494,1.021496,0.026407,0.015939,0.048111,-0.052522,0.019271,1.000487,-0.206438,0.075060,-0.000378,0.008706,1.478161,1.020661,0.034381,-0.051755,0.041156,-1.480221,-1.494471,1.002698,0.112448,0.036723,0.008423,-1.492310,-0.013548,1.011557,0.043965,-0.067459,0.036319,-1.470566,1.486012,1.004094,0.145792,-0.068140,0.008815
0.462500,1.478466,-1.471135,1.004443,-0.091643,0.118495,0.014971,1.494258,0.002250,1.011189,-0.020633,0.001463,0.018229,1.477805,1.459272,1.019151,-0.085120,-0.125882,0.041292,0.005311,-1.502292,1.022097,0.026765,0.016307,0.048047,-0.055114,0.020214,1.000482,-0.208341,0.075748,-0.000426,0.009138,1.477516,1.021175,0.034655,-0.051588,0.041073,-1.478806,-1.494007,1.002803,0.113935,0.037524,0.008482,-1.491759,-0.014395,1.012012,0.044196,-0.068094,0.036428,-1.468734,1.485156,1.004204,0.147192,-0.068827,0.008772
0.475000,1.477315,-1.469647,1.004630,-0.092466,0.119562,0.015090,1.494001,0.002268,1.011416,-0.020452,0.001422,0.018104,1.476738,1.457696,1.019667,-0.085547,-0.126290,0.041200,0.005648,-1.502086,1.022698,0.027132,0.016690,0.047977,-0.057730,0.021165,1.000477,-0.210281,0.076449,-0.000475,0.009572,1.476872,1.021688,0.034935,-0.051420,0.040987,-1.477373,-1.493533,1.002910,0.115465,0.038359,0.008538,-1.491205,-0.015251,1.012468,0.044433,-0.068741,0.036534,-1.466886,1.484291,1.004314,0.148620,-0.069533,0.008724
0.487500,1.476154,-1.468146,1.004820,-0.093306,0.120648,0.015209,1.493747,0.002286,1.011642,-0.020275,0.001380,0.017974,1.475666,1.456115,1.020181,-0.085985,-0.126704,0.041102,0.005989,-1.501875,1.023297,0.027509,0.017089,0.047902,-0.060371,0.022125,1.000471,-0.212257,0.077163,-0.000527,0.010011,1.476230,1.022200,0.035221,-0.051251,0.040898,-1.475920,-1.493048,1.003017,0.117038,0.039229,0.008591,-1.490648,-0.016114,1.012925,0.044676,-0.069398,0.036638,-1.465019,1.483418,1.004422,0.150076,-0.070258,0.008672
0.500000,1.474982,-1.466631,1.005011,-0.094162,0.121754,0.015331,1.493494,0.002303,1.011866,-0.020101,0.001338,0.017840,1.474589,1.454529,1.020694,-0.086431,-0.127123,0.040997,0.006335,-1.501659,1.023895,0.027895,0.017503,0.047822,-0.063037,0.023094,1.000464,-0.214268,0.077890,-0.000581,0.010453,1.475591,1.022710,0.035514,-0.051081,0.040807,-1.474446,-1.492552,1.003125,0.118654,0.040134,0.008640,-1.490088,-0.016986,1.013384,0.044926,-0.070066,0.036739,-1.463134,1.482535,1.004530,0.151559,-0.071000,0.008615
0.512500,1.473800,-1.465102,1.005203,-0.095031,0.122873,0.015453,1.493244,0.002319,1.012088,-0.019937,0.001296,0.017705,1.473505,1.452937,1.021206,-0.086888,-0.127547,0.040885,0.006687,-1.501437,1.024492,0.028287,0.017931,0.047735,-0.065728,0.024072,1.000456,-0.216306,0.078627,-0.000636,0.010899,1.474953,1.023220,0.035810,-0.050912,0.040713,-1.472953,-1.492045,1.003233,0.120304,0.041069,0.008685,-1.489525,-0.017866,1.013844,0.045183,-0.070741,0.036836,-1.461230,1.481642,1.004638,0.153063,-0.071759,0.008553
0.525000,1.472606,-1.463559,1.005397,-0.095906,0.123998,0.015575,1.492996,0.002335,1.012308,-0.019788,0.001255,0.017573,1.472416,1.451340,1.021716,-0.087356,-0.127978,0.040765,0.007043,-1.501210,1.025088,0.028685,0.018371,0.047644,-0.068445,0.025060,1.000448,-0.218362,0.079370,-0.000693,0.011348,1.474318,1.023728,0.036111,-0.050748,0.040616,-1.471439,-1.491525,1.003342,0.121979,0.042031,0.008722,-1.488958,-0.018754,1.014305,0.045448,-0.071420,0.036929,-1.459307,1.480741,1.004744,0.154577,-0.072530,0.008486
0.537500,1.471402,-1.462002,1.005592,-0.096789,0.125129,0.015697,1.492749,0.002351,1.012527,-0.019655,0.001214,0.017445,1.471321,1.449738,1.022225,-0.087834,-0.128414,0.040638,0.007404,-1.500978,1.025683,0.029087,0.018823,0.047548,-0.071187,0.026057,1.000439,-0.220435,0.080120,-0.000752,0.011802,1.473684,1.024235,0.036414,-0.050588,0.040516,-1.469903,-1.490994,1.003451,0.123678,0.043019,0.008753,-1.488388,-0.019651,1.014767,0.045720,-0.072104,0.037017,-1.457365,1.479829,1.004850,0.156102,-0.073314,0.008413
