time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.000000,0.000485,-0.010285,0.978520,0.016987,0.078934,0.079227,0.731477,0.344949,0.998183,-0.135566,0.039607,0.002556,0.707999,-0.372071,0.997983,-0.026099,0.133809,0.014849,-0.719286,0.375516,1.000632,0.074877,-0.155038,0.010255,-0.735464,-0.352830,0.998213,0.181437,0.004622,-0.000527
0.020000,0.000825,-0.008707,0.980105,0.016983,0.078954,0.079258,0.728765,0.345741,0.998234,-0.135623,0.039622,0.002560,0.707477,-0.369394,0.998280,-0.026110,0.133853,0.014854,-0.717789,0.372415,1.000837,0.074911,-0.155092,0.010254,-0.731835,-0.352737,0.998202,0.181503,0.004625,-0.000523
0.040000,0.001165,-0.007127,0.981691,0.016972,0.079015,0.079352,0.726051,0.346534,0.998285,-0.135794,0.039664,0.002575,0.706955,-0.366716,0.998577,-0.026142,0.133983,0.014872,-0.716290,0.369312,1.001043,0.075014,-0.155256,0.010252,-0.728203,-0.352645,0.998192,0.181704,0.004635,-0.000510
0.060000,0.001504,-0.005546,0.983280,0.016954,0.079115,0.079508,0.723332,0.347328,0.998337,-0.136079,0.039735,0.002599,0.706431,-0.364034,0.998875,-0.026195,0.134201,0.014900,-0.714788,0.366204,1.001248,0.075184,-0.155528,0.010249,-0.724566,-0.352552,0.998182,0.182038,0.004652,-0.000489
0.080000,0.001843,-0.003962,0.984872,0.016929,0.079255,0.079727,0.720607,0.348124,0.998389,-0.136478,0.039835,0.002632,0.705907,-0.361347,0.999173,-0.026270,0.134505,0.014941,-0.713282,0.363090,1.001452,0.075423,-0.155909,0.010244,-0.720921,-0.352459,0.998173,0.182506,0.004675,-0.000460
0.100000,0.002181,-0.002375,0.986469,0.016896,0.079435,0.080008,0.717873,0.348922,0.998442,-0.136991,0.039963,0.002676,0.705380,-0.358653,0.999473,-0.026366,0.134897,0.014992,-0.711770,0.359967,1.001657,0.075731,-0.156398,0.010238,-0.717265,-0.352365,0.998164,0.183108,0.004705,-0.000422
0.120000,0.002519,-0.000785,0.988073,0.016848,0.079654,0.080358,0.715127,0.349723,0.998496,-0.137643,0.040124,0.002726,0.704852,-0.355951,0.999773,-0.026488,0.135387,0.015051,-0.710252,0.356833,1.001862,0.076125,-0.157022,0.010227,-0.713595,-0.352270,0.998156,0.183875,0.004744,-0.000378
0.140000,0.002855,0.000811,0.989684,0.016773,0.079911,0.080780,0.712366,0.350527,0.998551,-0.138461,0.040324,0.002782,0.704321,-0.353237,1.000075,-0.026638,0.135989,0.015111,-0.708725,0.353685,1.002066,0.076623,-0.157805,0.010208,-0.709908,-0.352175,0.998149,0.184838,0.004793,-0.000329
0.160000,0.003189,0.002412,0.991304,0.016674,0.080206,0.081276,0.709587,0.351336,0.998608,-0.139444,0.040563,0.002843,0.703786,-0.350510,1.000378,-0.026818,0.136703,0.015173,-0.707186,0.350520,1.002270,0.077227,-0.158747,0.010181,-0.706200,-0.352079,0.998143,0.185998,0.004853,-0.000276
0.180000,0.003522,0.004020,0.992936,0.016548,0.080539,0.081845,0.706787,0.352150,0.998665,-0.140592,0.040840,0.002909,0.703248,-0.347768,1.000682,-0.027027,0.137528,0.015237,-0.705635,0.347334,1.002473,0.077935,-0.159849,0.010146,-0.702467,-0.351981,0.998138,0.187355,0.004923,-0.000217
0.200000,0.003851,0.005634,0.994579,0.016398,0.080910,0.082488,0.703962,0.352970,0.998724,-0.141905,0.041156,0.002980,0.702705,-0.345009,1.000987,-0.027264,0.138464,0.015302,-0.704068,0.344125,1.002676,0.078748,-0.161109,0.010103,-0.698705,-0.351882,0.998134,0.188908,0.005003,-0.000154
0.220000,0.004177,0.007256,0.996236,0.016214,0.081304,0.083200,0.701110,0.353796,0.998784,-0.143385,0.041509,0.003057,0.702157,-0.342229,1.001294,-0.027533,0.139507,0.015367,-0.702484,0.340889,1.002878,0.079667,-0.162530,0.010052,-0.694909,-0.351781,0.998131,0.190658,0.005095,-0.000085
0.240000,0.004499,0.008886,0.997907,0.015991,0.081704,0.083980,0.698226,0.354630,0.998846,-0.145032,0.041898,0.003138,0.701603,-0.339428,1.001602,-0.027835,0.140655,0.015429,-0.700881,0.337623,1.003078,0.080692,-0.164111,0.009992,-0.691077,-0.351678,0.998131,0.192604,0.005196,-0.000008
0.260000,0.004817,0.010524,0.999595,0.015728,0.082111,0.084826,0.695307,0.355472,0.998910,-0.146846,0.042322,0.003225,0.701043,-0.336602,1.001911,-0.028169,0.141905,0.015489,-0.699256,0.334323,1.003277,0.081824,-0.165854,0.009925,-0.687204,-0.351573,0.998131,0.194747,0.005309,0.000076
0.280000,0.005128,0.012171,1.001301,0.015424,0.082524,0.085739,0.692351,0.356323,0.998975,-0.148828,0.042781,0.003316,0.700476,-0.333751,1.002221,-0.028536,0.143259,0.015546,-0.697607,0.330988,1.003475,0.083062,-0.167758,0.009850,-0.683286,-0.351465,0.998134,0.197087,0.005432,0.000167
0.300000,0.005433,0.013825,1.003025,0.015081,0.082944,0.086718,0.689353,0.357184,0.999043,-0.150977,0.043277,0.003413,0.699902,-0.330871,1.002533,-0.028935,0.144717,0.015600,-0.695933,0.327612,1.003671,0.084406,-0.169822,0.009766,-0.679319,-0.351355,0.998138,0.199623,0.005566,0.000266
0.320000,0.005731,0.015488,1.004770,0.014709,0.083368,0.087752,0.686311,0.358055,0.999112,-0.153278,0.043803,0.003514,0.699319,-0.327961,1.002845,-0.029367,0.146265,0.015650,-0.694230,0.324194,1.003866,0.085859,-0.172043,0.009671,-0.675300,-0.351243,0.998144,0.202344,0.005709,0.000370
0.340000,0.006022,0.017160,1.006536,0.014321,0.083793,0.088827,0.683221,0.358936,0.999183,-0.155718,0.044355,0.003620,0.698727,-0.325020,1.003159,-0.029830,0.147892,0.015693,-0.692498,0.320729,1.004058,0.087419,-0.174415,0.009561,-0.671224,-0.351127,0.998153,0.205239,0.005861,0.000477
0.360000,0.006304,0.018840,1.008323,0.013916,0.084219,0.089944,0.680081,0.359829,0.999257,-0.158296,0.044933,0.003732,0.698125,-0.322045,1.003473,-0.030326,0.149597,0.015730,-0.690733,0.317216,1.004248,0.089087,-0.176937,0.009435,-0.667089,-0.351008,0.998163,0.208306,0.006022,0.000588
0.380000,0.006578,0.020529,1.010134,0.013494,0.084646,0.091102,0.676888,0.360734,0.999332,-0.161012,0.045537,0.003848,0.697514,-0.319036,1.003788,-0.030852,0.151380,0.015760,-0.688933,0.313651,1.004435,0.090864,-0.179611,0.009294,-0.662891,-0.350886,0.998176,0.211547,0.006192,0.000703
0.400000,0.006844,0.022226,1.011968,0.013055,0.085074,0.092302,0.673640,0.361651,0.999411,-0.163867,0.046167,0.003970,0.696891,-0.315990,1.004103,-0.031411,0.153242,0.015783,-0.687097,0.310031,1.004620,0.092749,-0.182435,0.009138,-0.658626,-0.350760,0.998192,0.214961,0.006371,0.000822
0.420000,0.007100,0.023932,1.013826,0.012607,0.085506,0.093522,0.670333,0.362580,0.999491,-0.166833,0.046815,0.004091,0.696257,-0.312906,1.004419,-0.031999,0.155166,0.015799,-0.685223,0.306353,1.004801,0.094735,-0.185395,0.008964,-0.654291,-0.350631,0.998209,0.218522,0.006555,0.000943
0.440000,0.007348,0.025646,1.015708,0.012158,0.085944,0.094742,0.666966,0.363523,0.999574,-0.169883,0.047473,0.004205,0.695611,-0.309783,1.004735,-0.032614,0.157136,0.015805,-0.683307,0.302614,1.004978,0.096815,-0.188474,0.008771,-0.649884,-0.350498,0.998229,0.222201,0.006744,0.001066
0.460000,0.007587,0.027370,1.017615,0.011707,0.086388,0.095963,0.663537,0.364479,0.999659,-0.173018,0.048141,0.004313,0.694952,-0.306620,1.005051,-0.033257,0.159150,0.015800,-0.681349,0.298813,1.005151,0.098989,-0.191673,0.008559,-0.645403,-0.350361,0.998252,0.226001,0.006936,0.001192
