time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.200000,1.512162,-1.030554,1.006365,0.003618,0.045570,0.065754,0.746401,-1.095945,1.016781,0.011042,-0.430355,0.097090,-0.070922,-1.063163,1.013143,-0.283202,-0.415094,0.082712,-0.843239,-1.025733,1.013635,-0.395932,-0.149131,0.086084,-1.565396,-0.936967,1.013893,-0.236008,0.415856,0.092999,1.564648,0.937064,1.013345,0.232995,-0.419037,0.080247,0.843382,1.026038,1.013143,0.395107,0.150888,0.087088,0.071323,1.063179,1.013549,0.285272,0.412778,0.089179,-0.745532,1.097112,1.014722,-0.011459,0.439107,0.078363,-1.512292,1.031774,1.005793,-0.006809,-0.040769,0.061402
0.220000,1.512227,-1.029618,1.007683,0.002858,0.048082,0.066022,0.746626,-1.104540,1.018723,0.011424,-0.429073,0.097092,-0.076573,-1.071470,1.014798,-0.281894,-0.415627,0.082781,-0.851144,-1.028716,1.015358,-0.394441,-0.149180,0.086159,-1.570102,-0.928643,1.015754,-0.234500,0.416474,0.093124,1.569294,0.928676,1.014950,0.231504,-0.419690,0.080278,0.851270,1.029057,1.014886,0.393603,0.150938,0.087201,0.077015,1.071440,1.015334,0.283963,0.413285,0.089289,-0.745765,1.105882,1.016289,-0.011888,0.437839,0.078302,-1.512421,1.030934,1.007023,-0.006077,-0.043309,0.061660
0.240000,1.512275,-1.028627,1.009006,0.001961,0.051036,0.066292,0.746859,-1.113105,1.020664,0.011879,-0.427388,0.097046,-0.082195,-1.079787,1.016454,-0.280232,-0.416058,0.082818,-0.859014,-1.031700,1.017081,-0.392523,-0.149183,0.086202,-1.574774,-0.920308,1.017618,-0.232622,0.417013,0.093222,1.573906,0.920277,1.016556,0.229650,-0.420269,0.080273,0.859123,1.032075,1.016630,0.391671,0.150940,0.087288,0.082679,1.079710,1.017121,0.282300,0.413688,0.089369,-0.746008,1.114622,1.017854,-0.012397,0.436163,0.078192,-1.512534,1.030038,1.008259,-0.005211,-0.046298,0.061920
0.260000,1.512304,-1.027574,1.010335,0.000927,0.054432,0.066565,0.747101,-1.121633,1.022604,0.012407,-0.425301,0.096952,-0.087780,-1.088112,1.018111,-0.278217,-0.416388,0.082823,-0.866842,-1.034683,1.018805,-0.390177,-0.149139,0.086212,-1.579404,-0.911963,1.019483,-0.230374,0.417474,0.093291,1.578478,0.911866,1.018161,0.227431,-0.420772,0.080232,0.866934,1.035094,1.018377,0.389313,0.150894,0.087347,0.088305,1.087987,1.018909,0.280283,0.413987,0.089419,-0.746262,1.123326,1.019416,-0.012984,0.434081,0.078035,-1.512629,1.029079,1.009500,-0.004210,-0.049736,0.062182
0.280000,1.512311,-1.026447,1.011669,-0.000243,0.058271,0.066839,0.747355,-1.130115,1.024542,0.013008,-0.422811,0.096810,-0.093322,-1.096442,1.019767,-0.275848,-0.416616,0.082796,-0.874618,-1.037665,1.020530,-0.387404,-0.149049,0.086191,-1.583986,-0.903610,1.021349,-0.227756,0.417857,0.093332,1.583001,0.903446,1.019765,0.224848,-0.421201,0.080155,0.874693,1.038111,1.020124,0.386526,0.150802,0.087379,0.093888,1.096268,1.020697,0.277913,0.414181,0.089440,-0.746528,1.131983,1.020975,-0.013650,0.431592,0.077830,-1.512702,1.028046,1.010746,-0.003076,-0.053624,0.062446
0.300000,1.512294,-1.025240,1.013008,-0.001551,0.062551,0.067115,0.747622,-1.138543,1.026476,0.013682,-0.419919,0.096621,-0.098812,-1.104776,1.021423,-0.273126,-0.416743,0.082737,-0.882335,-1.040645,1.022253,-0.384203,-0.148912,0.086137,-1.588512,-0.895249,1.023216,-0.224768,0.418162,0.093345,1.587469,0.895018,1.021367,0.221900,-0.421555,0.080043,0.882392,1.041126,1.021872,0.383313,0.150662,0.087383,0.099419,1.104553,1.022486,0.275188,0.414271,0.089432,-0.746808,1.140587,1.022529,-0.014396,0.428696,0.077576,-1.512751,1.026931,1.011998,-0.001808,-0.057960,0.062712
0.320000,1.512248,-1.023942,1.014353,-0.003008,0.067333,0.067371,0.747903,-1.146908,1.028406,0.014451,-0.416514,0.096357,-0.104244,-1.113110,1.023076,-0.269958,-0.416683,0.082622,-0.889983,-1.043621,1.023975,-0.380464,-0.148715,0.086027,-1.592974,-0.886884,1.025082,-0.221325,0.418306,0.093303,1.591874,0.886585,1.022966,0.218506,-0.421750,0.079871,0.890022,1.044137,1.023619,0.379562,0.150460,0.087336,0.104892,1.112838,1.024274,0.272017,0.414172,0.089367,-0.747104,1.149127,1.024078,-0.015240,0.425279,0.077255,-1.512773,1.025724,1.013255,-0.000394,-0.062808,0.062958
0.340000,1.512172,-1.022543,1.015703,-0.004627,0.072677,0.067585,0.748201,-1.155199,1.030330,0.015336,-0.412486,0.095994,-0.109607,-1.121441,1.024727,-0.266251,-0.416350,0.082426,-0.897549,-1.046593,1.025693,-0.376076,-0.148442,0.085836,-1.597362,-0.878519,1.026947,-0.217343,0.418207,0.093179,1.596206,0.878150,1.024561,0.214582,-0.421703,0.079619,0.897570,1.047143,1.025365,0.375166,0.150180,0.087212,0.110296,1.121118,1.026060,0.268306,0.413800,0.089220,-0.747419,1.157594,1.025619,-0.016205,0.421228,0.076844,-1.512766,1.024415,1.014516,0.001181,-0.068228,0.063164
0.360000,1.512062,-1.021031,1.017056,-0.006407,0.078583,0.067756,0.748517,-1.163403,1.032245,0.016336,-0.407835,0.095531,-0.114890,-1.129763,1.026373,-0.262005,-0.415745,0.082150,-0.905022,-1.049559,1.027408,-0.371038,-0.148093,0.085565,-1.601664,-0.870158,1.028809,-0.212821,0.417864,0.092974,1.600454,0.869719,1.026150,0.210129,-0.421412,0.079286,0.905024,1.050144,1.027107,0.370122,0.149822,0.087010,0.115621,1.129388,1.027843,0.264056,0.413155,0.088990,-0.747753,1.165972,1.027151,-0.017290,0.416543,0.076344,-1.512725,1.022991,1.015781,0.002915,-0.074220,0.063330
0.380000,1.511915,-1.019396,1.018413,-0.008349,0.085051,0.067885,0.748855,-1.171508,1.034150,0.017452,-0.402562,0.094969,-0.120083,-1.138069,1.028012,-0.257221,-0.414868,0.081794,-0.912387,-1.052516,1.029116,-0.365351,-0.147668,0.085213,-1.605871,-0.861806,1.030666,-0.207761,0.417278,0.092688,1.604607,0.861295,1.027732,0.205146,-0.420878,0.078873,0.912371,1.053136,1.028845,0.364433,0.149386,0.086731,0.120855,1.137643,1.029619,0.259266,0.412236,0.088677,-0.748111,1.174251,1.028672,-0.018495,0.411223,0.075755,-1.512648,1.021442,1.017049,0.004810,-0.080785,0.063454
0.400000,1.511727,-1.017625,1.019771,-0.010453,0.092081,0.067972,0.749216,-1.179502,1.036043,0.018684,-0.396665,0.094307,-0.125175,-1.146356,1.029644,-0.251897,-0.413718,0.081357,-0.919631,-1.055465,1.030816,-0.359015,-0.147168,0.084780,-1.609971,-0.853468,1.032516,-0.202161,0.416449,0.092321,1.608656,0.852885,1.029305,0.199635,-0.420102,0.078378,0.919597,1.056119,1.030576,0.358097,0.148872,0.086376,0.125988,1.145876,1.031389,0.253937,0.411045,0.088281,-0.748494,1.182417,1.030180,-0.019820,0.405269,0.075077,-1.512531,1.019756,1.018319,0.006863,-0.087921,0.063538
0.420000,1.511496,-1.015708,1.021131,-0.012720,0.099717,0.067988,0.749603,-1.187370,1.037922,0.020060,-0.390057,0.093518,-0.130155,-1.154616,1.031266,-0.245956,-0.412215,0.080813,-0.926742,-1.058403,1.032506,-0.351939,-0.146591,0.084239,-1.613953,-0.845150,1.034358,-0.195956,0.415291,0.091842,1.612589,0.844493,1.030866,0.193527,-0.418995,0.077778,0.926690,1.059090,1.032299,0.351026,0.148278,0.085914,0.131008,1.154082,1.033150,0.247990,0.409502,0.087773,-0.748905,1.190457,1.031674,-0.021293,0.398589,0.074289,-1.512372,1.017921,1.019590,0.009080,-0.095675,0.063554
0.440000,1.511217,-1.013632,1.022490,-0.015153,0.108006,0.067905,0.750020,-1.195099,1.039783,0.021608,-0.382646,0.092577,-0.135009,-1.162841,1.032876,-0.239318,-0.410279,0.080136,-0.933703,-1.061328,1.034184,-0.344032,-0.145936,0.083564,-1.617805,-0.836859,1.036189,-0.189079,0.413718,0.091222,1.616393,0.836128,1.032415,0.186760,-0.417469,0.077048,0.933633,1.062049,1.034012,0.343130,0.147602,0.085319,0.135903,1.162253,1.034899,0.241344,0.407528,0.087121,-0.749347,1.198355,1.033151,-0.022939,0.391090,0.073373,-1.512167,1.015925,1.020860,0.011461,-0.104092,0.063475
0.460000,1.510888,-1.011384,1.023847,-0.017750,0.116946,0.067722,0.750469,-1.202671,1.041624,0.023328,-0.374434,0.091482,-0.139723,-1.171024,1.034470,-0.231983,-0.407910,0.079326,-0.940498,-1.064239,1.035848,-0.335296,-0.145201,0.082755,-1.621512,-0.828604,1.038006,-0.181530,0.411731,0.090460,1.620055,0.827797,1.033947,0.179331,-0.415526,0.076188,0.940409,1.064994,1.035711,0.334408,0.146843,0.084591,0.140657,1.170380,1.036634,0.234001,0.405125,0.086327,-0.749824,1.206095,1.034608,-0.024759,0.382772,0.072328,-1.511913,1.013753,1.022128,0.014008,-0.113172,0.063300
0.480000,1.510506,-1.008950,1.025199,-0.020513,0.126537,0.067441,0.750954,-1.210071,1.043441,0.025220,-0.365421,0.090235,-0.144284,-1.179155,1.036048,-0.223951,-0.405107,0.078383,-0.947110,-1.067135,1.037494,-0.325728,-0.144388,0.081810,-1.625061,-0.820393,1.039806,-0.173309,0.409328,0.089557,1.623562,0.819510,1.035461,0.171242,-0.413164,0.075198,0.947003,1.067922,1.037394,0.324861,0.146002,0.083728,0.145258,1.178455,1.038351,0.225959,0.402292,0.085390,-0.750338,1.213661,1.036043,-0.026753,0.373636,0.071155,-1.511606,1.011393,1.023392,0.016719,-0.122914,0.063030
0.500000,1.510067,-1.006318,1.026544,-0.023441,0.136781,0.067060,0.751479,-1.217282,1.045232,0.027284,-0.355605,0.088834,-0.148676,-1.187225,1.037605,-0.215222,-0.401872,0.077307,-0.953522,-1.070014,1.039119,-0.315331,-0.143497,0.080731,-1.628440,-0.812234,1.041587,-0.164416,0.406511,0.088513,1.626900,0.811274,1.036954,0.162492,-0.410383,0.074078,0.953398,1.070833,1.039059,0.314490,0.145079,0.082732,0.149691,1.186469,1.040048,0.217220,0.399028,0.084310,-0.750895,1.221035,1.037454,-0.028922,0.363682,0.069852,-1.511243,1.008832,1.024649,0.019596,-0.133319,0.062665
0.520000,1.509567,-1.003474,1.027880,-0.026529,0.147701,0.066549,0.752047,-1.224289,1.046994,0.029551,-0.344933,0.087257,-0.152887,-1.195226,1.039139,-0.205743,-0.398143,0.076072,-0.959717,-1.072875,1.040722,-0.304047,-0.142538,0.079492,-1.631633,-0.804136,1.043346,-0.154814,0.403205,0.087298,1.630057,0.803098,1.038424,0.153043,-0.407108,0.072805,0.959577,1.073725,1.040702,0.303237,0.144084,0.081575,0.153942,1.194413,1.041722,0.207730,0.395276,0.083058,-0.751497,1.228202,1.038836,-0.031293,0.352853,0.068403,-1.510821,1.006056,1.025898,0.022633,-0.144410,0.062176
0.540000,1.509005,-1.000405,1.029205,-0.029770,0.159322,0.065879,0.752662,-1.231073,1.048721,0.032048,-0.333349,0.085480,-0.156901,-1.203147,1.040647,-0.195463,-0.393859,0.074655,-0.965677,-1.075716,1.042298,-0.291820,-0.141521,0.078068,-1.634627,-0.796109,1.045078,-0.144467,0.399336,0.085883,1.633017,0.794993,1.039865,0.142856,-0.403262,0.071356,0.965522,1.076596,1.042321,0.291048,0.143028,0.080230,0.157995,1.202276,1.043369,0.197437,0.390976,0.081608,-0.752148,1.235143,1.040189,-0.033895,0.341095,0.066792,-1.510336,1.003051,1.027135,0.025824,-0.156212,0.061534
0.560000,1.508376,-0.997097,1.030514,-0.033164,0.171645,0.065049,0.753330,-1.237617,1.050411,0.034776,-0.320853,0.083502,-0.160701,-1.210977,1.042124,-0.184381,-0.389021,0.073055,-0.971384,-1.078535,1.043843,-0.278651,-0.140447,0.076458,-1.637407,-0.788166,1.046780,-0.133374,0.394902,0.084269,1.635766,0.786971,1.041277,0.131933,-0.398845,0.069731,0.971213,1.079446,1.043910,0.277922,0.141909,0.078697,0.161834,1.210048,1.044985,0.186342,0.386129,0.079958,-0.752854,1.241840,1.041507,-0.036728,0.328408,0.065018,-1.509787,0.999803,1.028358,0.029171,-0.168723,0.060740
0.580000,1.507677,-0.993535,1.031805,-0.036712,0.184669,0.064059,0.754055,-1.243902,1.052060,0.037736,-0.307446,0.081325,-0.164271,-1.218704,1.043568,-0.172498,-0.383629,0.071273,-0.976817,-1.081333,1.045355,-0.264540,-0.139315,0.074663,-1.639957,-0.780317,1.048447,-0.121534,0.389905,0.082455,1.638289,0.779043,1.042654,0.120273,-0.393856,0.067930,0.976632,1.082272,1.045467,0.263860,0.140729,0.076976,0.165443,1.217718,1.046566,0.174444,0.380735,0.078108,-0.753619,1.248273,1.042788,-0.039791,0.314792,0.063081,-1.509169,0.996297,1.029563,0.032672,-0.181945,0.059792
0.600000,1.506906,-0.989705,1.033075,-0.040414,0.198394,0.062909,0.754841,-1.249909,1.053663,0.040926,-0.293128,0.078947,-0.167595,-1.226318,1.044974,-0.159813,-0.377682,0.069307,-0.981959,-1.084108,1.046828,-0.249486,-0.138127,0.072682,-1.642263,-0.772573,1.050076,-0.108949,0.384345,0.080442,1.640572,0.771221,1.043993,0.107876,-0.388296,0.065954,0.981761,1.085074,1.046988,0.248861,0.139486,0.075067,0.168807,1.225274,1.048108,0.161742,0.374793,0.076060,-0.754447,1.254425,1.044029,-0.043086,0.300246,0.060981,-1.508479,0.992520,1.030749,0.036329,-0.195878,0.058692
0.620000,1.506060,-0.985594,1.034321,-0.044260,0.212821,0.061573,0.755694,-1.255620,1.055216,0.044372,-0.277882,0.076352,-0.170658,-1.233808,1.046338,-0.146309,-0.371145,0.067140,-0.986790,-1.086858,1.048261,-0.233474,-0.136897,0.070496,-1.644310,-0.764947,1.051663,-0.095614,0.378169,0.078205,1.642599,0.763515,1.045290,0.094735,-0.382111,0.063783,0.986580,1.087851,1.048469,0.232910,0.138200,0.072949,0.171908,1.232706,1.049607,0.148220,0.368270,0.073790,-0.755344,1.260277,1.045226,-0.046635,0.284758,0.058706,-1.507714,0.988457,1.031910,0.040132,-0.210519,0.057413
0.640000,1.505135,-0.981188,1.035537,-0.048243,0.227951,0.060023,0.756618,-1.261018,1.056716,0.048095,-0.261694,0.073522,-0.173442,-1.241160,1.047658,-0.131968,-0.363984,0.064751,-0.991291,-1.089583,1.049647,-0.216488,-0.135645,0.068086,-1.646083,-0.757451,1.053203,-0.081524,0.371326,0.075722,1.644356,0.755941,1.046543,0.080844,-0.375248,0.061400,0.991071,1.090602,1.049905,0.215989,0.136886,0.070599,0.174730,1.240001,1.051058,0.133860,0.361132,0.071278,-0.756314,1.265809,1.046376,-0.050460,0.268313,0.056242,-1.506873,0.984095,1.033044,0.044074,-0.225869,0.055931
0.660000,1.504129,-0.976472,1.036720,-0.052361,0.243785,0.058260,0.757619,-1.266082,1.058156,0.052096,-0.244565,0.070458,-0.175931,-1.248363,1.048927,-0.116791,-0.356198,0.062140,-0.995443,-1.092283,1.050983,-0.198529,-0.134368,0.065450,-1.647566,-0.750099,1.054691,-0.066680,0.363814,0.072993,1.645828,0.748510,1.047745,0.066202,-0.367706,0.058805,0.995213,1.093327,1.051291,0.198100,0.135545,0.068018,0.177256,1.247147,1.052457,0.118662,0.353379,0.068525,-0.757364,1.271003,1.047475,-0.054561,0.250912,0.053590,-1.505951,0.979418,1.034146,0.048156,-0.241926,0.054245
0.680000,1.503039,-0.971432,1.037866,-0.056615,0.260321,0.056283,0.758704,-1.270794,1.059532,0.056374,-0.226493,0.067160,-0.178108,-1.255404,1.050142,-0.100777,-0.347787,0.059308,-0.999226,-1.094958,1.052263,-0.179595,-0.133069,0.062589,-1.648745,-0.742903,1.056121,-0.051081,0.355635,0.070016,1.646999,0.741237,1.048893,0.050810,-0.359486,0.055997,0.998988,1.096024,1.052624,0.179241,0.134177,0.065206,0.179471,1.254132,1.053798,0.102625,0.345010,0.065529,-0.758499,1.275839,1.048519,-0.058939,0.232554,0.050749,-1.504945,0.974413,1.035212,0.052376,-0.258692,0.052355
0.700000,1.501863,-0.966054,1.038970,-0.061006,0.277561,0.054093,0.759876,-1.275135,1.060841,0.060931,-0.207480,0.063627,-0.179956,-1.262270,1.051298,-0.083927,-0.338751,0.056254,-1.002620,-1.097606,1.053485,-0.159688,-0.131746,0.059503,-1.649605,-0.735878,1.057490,-0.034728,0.346789,0.066794,1.647855,0.734135,1.049983,0.034667,-0.350588,0.052977,1.002377,1.098693,1.053898,0.159413,0.132782,0.062162,0.181356,1.260943,1.055076,0.085749,0.336027,0.062291,-0.759723,1.280299,1.049504,-0.063593,0.213239,0.047719,-1.503855,0.969066,1.036239,0.056736,-0.276166,0.050261
0.720000,1.500598,-0.960325,1.040028,-0.065525,0.295479,0.051671,0.761143,-1.279087,1.062076,0.065776,-0.187546,0.059852,-0.181460,-1.268950,1.052390,-0.066259,-0.329080,0.052968,-1.005607,-1.100228,1.054642,-0.138831,-0.130416,0.056181,-1.650129,-0.729036,1.058791,-0.017646,0.337252,0.063311,1.648381,0.727218,1.051011,0.017797,-0.340989,0.049735,1.005359,1.101335,1.055109,0.138638,0.131376,0.058875,0.182895,1.267569,1.056288,0.068055,0.326417,0.058799,-0.761044,1.284362,1.050426,-0.068533,0.192994,0.044493,-1.502675,0.963362,1.037221,0.061229,-0.294321,0.047946
0.740000,1.499242,-0.954230,1.041035,-0.070167,0.314052,0.048999,0.762509,-1.282631,1.063233,0.070920,-0.166716,0.055827,-0.182602,-1.275429,1.053415,-0.047793,-0.318763,0.049437,-1.008168,-1.102823,1.055730,-0.117046,-0.129094,0.052612,-1.650306,-0.722392,1.060020,0.000141,0.327003,0.059556,1.648563,0.720500,1.051971,0.000221,-0.330667,0.046258,1.007916,1.103949,1.056251,0.116938,0.129978,0.055331,0.184073,1.273996,1.057427,0.049560,0.316172,0.055044,-0.762467,1.288012,1.051282,-0.073769,0.171843,0.041061,-1.501405,0.957288,1.038155,0.065850,-0.313131,0.045391
0.760000,1.497791,-0.947758,1.041986,-0.074931,0.333278,0.046077,0.763982,-1.285750,1.064307,0.076362,-0.144987,0.051551,-0.183366,-1.281696,1.054366,-0.028529,-0.307801,0.045663,-1.010283,-1.105392,1.056745,-0.094335,-0.127781,0.048795,-1.650119,-0.715961,1.061172,0.018632,0.316041,0.055528,1.648385,0.713996,1.052860,-0.018061,-0.319621,0.042549,1.010030,1.106534,1.057320,0.094313,0.128587,0.051532,0.184872,1.280211,1.058488,0.030265,0.305290,0.051025,-0.763997,1.291230,1.052067,-0.079301,0.149785,0.037424,-1.500040,0.950832,1.039035,0.070599,-0.332595,0.042596
