time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.000000,0.025700,0.053948,0.989556,-0.582170,0.222145,0.186068,0.750004,0.349468,0.999614,-0.545914,0.292028,0.180466,0.704008,-0.408128,1.001072,-0.051382,0.473010,0.172729,-0.742820,0.364791,1.003060,0.221753,-0.800771,0.176925,-0.761861,-0.370030,0.994085,1.001678,-0.209741,0.189232
0.020000,0.014056,0.058390,0.993277,-0.582230,0.222034,0.186084,0.739085,0.355309,1.003223,-0.546030,0.292036,0.180477,0.702980,-0.398667,1.004527,-0.051399,0.473132,0.172730,-0.738384,0.348775,1.006598,0.221832,-0.800809,0.176932,-0.741827,-0.374225,0.997870,1.001842,-0.209717,0.189250
0.040000,0.002410,0.062827,0.996999,-0.582408,0.221703,0.186129,0.728161,0.361150,1.006833,-0.546377,0.292061,0.180510,0.701952,-0.389201,1.007982,-0.051451,0.473497,0.172733,-0.733945,0.332758,1.010137,0.222068,-0.800923,0.176952,-0.721785,-0.378418,1.001655,1.002333,-0.209643,0.189304
0.060000,-0.009241,0.067256,1.000723,-0.582706,0.221150,0.186205,0.717228,0.366991,1.010444,-0.546955,0.292104,0.180565,0.700922,-0.379726,1.011436,-0.051538,0.474104,0.172738,-0.729500,0.316738,1.013676,0.222462,-0.801113,0.176987,-0.701731,-0.382610,1.005442,1.003152,-0.209520,0.189393
0.080000,-0.020899,0.071672,1.004448,-0.583122,0.220377,0.186312,0.706281,0.372834,1.014056,-0.547765,0.292163,0.180642,0.699890,-0.370235,1.014891,-0.051660,0.474955,0.172745,-0.725046,0.300713,1.017216,0.223013,-0.801378,0.177034,-0.681657,-0.386799,1.009231,1.004299,-0.209348,0.189518
0.100000,-0.032567,0.076070,1.008175,-0.583657,0.219382,0.186449,0.695316,0.378678,1.017669,-0.548807,0.292239,0.180741,0.698855,-0.360726,1.018346,-0.051816,0.476049,0.172754,-0.720579,0.284682,1.020758,0.223722,-0.801719,0.177096,-0.661557,-0.390984,1.013023,1.005774,-0.209126,0.189680
0.120000,-0.044246,0.080445,1.011906,-0.584290,0.218036,0.186606,0.684327,0.384524,1.021285,-0.550121,0.292316,0.180851,0.697817,-0.351192,1.021801,-0.052027,0.477429,0.172751,-0.716096,0.268644,1.024300,0.224637,-0.802080,0.177162,-0.641424,-0.395163,1.016819,1.007594,-0.208798,0.189868
0.140000,-0.055939,0.084788,1.015640,-0.585001,0.216208,0.186773,0.673309,0.390371,1.024904,-0.551750,0.292381,0.180961,0.696774,-0.341627,1.025256,-0.052311,0.479137,0.172720,-0.711592,0.252599,1.027844,0.225808,-0.802402,0.177225,-0.621251,-0.399335,1.020618,1.009780,-0.208308,0.190075
0.160000,-0.067647,0.089090,1.019377,-0.585789,0.213897,0.186949,0.662255,0.396219,1.028524,-0.553694,0.292432,0.181070,0.695724,-0.332024,1.028710,-0.052669,0.481175,0.172663,-0.707062,0.236548,1.031389,0.227234,-0.802686,0.177283,-0.601030,-0.403494,1.024422,1.012331,-0.207654,0.190301
0.180000,-0.079371,0.093341,1.023118,-0.586654,0.211103,0.187135,0.651159,0.402068,1.032146,-0.555952,0.292470,0.181178,0.694666,-0.322377,1.032162,-0.053100,0.483541,0.172578,-0.702500,0.220492,1.034936,0.228916,-0.802932,0.177338,-0.580755,-0.407640,1.028230,1.015248,-0.206837,0.190546
0.200000,-0.091113,0.097531,1.026862,-0.587596,0.207827,0.187331,0.640015,0.407917,1.035771,-0.558525,0.292495,0.181286,0.693599,-0.312680,1.035613,-0.053605,0.486236,0.172467,-0.697903,0.204431,1.038483,0.230854,-0.803140,0.177389,-0.560418,-0.411767,1.032044,1.018529,-0.205857,0.190810
0.220000,-0.102875,0.101650,1.030611,-0.588554,0.203972,0.187514,0.628816,0.413767,1.039398,-0.561410,0.292478,0.181372,0.692522,-0.302926,1.039061,-0.054210,0.489242,0.172309,-0.693265,0.188367,1.042031,0.233060,-0.803220,0.177418,-0.540012,-0.415872,1.035863,1.022103,-0.204641,0.191070
0.240000,-0.114655,0.105685,1.034363,-0.589464,0.199442,0.187664,0.617556,0.419616,1.043026,-0.564601,0.292391,0.181414,0.691430,-0.293109,1.042505,-0.054942,0.492541,0.172087,-0.688579,0.172304,1.045579,0.235549,-0.803081,0.177408,-0.519532,-0.419950,1.039686,1.025896,-0.203116,0.191305
