time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.000000,-0.019694,0.007012,0.998255,0.051995,-0.059105,0.077638,0.730377,0.350043,1.001040,-0.194045,0.047941,-0.008301,0.707853,-0.371400,1.002323,-0.046443,0.154059,-0.004596,-0.720133,0.379258,1.002209,0.127223,-0.232919,-0.008064,-0.747085,-0.351542,1.000641,0.316410,-0.009994,-0.012113
0.020000,-0.018654,0.005830,0.999807,0.052032,-0.059120,0.077645,0.726496,0.351002,1.000874,-0.194102,0.047948,-0.008300,0.706924,-0.368319,1.002231,-0.046453,0.154105,-0.004599,-0.717588,0.374599,1.002048,0.127260,-0.232983,-0.008065,-0.740756,-0.351742,1.000399,0.316505,-0.009994,-0.012112
0.040000,-0.017612,0.004648,1.001360,0.052144,-0.059163,0.077664,0.722612,0.351961,1.000708,-0.194274,0.047967,-0.008297,0.705995,-0.365235,1.002139,-0.046484,0.154243,-0.004605,-0.715042,0.369937,1.001887,0.127372,-0.233176,-0.008070,-0.734424,-0.351942,1.000157,0.316793,-0.009994,-0.012107
0.060000,-0.016567,0.003464,1.002914,0.052330,-0.059235,0.077697,0.718724,0.352921,1.000542,-0.194562,0.048000,-0.008293,0.705065,-0.362148,1.002046,-0.046535,0.154473,-0.004615,-0.712493,0.365271,1.001725,0.127558,-0.233497,-0.008077,-0.728083,-0.352142,0.999915,0.317272,-0.009994,-0.012098
0.080000,-0.015518,0.002278,1.004468,0.052591,-0.059337,0.077742,0.714829,0.353881,1.000377,-0.194964,0.048045,-0.008286,0.704133,-0.359056,1.001954,-0.046606,0.154796,-0.004630,-0.709939,0.360597,1.001564,0.127819,-0.233946,-0.008087,-0.721731,-0.352342,0.999673,0.317943,-0.009994,-0.012086
0.100000,-0.014463,0.001090,1.006024,0.052926,-0.059467,0.077801,0.710925,0.354843,1.000211,-0.195481,0.048103,-0.008278,0.703200,-0.355956,1.001861,-0.046698,0.155210,-0.004649,-0.707380,0.355912,1.001402,0.128155,-0.234524,-0.008099,-0.715364,-0.352542,0.999432,0.318806,-0.009994,-0.012070
0.120000,-0.013401,-0.000101,1.007580,0.053345,-0.059625,0.077859,0.707009,0.355805,1.000045,-0.196133,0.048173,-0.008270,0.702265,-0.352846,1.001768,-0.046811,0.155744,-0.004673,-0.704812,0.351215,1.001240,0.128583,-0.235256,-0.008118,-0.708978,-0.352741,0.999190,0.319897,-0.009993,-0.012051
0.140000,-0.012329,-0.001295,1.009138,0.053854,-0.059807,0.077902,0.703078,0.356770,0.999880,-0.196939,0.048253,-0.008263,0.701328,-0.349725,1.001674,-0.046947,0.156424,-0.004703,-0.702236,0.346501,1.001077,0.129121,-0.236168,-0.008147,-0.702567,-0.352941,0.998950,0.321254,-0.009990,-0.012028
0.160000,-0.011246,-0.002493,1.010696,0.054455,-0.060016,0.077931,0.699130,0.357736,0.999715,-0.197901,0.048342,-0.008259,0.700387,-0.346589,1.001580,-0.047105,0.157251,-0.004740,-0.699647,0.341767,1.000914,0.129768,-0.237260,-0.008186,-0.696126,-0.353141,0.998709,0.322875,-0.009985,-0.012001
0.180000,-0.010150,-0.003696,1.012255,0.055148,-0.060250,0.077945,0.695161,0.358703,0.999550,-0.199017,0.048441,-0.008256,0.699443,-0.343434,1.001485,-0.047285,0.158224,-0.004783,-0.697044,0.337009,1.000750,0.130525,-0.238533,-0.008234,-0.689650,-0.353341,0.998470,0.324762,-0.009978,-0.011971
