time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.100000,0.852057,-0.656752,1.168951,-0.446914,1.108791,0.530613,1.155729,-0.050794,1.172503,0.428239,0.423083,0.654544,0.655851,0.851890,1.169213,-1.111534,-0.446312,0.529850,-0.052257,-1.152669,1.170012,0.302243,-0.376450,0.630448,0.000901,-0.000310,1.158671,0.005829,0.000100,0.508207,0.054947,1.153279,1.171543,-0.272469,0.370826,0.679303,-0.656865,-0.852493,1.168278,1.114963,0.459326,0.554815,-1.155815,0.050810,1.172486,-0.428319,-0.423024,0.654483,-0.852604,0.657466,1.168321,0.461328,-1.115830,0.552610
0.110000,0.847590,-0.645668,1.174254,-0.446551,1.108018,0.530102,1.160009,-0.046558,1.179046,0.427623,0.424023,0.654039,0.644739,0.847429,1.174509,-1.110754,-0.445947,0.529336,-0.049231,-1.156430,1.176314,0.303073,-0.375817,0.629949,0.000959,-0.000309,1.163750,0.005824,0.000103,0.507665,0.052218,1.156985,1.178334,-0.273297,0.370181,0.678838,-0.645719,-0.847901,1.173824,1.114197,0.458981,0.554338,-1.160095,0.046575,1.179028,-0.427703,-0.423965,0.653978,-0.847992,0.646311,1.173845,0.460986,-1.115072,0.552130
0.120000,0.843126,-0.634592,1.179552,-0.446134,1.107121,0.529506,1.164281,-0.042313,1.185583,0.426898,0.425093,0.653435,0.633636,0.842972,1.179799,-1.109848,-0.445526,0.528736,-0.046195,-1.160185,1.182611,0.304024,-0.375077,0.629354,0.001017,-0.000308,1.168824,0.005816,0.000107,0.507026,0.049481,1.160683,1.185120,-0.274249,0.369426,0.678279,-0.634582,-0.843313,1.179364,1.113309,0.458584,0.553778,-1.164369,0.042330,1.185565,-0.426977,-0.425035,0.653375,-0.843384,0.635164,1.179363,0.460592,-1.114192,0.551567
0.130000,0.838667,-0.623526,1.184844,-0.445660,1.106099,0.528824,1.168546,-0.038056,1.192114,0.426064,0.426294,0.652732,0.622543,0.838519,1.185083,-1.108818,-0.445049,0.528049,-0.043150,-1.163931,1.188901,0.305096,-0.374228,0.628663,0.001075,-0.000307,1.173891,0.005805,0.000112,0.506292,0.046733,1.164373,1.191899,-0.275324,0.368561,0.677626,-0.623454,-0.838730,1.184899,1.112298,0.458133,0.553136,-1.168634,0.038074,1.192095,-0.426141,-0.426236,0.652672,-0.838780,0.624027,1.184876,0.460145,-1.113190,0.550922
0.140000,0.834213,-0.612470,1.190128,-0.445132,1.104954,0.528056,1.172802,-0.033786,1.198638,0.425120,0.427624,0.651930,0.611460,0.834071,1.190360,-1.107662,-0.444516,0.527276,-0.040093,-1.167669,1.195184,0.306289,-0.373271,0.627876,0.001133,-0.000306,1.178950,0.005790,0.000118,0.505462,0.043974,1.168053,1.198672,-0.276522,0.367586,0.676878,-0.612336,-0.834151,1.190427,1.111165,0.457630,0.552412,-1.172891,0.033805,1.198618,-0.425196,-0.427566,0.651870,-0.834181,0.612901,1.190381,0.459645,-1.112066,0.550194
0.150000,0.829765,-0.601427,1.195405,-0.444548,1.103685,0.527202,1.177048,-0.029503,1.205153,0.424067,0.429085,0.651029,0.600390,0.829629,1.195628,-1.106382,-0.443927,0.526416,-0.037024,-1.171396,1.201458,0.307604,-0.372207,0.626993,0.001191,-0.000305,1.184000,0.005772,0.000124,0.504536,0.041202,1.171724,1.205437,-0.277844,0.366502,0.676037,-0.601231,-0.829577,1.195947,1.109909,0.457073,0.551606,-1.177138,0.029522,1.205132,-0.424141,-0.429027,0.650969,-0.829588,0.601787,1.195879,0.459092,-1.110820,0.549383
0.160000,0.825323,-0.590397,1.200672,-0.443909,1.102292,0.526262,1.181283,-0.025204,1.211658,0.422904,0.430676,0.650029,0.589333,0.825193,1.200888,-1.104976,-0.443283,0.525470,-0.033941,-1.175113,1.207723,0.309039,-0.371034,0.626014,0.001249,-0.000304,1.189040,0.005751,0.000130,0.503514,0.038416,1.175383,1.212192,-0.279290,0.365307,0.675101,-0.590139,-0.825010,1.201459,1.108531,0.456463,0.550718,-1.181374,0.025224,1.211637,-0.422977,-0.430618,0.649969,-0.825000,0.590685,1.201369,0.458486,-1.109452,0.548491
0.170000,0.820887,-0.579382,1.205930,-0.443214,1.100776,0.525236,1.185506,-0.020889,1.218153,0.421632,0.432397,0.648930,0.578291,0.820763,1.206137,-1.103445,-0.442582,0.524437,-0.030843,-1.178817,1.213978,0.310595,-0.369753,0.624940,0.001306,-0.000302,1.194070,0.005727,0.000138,0.502396,0.035616,1.179030,1.218938,-0.280858,0.364003,0.674071,-0.579061,-0.820448,1.206961,1.107031,0.455800,0.549747,-1.185597,0.020909,1.218132,-0.421703,-0.432339,0.648871,-0.820418,0.579598,1.206849,0.457827,-1.107963,0.547515
0.180000,0.816458,-0.568382,1.211177,-0.442465,1.099135,0.524124,1.189716,-0.016556,1.224636,0.420251,0.434247,0.647732,0.567264,0.816341,1.211376,-1.101790,-0.441826,0.523318,-0.027728,-1.182507,1.220222,0.312272,-0.368364,0.623769,0.001363,-0.000301,1.199088,0.005699,0.000146,0.501182,0.032799,1.182663,1.225674,-0.282550,0.362589,0.672947,-0.567998,-0.815894,1.212453,1.105407,0.455085,0.548695,-1.189807,0.016577,1.224614,-0.420320,-0.434190,0.647673,-0.815843,0.568526,1.212319,0.457115,-1.106351,0.546457
0.190000,0.812038,-0.557399,1.216412,-0.441659,1.097371,0.522926,1.193911,-0.012204,1.231107,0.418760,0.436228,0.646435,0.556255,0.811927,1.216603,-1.100009,-0.441013,0.522112,-0.024597,-1.186184,1.226453,0.314071,-0.366868,0.622503,0.001420,-0.000299,1.204093,0.005668,0.000154,0.499871,0.029964,1.186281,1.232397,-0.284366,0.361065,0.671729,-0.556953,-0.811347,1.217935,1.103661,0.454316,0.547560,-1.194003,0.012225,1.231085,-0.418827,-0.436171,0.646376,-0.811276,0.557471,1.217778,0.456350,-1.104618,0.545317
0.200000,0.807625,-0.546435,1.221635,-0.440799,1.095483,0.521642,1.198090,-0.007831,1.237565,0.417159,0.438339,0.645039,0.545265,0.807521,1.221818,-1.098103,-0.440145,0.520820,-0.021447,-1.189844,1.232671,0.315990,-0.365263,0.621141,0.001477,-0.000298,1.209085,0.005634,0.000163,0.498465,0.027111,1.189884,1.239108,-0.286304,0.359431,0.670416,-0.545925,-0.806808,1.223404,1.101793,0.453494,0.546343,-1.198184,0.007853,1.237542,-0.417224,-0.438282,0.644980,-0.806717,0.546434,1.223225,0.455532,-1.102763,0.544094
0.210000,0.803222,-0.535490,1.226844,-0.439879,1.093456,0.520260,1.202253,-0.003436,1.244008,0.415427,0.440581,0.643520,0.534294,0.803124,1.227020,-1.096057,-0.439217,0.519429,-0.018276,-1.193488,1.238875,0.318038,-0.363532,0.619661,0.001533,-0.000296,1.214062,0.005596,0.000173,0.496950,0.024238,1.193469,1.245805,-0.288377,0.357669,0.668985,-0.534917,-0.802277,1.228861,1.099788,0.452615,0.545030,-1.202347,0.003459,1.243984,-0.415490,-0.440524,0.643462,-0.802166,0.535417,1.228659,0.454657,-1.100772,0.542775
0.220000,0.798828,-0.524566,1.232040,-0.438895,1.091275,0.518765,1.206398,0.000981,1.250435,0.413541,0.442953,0.641856,0.523344,0.798737,1.232206,-1.093857,-0.438224,0.517925,-0.015085,-1.197115,1.245064,0.320222,-0.361656,0.618044,0.001589,-0.000294,1.219023,0.005553,0.000183,0.495314,0.021343,1.197037,1.252487,-0.290594,0.355760,0.667412,-0.523930,-0.797756,1.234304,1.097631,0.451673,0.543607,-1.206493,-0.000958,1.250410,-0.413601,-0.442897,0.641798,-0.797624,0.524419,1.234080,0.453720,-1.098629,0.541346
0.230000,0.794444,-0.513665,1.237219,-0.437847,1.088942,0.517158,1.210524,0.005423,1.256844,0.411500,0.445456,0.640046,0.512417,0.794360,1.237378,-1.091502,-0.437168,0.516309,-0.011872,-1.200721,1.251236,0.322543,-0.359635,0.616290,0.001644,-0.000292,1.223968,0.005507,0.000193,0.493557,0.018425,1.200584,1.259153,-0.292956,0.353705,0.665696,-0.512965,-0.793244,1.239733,1.095322,0.450669,0.542074,-1.210619,-0.005399,1.256819,-0.411557,-0.445400,0.639988,-0.793091,0.513444,1.239486,0.452720,-1.096335,0.539806
0.240000,0.790071,-0.502788,1.242382,-0.436736,1.086454,0.515438,1.214628,0.009891,1.263235,0.409305,0.448090,0.638090,0.501514,0.789994,1.242532,-1.088993,-0.436047,0.514580,-0.008634,-1.204307,1.257389,0.324999,-0.357470,0.614398,0.001699,-0.000290,1.228894,0.005455,0.000204,0.491678,0.015483,1.204110,1.265800,-0.295462,0.351503,0.663837,-0.502024,-0.788742,1.245146,1.092861,0.449604,0.540431,-1.214723,-0.009866,1.263210,-0.409359,-0.448035,0.638033,-0.788570,0.502493,1.244876,0.451658,-1.093889,0.538156
0.250000,0.785710,-0.491937,1.247528,-0.435561,1.083814,0.513607,1.218709,0.014385,1.269605,0.406956,0.450855,0.635989,0.490638,0.785639,1.247669,-1.086329,-0.434862,0.512739,-0.005371,-1.207870,1.263523,0.327592,-0.355160,0.612368,0.001753,-0.000288,1.233801,0.005400,0.000214,0.489679,0.012516,1.207614,1.272429,-0.298112,0.349155,0.661836,-0.491109,-0.784252,1.250541,1.090249,0.448476,0.538677,-1.218805,-0.014360,1.269580,-0.407006,-0.450800,0.635932,-0.784059,0.491567,1.250249,0.450534,-1.091293,0.536396
0.260000,0.781360,-0.481112,1.252654,-0.434323,1.081019,0.511663,1.222767,0.018908,1.275954,0.404452,0.453750,0.633741,0.479788,0.781297,1.252787,-1.083511,-0.433613,0.510786,-0.002082,-1.211409,1.269636,0.330321,-0.352705,0.610200,0.001807,-0.000286,1.238687,0.005340,0.000225,0.487558,0.009521,1.211093,1.279037,-0.300907,0.346661,0.659693,-0.480220,-0.779773,1.255919,1.087485,0.447286,0.536813,-1.222863,-0.018883,1.275928,-0.404499,-0.453696,0.633685,-0.779559,0.480668,1.255603,0.449348,-1.088545,0.534526
0.270000,0.777024,-0.470317,1.257761,-0.433021,1.078072,0.509608,1.226798,0.023461,1.282280,0.401794,0.456777,0.631348,0.468968,0.776967,1.257884,-1.080538,-0.432300,0.508720,0.001236,-1.214924,1.275727,0.333186,-0.350105,0.607895,0.001860,-0.000284,1.243552,0.005276,0.000236,0.485315,0.006497,1.214546,1.285622,-0.303846,0.344019,0.657407,-0.469359,-0.775307,1.261277,1.084569,0.446033,0.534839,-1.226895,-0.023435,1.282253,-0.401837,-0.456723,0.631292,-0.775072,0.469797,1.260939,0.448100,-1.085645,0.532546
0.280000,0.772700,-0.459551,1.262846,-0.431655,1.074970,0.507440,1.230802,0.028044,1.288581,0.398982,0.459934,0.628809,0.458178,0.772651,1.262961,-1.077411,-0.430923,0.506542,0.004582,-1.218411,1.281794,0.336188,-0.347361,0.605452,0.001912,-0.000281,1.248393,0.005208,0.000248,0.482952,0.003443,1.217973,1.292184,-0.306930,0.341231,0.654979,-0.458529,-0.770853,1.266615,1.081501,0.444719,0.532755,-1.230899,-0.028018,1.288553,-0.399021,-0.459881,0.628754,-0.770597,0.458955,1.266254,0.446790,-1.082595,0.530455
0.290000,0.768391,-0.448818,1.267909,-0.430225,1.071716,0.505160,1.234777,0.032660,1.294856,0.396015,0.463222,0.626125,0.447420,0.768349,1.268015,-1.074129,-0.429481,0.504252,0.007960,-1.221870,1.287836,0.339326,-0.344472,0.602871,0.001964,-0.000279,1.253210,0.005135,0.000259,0.480467,0.000358,1.221371,1.298721,-0.310158,0.338297,0.652408,-0.447730,-0.766412,1.271932,1.078282,0.443342,0.530561,-1.234875,-0.032633,1.294827,-0.396050,-0.463170,0.626071,-0.766136,0.448145,1.271548,0.445417,-1.079393,0.528255
0.300000,0.764096,-0.438118,1.272949,-0.428732,1.068308,0.502768,1.238722,0.037309,1.301103,0.392895,0.466641,0.623295,0.436696,0.764062,1.273045,-1.070693,-0.427976,0.501849,0.011369,-1.225300,1.293851,0.342600,-0.341439,0.600152,0.002015,-0.000276,1.258002,0.005058,0.000271,0.477861,-0.002760,1.224738,1.305232,-0.313530,0.335216,0.649694,-0.436964,-0.761986,1.277226,1.074911,0.441904,0.528256,-1.238820,-0.037282,1.301074,-0.392924,-0.466590,0.623241,-0.761689,0.437368,1.276819,0.443982,-1.076040,0.525944
0.310000,0.759816,-0.427452,1.277964,-0.427177,1.064743,0.500259,1.242634,0.041993,1.307321,0.389606,0.470174,0.620306,0.426007,0.759790,1.278051,-1.067099,-0.426409,0.499329,0.014812,-1.228699,1.299838,0.346004,-0.338247,0.597285,0.002065,-0.000273,1.262767,0.004977,0.000283,0.475136,-0.005913,1.228074,1.311715,-0.317046,0.331979,0.646823,-0.426232,-0.757574,1.282497,1.071385,0.440405,0.525835,-1.242733,-0.041965,1.307292,-0.389630,-0.470123,0.620253,-0.757257,0.426625,1.282066,0.442487,-1.072532,0.523516
0.320000,0.755552,-0.416823,1.282954,-0.425564,1.061019,0.497628,1.246513,0.046713,1.313508,0.386134,0.473803,0.617147,0.415355,0.755534,1.283031,-1.063345,-0.424783,0.496687,0.018290,-1.232064,1.305796,0.349534,-0.334886,0.594256,0.002114,-0.000271,1.267504,0.004893,0.000294,0.472293,-0.009102,1.231377,1.318168,-0.320702,0.328576,0.643778,-0.415537,-0.753178,1.287742,1.067702,0.438846,0.523289,-1.246612,-0.046684,1.313478,-0.386154,-0.473753,0.617095,-0.752840,0.415918,1.287289,0.440932,-1.068867,0.520964
0.330000,0.751305,-0.406232,1.287916,-0.423893,1.057136,0.494875,1.250356,0.051469,1.319663,0.382481,0.477529,0.613816,0.404741,0.751294,1.287985,-1.059431,-0.423098,0.493924,0.021803,-1.235396,1.311723,0.353189,-0.331354,0.591067,0.002163,-0.000268,1.272213,0.004806,0.000306,0.469333,-0.012328,1.234645,1.324590,-0.324500,0.325008,0.640560,-0.404879,-0.748798,1.292962,1.063862,0.437229,0.520619,-1.250455,-0.051440,1.319633,-0.382495,-0.477480,0.613765,-0.748438,0.405248,1.292485,0.439318,-1.065044,0.518289
0.340000,0.747075,-0.395681,1.292851,-0.422163,1.053094,0.492000,1.254162,0.056264,1.325784,0.378646,0.481351,0.610315,0.394167,0.747072,1.292910,-1.055356,-0.421355,0.491039,0.025354,-1.238691,1.317617,0.356969,-0.327651,0.587718,0.002211,-0.000264,1.276891,0.004716,0.000316,0.466255,-0.015592,1.237877,1.330979,-0.328438,0.321274,0.637169,-0.394260,-0.744434,1.298154,1.059863,0.435552,0.517824,-1.254261,-0.056234,1.325753,-0.378654,-0.481304,0.610265,-0.744053,0.394618,1.297654,0.437644,-1.061064,0.515490
0.350000,0.742862,-0.385171,1.297756,-0.420375,1.048892,0.489003,1.257929,0.061097,1.331869,0.374629,0.485270,0.606643,0.383634,0.742867,1.297805,-1.051121,-0.419553,0.488032,0.028943,-1.241948,1.323476,0.360874,-0.323778,0.584207,0.002257,-0.000261,1.281537,0.004623,0.000326,0.463059,-0.018897,1.241070,1.337333,-0.332518,0.317374,0.633604,-0.383682,-0.740087,1.303318,1.055708,0.433817,0.514905,-1.258028,-0.061067,1.331838,-0.374630,-0.485224,0.606594,-0.739686,0.384028,1.302794,0.435912,-1.056925,0.512567
0.360000,0.738667,-0.374704,1.302630,-0.418528,1.044531,0.485885,1.261654,0.065970,1.337916,0.370430,0.489286,0.602800,0.373145,0.738681,1.302670,-1.046726,-0.417692,0.484903,0.032572,-1.245166,1.329300,0.364905,-0.319735,0.580536,0.002303,-0.000258,1.286151,0.004527,0.000336,0.459746,-0.022243,1.244224,1.343650,-0.336739,0.313308,0.629867,-0.373146,-0.735758,1.308452,1.051394,0.432022,0.511862,-1.261753,-0.065939,1.337885,-0.370424,-0.489241,0.602752,-0.735335,0.373480,1.307905,0.434120,-1.052630,0.509521
0.370000,0.734492,-0.364281,1.307473,-0.416623,1.040010,0.482645,1.265337,0.070883,1.343924,0.366049,0.493399,0.598786,0.362700,0.734514,1.307503,-1.042170,-0.415772,0.481653,0.036242,-1.248342,1.335087,0.369060,-0.315522,0.576704,0.002348,-0.000254,1.290732,0.004428,0.000346,0.456315,-0.025632,1.247336,1.349929,-0.341101,0.309076,0.625955,-0.362655,-0.731447,1.313555,1.046923,0.430169,0.508695,-1.265436,-0.070852,1.343892,-0.366036,-0.493355,0.598739,-0.731003,0.362975,1.312984,0.432268,-1.048176,0.506351
0.380000,0.730335,-0.353904,1.312283,-0.414659,1.035331,0.479283,1.268975,0.075838,1.349891,0.361486,0.497608,0.594601,0.352302,0.730366,1.312302,-1.037454,-0.413794,0.478281,0.039954,-1.251476,1.340834,0.373341,-0.311137,0.572712,0.002392,-0.000251,1.295277,0.004325,0.000355,0.452767,-0.029065,1.250405,1.356169,-0.345604,0.304679,0.621871,-0.352208,-0.727154,1.318625,1.042295,0.428256,0.505404,-1.269073,-0.075807,1.349859,-0.361466,-0.497565,0.594555,-0.726690,0.352517,1.318031,0.430358,-1.043565,0.503057
0.390000,0.726199,-0.343575,1.317058,-0.412637,1.030492,0.475799,1.272566,0.080835,1.355816,0.356741,0.501913,0.590245,0.341951,0.726238,1.317068,-1.032578,-0.411756,0.474787,0.043709,-1.254565,1.346540,0.377747,-0.306583,0.568559,0.002434,-0.000247,1.299787,0.004220,0.000364,0.449101,-0.032545,1.253429,1.362366,-0.350249,0.300116,0.617613,-0.341809,-0.722882,1.323662,1.037509,0.426284,0.501988,-1.272664,-0.080804,1.355783,-0.356713,-0.501873,0.590201,-0.722396,0.342105,1.323045,0.428388,-1.038796,0.499639
0.400000,0.722083,-0.333295,1.321798,-0.410557,1.025493,0.472193,1.276109,0.085876,1.361696,0.351814,0.506315,0.585719,0.331651,0.722131,1.321798,-1.027541,-0.409660,0.471171,0.047509,-1.257607,1.352205,0.382278,-0.301858,0.564245,0.002476,-0.000244,1.304259,0.004112,0.000372,0.445317,-0.036071,1.256407,1.368520,-0.355034,0.295388,0.613182,-0.331459,-0.718629,1.328665,1.032565,0.424253,0.498448,-1.276207,-0.085844,1.361662,-0.351778,-0.506276,0.585676,-0.718123,0.331741,1.328024,0.426359,-1.033870,0.496098
0.410000,0.717988,-0.323066,1.326502,-0.408425,1.020342,0.468469,1.279602,0.090962,1.367530,0.346703,0.510788,0.581022,0.321401,0.718045,1.326491,-1.022351,-0.407514,0.467438,0.051355,-1.260601,1.357825,0.386921,-0.296961,0.559771,0.002516,-0.000240,1.308693,0.004001,0.000380,0.441428,-0.039646,1.259336,1.374629,-0.359947,0.290493,0.608574,-0.321158,-0.714397,1.333631,1.027471,0.422170,0.494784,-1.279699,-0.090929,1.367496,-0.346657,-0.510751,0.580980,-0.713869,0.321428,1.332967,0.424276,-1.028792,0.492434
0.420000,0.713914,-0.312888,1.331167,-0.406252,1.015046,0.464631,1.283042,0.096092,1.373316,0.341403,0.515306,0.576155,0.311204,0.713981,1.331146,-1.017014,-0.405324,0.463591,0.055248,-1.263546,1.363399,0.391665,-0.291891,0.555138,0.002556,-0.000236,1.313087,0.003889,0.000387,0.437447,-0.043270,1.262216,1.380691,-0.364972,0.285433,0.603785,-0.310910,-0.710186,1.338560,1.022232,0.420039,0.490997,-1.283139,-0.096059,1.373281,-0.341349,-0.515270,0.576115,-0.709637,0.311166,1.337872,0.422147,-1.023569,0.488648
0.430000,0.709863,-0.302765,1.335794,-0.404035,1.009603,0.460679,1.286429,0.101268,1.379052,0.335916,0.519868,0.571118,0.301061,0.709939,1.335762,-1.011532,-0.403092,0.459630,0.059189,-1.266438,1.368927,0.396508,-0.286648,0.550346,0.002594,-0.000232,1.317441,0.003776,0.000394,0.433374,-0.046946,1.265044,1.386704,-0.370110,0.280207,0.598817,-0.300714,-0.705996,1.343451,1.016848,0.417862,0.487086,-1.286526,-0.101235,1.379017,-0.335852,-0.519834,0.571080,-0.705427,0.300957,1.342739,0.419970,-1.018201,0.484739
