time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.250000,1.496671,-1.494741,1.001795,-0.080350,0.103688,0.013298,1.498020,0.001875,1.007445,-0.021907,0.002195,0.017738,1.495301,1.485522,1.010574,-0.078861,-0.119557,0.041946,-0.000049,-1.504946,1.011926,0.021825,0.011428,0.048852,-0.016298,0.006091,1.000185,-0.180820,0.065819,-0.000600,0.002097,1.488309,1.012250,0.030562,-0.053502,0.042522,-1.500769,-1.500679,1.001147,0.094037,0.027597,0.007460,-1.500444,-0.000707,1.004465,0.039952,-0.058275,0.035007,-1.497771,1.498482,1.002288,0.128049,-0.059700,0.009073
0.262500,1.495664,-1.493441,1.001962,-0.080795,0.104311,0.013366,1.497748,0.001902,1.007666,-0.021730,0.002163,0.017649,1.494313,1.484025,1.011098,-0.079133,-0.119866,0.041930,0.000225,-1.504803,1.012537,0.022023,0.011554,0.048857,-0.018564,0.006916,1.000177,-0.181847,0.066188,-0.000604,0.002480,1.487641,1.012781,0.030728,-0.053373,0.042489,-1.499589,-1.500332,1.001241,0.094742,0.027841,0.007534,-1.499944,-0.001438,1.004903,0.040064,-0.058690,0.035138,-1.496166,1.497734,1.002402,0.128859,-0.060039,0.009061
0.275000,1.494651,-1.492133,1.002129,-0.081266,0.104965,0.013436,1.497477,0.001929,1.007886,-0.021538,0.002130,0.017555,1.493322,1.482525,1.011622,-0.079414,-0.120183,0.041907,0.000502,-1.504658,1.013148,0.022233,0.011692,0.048858,-0.020844,0.007746,1.000170,-0.182917,0.066573,-0.000609,0.002865,1.486975,1.013312,0.030901,-0.053236,0.042455,-1.498400,-1.499983,1.001336,0.095498,0.028117,0.007609,-1.499443,-0.002175,1.005343,0.040179,-0.059121,0.035271,-1.494550,1.496981,1.002515,0.129711,-0.060400,0.009049
0.287500,1.493633,-1.490816,1.002298,-0.081763,0.105652,0.013507,1.497209,0.001956,1.008105,-0.021331,0.002096,0.017454,1.492328,1.481021,1.012146,-0.079703,-0.120507,0.041879,0.000781,-1.504510,1.013758,0.022456,0.011841,0.048855,-0.023137,0.008580,1.000162,-0.184031,0.066974,-0.000615,0.003253,1.486310,1.013843,0.031083,-0.053091,0.042418,-1.497201,-1.499629,1.001431,0.096306,0.028425,0.007685,-1.498940,-0.002916,1.005785,0.040297,-0.059570,0.035404,-1.492923,1.496224,1.002628,0.130606,-0.060782,0.009037
0.300000,1.492607,-1.489491,1.002467,-0.082285,0.106371,0.013579,1.496944,0.001982,1.008322,-0.021109,0.002062,0.017347,1.491330,1.479512,1.012669,-0.080001,-0.120839,0.041845,0.001063,-1.504361,1.014369,0.022691,0.012001,0.048848,-0.025445,0.009420,1.000154,-0.185189,0.067390,-0.000623,0.003642,1.485648,1.014372,0.031272,-0.052937,0.042379,-1.495992,-1.499272,1.001528,0.097165,0.028764,0.007762,-1.498435,-0.003664,1.006228,0.040418,-0.060037,0.035538,-1.491284,1.495462,1.002741,0.131545,-0.061186,0.009024
0.312500,1.491575,-1.488157,1.002637,-0.082833,0.107121,0.013651,1.496682,0.002007,1.008539,-0.020872,0.002026,0.017234,1.490328,1.478000,1.013192,-0.080308,-0.121179,0.041805,0.001348,-1.504210,1.014979,0.022938,0.012172,0.048837,-0.027767,0.010265,1.000146,-0.186389,0.067822,-0.000632,0.004035,1.484987,1.014902,0.031470,-0.052775,0.042338,-1.494772,-1.498910,1.001625,0.098076,0.029135,0.007840,-1.497929,-0.004417,1.006673,0.040542,-0.060520,0.035672,-1.489634,1.494694,1.002854,0.132527,-0.061612,0.009011
0.325000,1.490536,-1.486813,1.002808,-0.083407,0.107903,0.013725,1.496422,0.002032,1.008753,-0.020620,0.001990,0.017115,1.489322,1.476483,1.013714,-0.080624,-0.121526,0.041760,0.001636,-1.504057,1.015590,0.023198,0.012355,0.048822,-0.030105,0.011116,1.000139,-0.187634,0.068270,-0.000642,0.004429,1.484328,1.015431,0.031675,-0.052605,0.042296,-1.493540,-1.498543,1.001724,0.099038,0.029539,0.007919,-1.497422,-0.005177,1.007120,0.040669,-0.061021,0.035808,-1.487971,1.493921,1.002966,0.133553,-0.062060,0.008998
0.337500,1.489490,-1.485459,1.002980,-0.084007,0.108718,0.013799,1.496166,0.002057,1.008966,-0.020354,0.001954,0.016991,1.488312,1.474962,1.014236,-0.080948,-0.121881,0.041709,0.001928,-1.503901,1.016200,0.023471,0.012549,0.048803,-0.032458,0.011972,1.000130,-0.188921,0.068734,-0.000653,0.004827,1.483672,1.015959,0.031888,-0.052426,0.042251,-1.492296,-1.498171,1.001823,0.100052,0.029974,0.007999,-1.496913,-0.005943,1.007568,0.040799,-0.061539,0.035944,-1.486295,1.493143,1.003079,0.134621,-0.062529,0.008985
0.350000,1.488436,-1.484095,1.003153,-0.084633,0.109564,0.013874,1.495914,0.002081,1.009178,-0.020072,0.001916,0.016860,1.487298,1.473436,1.014757,-0.081282,-0.122243,0.041651,0.002223,-1.503743,1.016810,0.023755,0.012754,0.048781,-0.034828,0.012834,1.000122,-0.190252,0.069213,-0.000665,0.005227,1.483018,1.016487,0.032109,-0.052239,0.042204,-1.491038,-1.497794,1.001924,0.101118,0.030440,0.008080,-1.496402,-0.006716,1.008018,0.040932,-0.062074,0.036081,-1.484605,1.492358,1.003191,0.135733,-0.063019,0.008972
0.362500,1.487374,-1.482720,1.003327,-0.085284,0.110442,0.013950,1.495664,0.002105,1.009388,-0.019776,0.001878,0.016723,1.486280,1.471905,1.015277,-0.081624,-0.122613,0.041588,0.002522,-1.503583,1.017419,0.024053,0.012971,0.048755,-0.037215,0.013703,1.000114,-0.191626,0.069708,-0.000679,0.005629,1.482366,1.017014,0.032338,-0.052044,0.042154,-1.489767,-1.497410,1.002025,0.102234,0.030939,0.008162,-1.495889,-0.007495,1.008470,0.041068,-0.062627,0.036219,-1.482901,1.491567,1.003303,0.136888,-0.063532,0.008958
