time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.250000,0.703070,-0.489632,0.999070,-0.670177,1.068481,-0.006371,0.961264,0.013192,0.999540,-0.232621,0.345188,0.005766,0.487360,0.701118,0.998993,-1.094268,-0.669279,-0.009236,0.005102,-0.958514,0.999050,0.310441,0.222337,0.002491,0.003299,-0.000370,1.011685,0.009873,-0.040769,0.049401,-0.013278,0.959532,0.999619,-0.350283,-0.231022,0.005941,-0.485035,-0.705909,0.998873,1.112647,0.642664,-0.002933,-0.966623,-0.013755,1.001581,0.184001,-0.381653,0.021338,-0.702403,0.482407,0.999644,0.668792,-1.137985,-0.001654
0.260000,0.696376,-0.478962,0.999006,-0.668740,1.065448,-0.006381,0.958934,0.016656,0.999598,-0.233420,0.347568,0.005734,0.476432,0.694433,0.998901,-1.091353,-0.667750,-0.009267,0.008218,-0.956287,0.999075,0.312925,0.223095,0.002480,0.003397,-0.000779,1.012178,0.009878,-0.040992,0.049176,-0.016793,0.957218,0.999679,-0.352689,-0.231780,0.005924,-0.473923,-0.699490,0.998844,1.109784,0.641126,-0.002905,-0.964779,-0.017585,1.001794,0.184757,-0.384349,0.021343,-0.695722,0.471041,0.999627,0.667317,-1.135217,-0.001650
0.270000,0.689696,-0.468323,0.998942,-0.667221,1.062248,-0.006390,0.956595,0.020144,0.999655,-0.234256,0.350060,0.005700,0.465534,0.687764,0.998808,-1.088275,-0.666132,-0.009298,0.011360,-0.954052,0.999100,0.315532,0.223894,0.002469,0.003496,-0.001190,1.012668,0.009885,-0.041222,0.048937,-0.020333,0.954896,0.999738,-0.355206,-0.232574,0.005905,-0.462840,-0.693087,0.998815,1.106759,0.639502,-0.002874,-0.962928,-0.021442,1.002007,0.185558,-0.387170,0.021346,-0.689057,0.459703,0.999611,0.665756,-1.132292,-0.001645
0.280000,0.683031,-0.457718,0.998878,-0.665619,1.058881,-0.006400,0.954248,0.023657,0.999712,-0.235131,0.352665,0.005665,0.454667,0.681111,0.998715,-1.085035,-0.664425,-0.009331,0.014529,-0.951809,0.999124,0.318259,0.224733,0.002456,0.003595,-0.001603,1.013157,0.009892,-0.041458,0.048684,-0.023898,0.952567,0.999797,-0.357833,-0.233405,0.005885,-0.451788,-0.686700,0.998787,1.103572,0.637792,-0.002842,-0.961068,-0.025329,1.002221,0.186405,-0.390117,0.021347,-0.682407,0.448395,0.999594,0.664111,-1.129207,-0.001640
0.290000,0.676384,-0.447146,0.998814,-0.663935,1.055348,-0.006409,0.951892,0.027197,0.999768,-0.236044,0.355383,0.005627,0.443833,0.674475,0.998621,-1.081632,-0.662630,-0.009364,0.017726,-0.949557,0.999149,0.321108,0.225612,0.002443,0.003694,-0.002019,1.013642,0.009900,-0.041701,0.048417,-0.027490,0.950228,0.999855,-0.360572,-0.234271,0.005863,-0.440769,-0.680331,0.998758,1.100224,0.635997,-0.002808,-0.959200,-0.029245,1.002434,0.187298,-0.393190,0.021346,-0.675775,0.437119,0.999578,0.662381,-1.125964,-0.001634
0.300000,0.669753,-0.436611,0.998750,-0.662167,1.051647,-0.006418,0.949527,0.030765,0.999824,-0.236995,0.358213,0.005587,0.433035,0.667858,0.998527,-1.078067,-0.660746,-0.009399,0.020952,-0.947297,0.999173,0.324079,0.226531,0.002429,0.003793,-0.002437,1.014125,0.009909,-0.041950,0.048136,-0.031109,0.947881,0.999914,-0.363421,-0.235174,0.005839,-0.429784,-0.673981,0.998731,1.096715,0.634116,-0.002771,-0.957322,-0.033193,1.002648,0.188236,-0.396388,0.021343,-0.669160,0.425876,0.999561,0.660565,-1.122562,-0.001627
0.310000,0.663140,-0.426114,0.998686,-0.660313,1.047777,-0.006426,0.947152,0.034362,0.999880,-0.237984,0.361146,0.005545,0.422273,0.661261,0.998433,-1.074335,-0.658769,-0.009433,0.024208,-0.945026,0.999197,0.327161,0.227492,0.002414,0.003892,-0.002858,1.014605,0.009919,-0.042203,0.047837,-0.034758,0.945525,0.999972,-0.366371,-0.236113,0.005814,-0.418835,-0.667649,0.998703,1.093038,0.632147,-0.002731,-0.955435,-0.037173,1.002861,0.189225,-0.399695,0.021335,-0.662564,0.414669,0.999545,0.658660,-1.118994,-0.001620
0.320000,0.656547,-0.415656,0.998622,-0.658367,1.043736,-0.006433,0.944767,0.037988,0.999935,-0.239014,0.364169,0.005501,0.411549,0.654683,0.998339,-1.070432,-0.656691,-0.009466,0.027495,-0.942747,0.999221,0.330344,0.228496,0.002398,0.003992,-0.003282,1.015082,0.009928,-0.042457,0.047517,-0.038437,0.943159,1.000030,-0.369412,-0.237087,0.005787,-0.407924,-0.661338,0.998676,1.089188,0.630088,-0.002688,-0.953537,-0.041187,1.003074,0.190273,-0.403093,0.021321,-0.655987,0.403497,0.999529,0.656661,-1.115252,-0.001612
0.330000,0.649973,-0.405240,0.998557,-0.656329,1.039523,-0.006438,0.942372,0.041646,0.999990,-0.240083,0.367284,0.005455,0.400865,0.648127,0.998244,-1.066359,-0.654515,-0.009499,0.030815,-0.940456,0.999245,0.333627,0.229543,0.002380,0.004091,-0.003707,1.015555,0.009937,-0.042712,0.047174,-0.042147,0.940783,1.000088,-0.372543,-0.238098,0.005759,-0.397052,-0.655048,0.998649,1.085165,0.627939,-0.002641,-0.951629,-0.045235,1.003288,0.191378,-0.406584,0.021300,-0.649431,0.392364,0.999513,0.654569,-1.111336,-0.001602
0.340000,0.643421,-0.394866,0.998493,-0.654200,1.035139,-0.006441,0.939966,0.045334,1.000044,-0.241192,0.370489,0.005407,0.390222,0.641593,0.998149,-1.062114,-0.652239,-0.009531,0.034168,-0.938156,0.999269,0.337012,0.230632,0.002362,0.004190,-0.004136,1.016025,0.009946,-0.042968,0.046810,-0.045888,0.938397,1.000145,-0.375766,-0.239144,0.005728,-0.386221,-0.648780,0.998623,1.080969,0.625700,-0.002591,-0.949709,-0.049319,1.003500,0.192542,-0.410166,0.021273,-0.642896,0.381271,0.999497,0.652382,-1.107245,-0.001592
0.350000,0.636890,-0.384538,0.998429,-0.651979,1.030583,-0.006443,0.937548,0.049056,1.000098,-0.242341,0.373786,0.005356,0.379623,0.635083,0.998053,-1.057699,-0.649864,-0.009562,0.037556,-0.935844,0.999292,0.340498,0.231764,0.002342,0.004290,-0.004567,1.016491,0.009955,-0.043225,0.046424,-0.049662,0.936000,1.000202,-0.379079,-0.240227,0.005695,-0.375433,-0.642534,0.998597,1.076601,0.623371,-0.002537,-0.947778,-0.053439,1.003713,0.193763,-0.413839,0.021239,-0.636384,0.370220,0.999481,0.650101,-1.102980,-0.001581
0.360000,0.630381,-0.374255,0.998364,-0.649667,1.025855,-0.006443,0.935119,0.052810,1.000151,-0.243529,0.377174,0.005303,0.369069,0.628596,0.997957,-1.053113,-0.647389,-0.009592,0.040979,-0.933520,0.999316,0.344085,0.232939,0.002320,0.004389,-0.005000,1.016953,0.009963,-0.043482,0.046017,-0.053470,0.933592,1.000259,-0.382483,-0.241345,0.005661,-0.364690,-0.636312,0.998572,1.072059,0.620952,-0.002480,-0.945834,-0.057596,1.003925,0.195043,-0.417605,0.021200,-0.629894,0.359212,0.999465,0.647726,-1.098541,-0.001568
0.370000,0.623897,-0.364021,0.998300,-0.647263,1.020956,-0.006441,0.932677,0.056599,1.000204,-0.244756,0.380654,0.005248,0.358561,0.622135,0.997861,-1.048357,-0.644816,-0.009621,0.044438,-0.931185,0.999339,0.347772,0.234157,0.002298,0.004489,-0.005436,1.017411,0.009971,-0.043741,0.045588,-0.057312,0.931173,1.000316,-0.385977,-0.242499,0.005625,-0.353993,-0.630115,0.998548,1.067344,0.618443,-0.002419,-0.943877,-0.061791,1.004137,0.196380,-0.421462,0.021153,-0.623429,0.348250,0.999450,0.645257,-1.093928,-0.001555
0.380000,0.617436,-0.353837,0.998235,-0.644768,1.015885,-0.006438,0.930223,0.060424,1.000256,-0.246024,0.384224,0.005191,0.348102,0.615700,0.997765,-1.043429,-0.642143,-0.009650,0.047934,-0.928837,0.999362,0.351561,0.235418,0.002275,0.004589,-0.005875,1.017865,0.009980,-0.044000,0.045137,-0.061190,0.928742,1.000372,-0.389563,-0.243690,0.005587,-0.343343,-0.623944,0.998524,1.062456,0.615844,-0.002355,-0.941906,-0.066026,1.004348,0.197776,-0.425411,0.021101,-0.616990,0.337334,0.999434,0.642693,-1.089140,-0.001540
0.390000,0.611002,-0.343704,0.998171,-0.642182,1.010643,-0.006433,0.927757,0.064284,1.000308,-0.247331,0.387886,0.005131,0.337693,0.609293,0.997668,-1.038331,-0.639370,-0.009678,0.051469,-0.926476,0.999384,0.355450,0.236721,0.002250,0.004689,-0.006316,1.018314,0.009988,-0.044261,0.044665,-0.065104,0.926299,1.000427,-0.393239,-0.244916,0.005547,-0.332744,-0.617799,0.998501,1.057395,0.613155,-0.002287,-0.939921,-0.070300,1.004559,0.199229,-0.429452,0.021042,-0.610576,0.326467,0.999419,0.640036,-1.084179,-0.001525
0.400000,0.604593,-0.333624,0.998107,-0.639503,1.005229,-0.006427,0.925277,0.068182,1.000359,-0.248678,0.391639,0.005069,0.327336,0.602913,0.997571,-1.033062,-0.636499,-0.009705,0.055044,-0.924102,0.999407,0.359441,0.238068,0.002224,0.004789,-0.006760,1.018758,0.009995,-0.044522,0.044171,-0.069055,0.923843,1.000483,-0.397006,-0.246178,0.005505,-0.322196,-0.611681,0.998478,1.052161,0.610376,-0.002215,-0.937921,-0.074615,1.004769,0.200741,-0.433584,0.020976,-0.604189,0.315651,0.999404,0.637285,-1.079043,-0.001508
0.410000,0.598212,-0.323600,0.998042,-0.636733,0.999653,-0.006418,0.922783,0.072117,1.000409,-0.250065,0.395466,0.005005,0.317032,0.596563,0.997474,-1.027629,-0.633527,-0.009729,0.058658,-0.921715,0.999429,0.363516,0.239458,0.002197,0.004889,-0.007207,1.019197,0.010002,-0.044780,0.043653,-0.073044,0.921375,1.000537,-0.400846,-0.247476,0.005462,-0.311701,-0.605592,0.998457,1.046759,0.607510,-0.002140,-0.935906,-0.078972,1.004978,0.202315,-0.437780,0.020902,-0.597830,0.304887,0.999389,0.634440,-1.073735,-0.001490
0.420000,0.591859,-0.313632,0.997978,-0.633871,0.993925,-0.006405,0.920275,0.076091,1.000459,-0.251495,0.399348,0.004939,0.306784,0.590243,0.997377,-1.022037,-0.630453,-0.009751,0.062314,-0.919313,0.999451,0.367658,0.240894,0.002168,0.004989,-0.007656,1.019631,0.010006,-0.045029,0.043110,-0.077072,0.918894,1.000592,-0.404743,-0.248811,0.005416,-0.301262,-0.599531,0.998436,1.041193,0.604558,-0.002059,-0.933875,-0.083371,1.005187,0.203955,-0.442012,0.020817,-0.591501,0.294177,0.999374,0.631501,-1.068255,-0.001471
