time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
8.060000,0.216172,1.664313,1.086435,-0.863796,0.237635,0.011900,-0.904025,1.378409,1.086470,-0.785756,-0.360942,0.013200,-1.591828,0.487776,1.086261,-0.370373,-0.800994,0.012358,-1.517541,-0.651024,1.086636,0.224023,-0.833755,0.014054,-0.769336,-1.476600,1.087068,0.728124,-0.520045,0.011640,1.199665,1.127642,1.086682,-0.501808,0.703597,0.014402,1.674982,0.073089,1.086636,0.094703,0.889805,0.010829,1.323898,-1.000473,1.086588,0.621268,0.624650,0.012779,0.359796,-1.629780,1.086827,0.873516,0.070162,0.011886
8.080000,0.198867,1.668728,1.086702,-0.866680,0.203740,0.014830,-0.919535,1.370934,1.086763,-0.765249,-0.386580,0.016131,-1.598919,0.471676,1.086538,-0.338648,-0.808995,0.015268,-1.512767,-0.667540,1.086947,0.253431,-0.817780,0.017056,-0.754631,-1.486699,1.087329,0.742405,-0.489838,0.014495,1.189408,1.141469,1.087000,-0.523932,0.679054,0.017382,1.676538,0.090855,1.086881,0.060877,0.886718,0.013732,1.336044,-0.987794,1.086873,0.593309,0.643301,0.015737,0.377172,-1.628046,1.087094,0.864008,0.103248,0.014817
8.100000,0.181506,1.672459,1.087029,-0.869325,0.169356,0.017843,-0.934631,1.362944,1.087116,-0.744284,-0.412495,0.019138,-1.605370,0.455417,1.086873,-0.306412,-0.816888,0.018256,-1.507402,-0.683732,1.087318,0.283180,-0.801402,0.020135,-0.739640,-1.496189,1.087648,0.756637,-0.459084,0.017432,1.178707,1.154801,1.087378,-0.546247,0.654028,0.020438,1.677414,0.108556,1.087186,0.026578,0.883300,0.016718,1.347627,-0.974740,1.087218,0.564818,0.662029,0.018774,0.394354,-1.625647,1.087420,0.854106,0.136737,0.017833
8.120000,0.164096,1.675499,1.087417,-0.871714,0.134539,0.020930,-0.949304,1.354433,1.087529,-0.722889,-0.438637,0.022213,-1.611172,0.439002,1.087268,-0.273701,-0.824646,0.021315,-1.501438,-0.699593,1.087752,0.313208,-0.784644,0.023283,-0.724366,-1.505059,1.088027,0.770782,-0.427819,0.020445,1.167557,1.167627,1.087818,-0.568705,0.628557,0.023562,1.677599,0.126185,1.087551,-0.008130,0.879542,0.019779,1.358634,-0.961312,1.087624,0.535830,0.680791,0.021882,0.411333,-1.622575,1.087808,0.843819,0.170555,0.020923
8.140000,0.146640,1.677838,1.087867,-0.873825,0.099345,0.024084,-0.963544,1.345397,1.088005,-0.701091,-0.464956,0.025346,-1.616315,0.422433,1.087726,-0.240552,-0.832241,0.024437,-1.494872,-0.715116,1.088250,0.343453,-0.767526,0.026490,-0.708810,-1.513299,1.088466,0.784803,-0.396079,0.023525,1.155958,1.179940,1.088321,-0.591257,0.602680,0.026743,1.677086,0.143735,1.087977,-0.043183,0.875431,0.022908,1.369057,-0.947509,1.088093,0.506383,0.699546,0.025053,0.428104,-1.618823,1.088258,0.833156,0.204626,0.024079
8.160000,0.129144,1.679470,1.088380,-0.875660,0.063774,0.027304,-0.977345,1.335833,1.088543,-0.678892,-0.491452,0.028538,-1.620791,0.405713,1.088246,-0.206966,-0.839674,0.027622,-1.487699,-0.730292,1.088812,0.373914,-0.750047,0.029756,-0.692974,-1.520899,1.088968,0.798698,-0.363864,0.026672,1.143906,1.191732,1.088888,-0.613903,0.576398,0.029982,1.675869,0.161200,1.088467,-0.078580,0.870969,0.026105,1.378886,-0.933330,1.088627,0.476476,0.718294,0.028287,0.444657,-1.614388,1.088771,0.822118,0.238951,0.027301
8.180000,0.111615,1.680387,1.088959,-0.877218,0.027827,0.030591,-0.990697,1.325738,1.089147,-0.656291,-0.518124,0.031787,-1.624591,0.388847,1.088831,-0.172942,-0.846943,0.030869,-1.479914,-0.745115,1.089441,0.404591,-0.732209,0.033080,-0.676863,-1.527850,1.089534,0.812469,-0.331173,0.029887,1.131401,1.202993,1.089521,-0.636644,0.549710,0.033279,1.673941,0.178571,1.089022,-0.114322,0.866154,0.029368,1.388113,-0.918777,1.089225,0.446109,0.737035,0.031584,0.460986,-1.609263,1.089350,0.810703,0.273531,0.030589
8.200000,0.094058,1.680581,1.089605,-0.878500,-0.008497,0.033944,-1.003594,1.315107,1.089815,-0.633289,-0.544973,0.035096,-1.627706,0.371836,1.089481,-0.138481,-0.854050,0.034180,-1.471513,-0.759578,1.090136,0.435485,-0.714011,0.036463,-0.660476,-1.534143,1.090164,0.826115,-0.298007,0.033168,1.118440,1.213717,1.090220,-0.659479,0.522616,0.036633,1.671294,0.195843,1.089643,-0.150409,0.860988,0.032700,1.396727,-0.903849,1.089890,0.415282,0.755769,0.034943,0.477083,-1.603445,1.089995,0.798913,0.308364,0.033943
8.220000,0.076477,1.680045,1.090317,-0.879468,-0.045153,0.037353,-1.016026,1.303938,1.090551,-0.609901,-0.571934,0.038452,-1.630128,0.354686,1.090199,-0.103607,-0.860951,0.037544,-1.462494,-0.773673,1.090899,0.466522,-0.695462,0.039894,-0.643819,-1.539768,1.090861,0.839586,-0.264389,0.036509,1.105022,1.223896,1.090986,-0.682346,0.495145,0.040035,1.667922,0.213008,1.090330,-0.186782,0.855443,0.036089,1.404721,-0.888547,1.090623,0.384020,0.774439,0.038356,0.492940,-1.596928,1.090708,0.786745,0.343377,0.037353
8.240000,0.058881,1.678773,1.091099,-0.880088,-0.082096,0.040811,-1.027987,1.292230,1.091354,-0.586146,-0.598941,0.041846,-1.631848,0.337400,1.090983,-0.068345,-0.867600,0.040955,-1.452852,-0.787394,1.091732,0.497627,-0.676569,0.043361,-0.626895,-1.544716,1.091625,0.852832,-0.230343,0.039899,1.091146,1.233521,1.091821,-0.705179,0.467325,0.043472,1.663821,0.230058,1.091086,-0.223383,0.849492,0.039526,1.412085,-0.872872,1.091425,0.352347,0.792990,0.041813,0.508550,-1.589709,1.091490,0.774195,0.378497,0.040808
8.260000,0.041276,1.676759,1.091950,-0.880360,-0.119327,0.044315,-1.039470,1.279980,1.092225,-0.562023,-0.625995,0.045277,-1.632859,0.319984,1.091837,-0.032697,-0.874000,0.044413,-1.442588,-0.800734,1.092634,0.528802,-0.657333,0.046864,-0.609707,-1.548979,1.092457,0.865852,-0.195869,0.043339,1.076815,1.242586,1.092726,-0.727980,0.439155,0.046946,1.658986,0.246985,1.091912,-0.260212,0.843137,0.043012,1.418812,-0.856828,1.092296,0.320263,0.811422,0.045314,0.523905,-1.581787,1.092341,0.761264,0.413722,0.044310
8.280000,0.023669,1.673998,1.092872,-0.880282,-0.156844,0.047868,-1.050466,1.267189,1.093165,-0.537532,-0.653095,0.048746,-1.633153,0.302442,1.092760,0.003339,-0.880148,0.047916,-1.431700,-0.813685,1.093607,0.560046,-0.637753,0.050403,-0.592262,-1.552548,1.093359,0.878648,-0.160967,0.046829,1.062027,1.251085,1.093700,-0.750749,0.410636,0.050455,1.653411,0.263781,1.092807,-0.297270,0.836376,0.046547,1.424893,-0.840416,1.093238,0.287768,0.829735,0.048858,0.538998,-1.573159,1.093262,0.747951,0.449053,0.047856
8.300000,0.006067,1.670483,1.093865,-0.879856,-0.194650,0.051468,-1.060968,1.253856,1.094175,-0.512674,-0.680243,0.052252,-1.632723,0.284779,1.093754,0.039763,-0.886047,0.051466,-1.420186,-0.826242,1.094651,0.591359,-0.617831,0.053979,-0.574563,-1.555414,1.094331,0.891218,-0.125638,0.050369,1.046785,1.259009,1.094744,-0.773485,0.381768,0.054000,1.647093,0.280438,1.093774,-0.334556,0.829210,0.050130,1.430320,-0.823639,1.094251,0.254863,0.847929,0.052446,0.553821,-1.563824,1.094255,0.734258,0.484490,0.051448
8.320000,-0.011523,1.666210,1.094931,-0.879048,-0.232670,0.055104,-1.070970,1.239980,1.095255,-0.487468,-0.707372,0.055786,-1.631560,0.267002,1.094819,0.076514,-0.891646,0.055051,-1.408045,-0.838396,1.095766,0.622677,-0.597570,0.057581,-0.556615,-1.557571,1.095374,0.903506,-0.089936,0.053947,1.031089,1.266353,1.095860,-0.796129,0.352574,0.057572,1.640028,0.296947,1.094813,-0.371989,0.821621,0.053750,1.435085,-0.806500,1.095336,0.221603,0.865931,0.056066,0.568366,-1.553780,1.095321,0.720184,0.519954,0.055074
8.340000,-0.029092,1.661176,1.096069,-0.877824,-0.270833,0.058764,-1.080465,1.225562,1.096406,-0.461935,-0.734418,0.059339,-1.629660,0.249116,1.095956,0.113532,-0.896898,0.058661,-1.395279,-0.850142,1.096954,0.653935,-0.576978,0.061199,-0.538425,-1.559010,1.096489,0.915453,-0.053916,0.057553,1.014941,1.273110,1.097047,-0.818623,0.323080,0.061160,1.632213,0.313300,1.095924,-0.409488,0.813592,0.057395,1.439182,-0.789004,1.096494,0.188046,0.883670,0.059705,0.582626,-1.543026,1.096458,0.705730,0.555367,0.058721
8.360000,-0.046633,1.655376,1.097282,-0.876185,-0.309138,0.062448,-1.089446,1.210604,1.097629,-0.436075,-0.761380,0.062910,-1.627017,0.231128,1.097166,0.150817,-0.901803,0.062296,-1.381888,-0.861473,1.098214,0.685135,-0.556054,0.064834,-0.519999,-1.559725,1.097676,0.927061,-0.017580,0.061186,0.998345,1.279274,1.098306,-0.840966,0.293284,0.064764,1.623648,0.329487,1.097109,-0.447053,0.805123,0.061067,1.442605,-0.771155,1.097724,0.154191,0.901145,0.063364,0.596592,-1.531565,1.097670,0.690898,0.590727,0.062390
8.380000,-0.064137,1.648809,1.098568,-0.874129,-0.347587,0.066156,-1.097906,1.195107,1.098923,-0.409889,-0.788260,0.066501,-1.623626,0.213046,1.098448,0.188370,-0.906360,0.065955,-1.367874,-0.872382,1.099547,0.716275,-0.534798,0.068485,-0.501345,-1.559711,1.098936,0.938328,0.019073,0.064846,0.981303,1.284840,1.099638,-0.863159,0.263187,0.068384,1.614331,0.345502,1.098367,-0.484683,0.796214,0.064764,1.445348,-0.752960,1.099028,0.120038,0.918357,0.067042,0.610259,-1.519398,1.098954,0.675686,0.626036,0.066080
8.400000,-0.081595,1.641472,1.099928,-0.871659,-0.386178,0.069889,-1.105839,1.179074,1.100289,-0.383375,-0.815057,0.070110,-1.619481,0.194876,1.099804,0.226191,-0.910570,0.069639,-1.353238,-0.882863,1.100954,0.747356,-0.513209,0.072151,-0.482468,-1.558960,1.100270,0.949255,0.056043,0.068534,0.963819,1.289800,1.101042,-0.885202,0.232789,0.072021,1.604260,0.361333,1.099699,-0.522379,0.786865,0.068486,1.447405,-0.734423,1.100406,0.085589,0.935306,0.070740,0.623617,-1.506524,1.100313,0.660094,0.661292,0.069792
8.420000,-0.099000,1.633362,1.101363,-0.868755,-0.424810,0.073632,-1.113239,1.162506,1.101727,-0.356588,-0.841687,0.073726,-1.614577,0.176626,1.101234,0.264181,-0.914394,0.073335,-1.337981,-0.892909,1.102433,0.778289,-0.491326,0.075822,-0.463377,-1.557468,1.101678,0.959789,0.093236,0.072236,0.945897,1.294150,1.102518,-0.907019,0.202152,0.075661,1.593436,0.376973,1.101106,-0.560036,0.777082,0.072220,1.448770,-0.715550,1.101858,0.050924,0.951923,0.074444,0.636660,-1.492947,1.101746,0.644151,0.696399,0.073511
8.440000,-0.116342,1.624480,1.102873,-0.865400,-0.463380,0.077371,-1.120101,1.145408,1.103238,-0.329584,-0.868069,0.077339,-1.608913,0.158303,1.102737,0.302241,-0.917791,0.077030,-1.322108,-0.902514,1.103986,0.808987,-0.469184,0.079483,-0.444080,-1.555230,1.103160,0.969879,0.130559,0.075938,0.927541,1.297885,1.104068,-0.928537,0.171340,0.079293,1.581860,0.392414,1.102588,-0.597550,0.766870,0.075953,1.449441,-0.696348,1.103384,0.016125,0.968144,0.078141,0.649381,-1.478670,1.103253,0.627883,0.731255,0.077223
8.460000,-0.133613,1.614827,1.104458,-0.861595,-0.501887,0.081106,-1.126421,1.127785,1.104821,-0.302362,-0.894203,0.080946,-1.602487,0.139917,1.104315,0.340372,-0.920762,0.080723,-1.305623,-0.911674,1.105613,0.839448,-0.446784,0.083136,-0.424585,-1.552244,1.104715,0.979523,0.168012,0.079640,0.908757,1.301002,1.105690,-0.949756,0.140354,0.082917,1.569535,0.407645,1.104145,-0.634919,0.756229,0.079684,1.449414,-0.676827,1.104983,-0.018807,0.983967,0.081831,0.661774,-1.463698,1.104835,0.611291,0.765863,0.080930
8.480000,-0.150803,1.604405,1.106117,-0.857339,-0.540333,0.084837,-1.132194,1.109642,1.106476,-0.274921,-0.920087,0.084549,-1.595298,0.121476,1.105966,0.378573,-0.923306,0.084415,-1.288531,-0.920384,1.107312,0.869674,-0.424125,0.086780,-0.404902,-1.548508,1.106345,0.988721,0.205594,0.083343,0.889552,1.303498,1.107385,-0.970676,0.109192,0.086532,1.556464,0.422660,1.105776,-0.672145,0.745160,0.083413,1.448688,-0.656992,1.106657,-0.053872,0.999392,0.085513,0.673831,-1.448037,1.106490,0.594374,0.800221,0.084629
8.500000,-0.167904,1.593214,1.107851,-0.852633,-0.578717,0.088565,-1.137416,1.090983,1.108203,-0.247262,-0.945723,0.088148,-1.587344,0.102988,1.107692,0.416845,-0.925425,0.088105,-1.270837,-0.928638,1.109084,0.899664,-0.401209,0.090415,-0.385039,-1.544020,1.108049,0.997475,0.243306,0.087046,0.869932,1.305369,1.109151,-0.991296,0.077855,0.090139,1.542650,0.437449,1.107481,-0.709227,0.733661,0.087141,1.447259,-0.636854,1.108404,-0.089070,1.014420,0.089188,0.685546,-1.431691,1.108220,0.577133,0.834329,0.088322
8.520000,-0.184906,1.581257,1.109660,-0.847481,-0.616914,0.092273,-1.142084,1.071815,1.110002,-0.219469,-0.971023,0.091729,-1.578624,0.084462,1.109490,0.455059,-0.927095,0.091778,-1.252547,-0.936431,1.110928,0.929319,-0.378099,0.094027,-0.365006,-1.538776,1.109827,1.005744,0.281022,0.090733,0.849903,1.306611,1.110990,-1.011541,0.046436,0.093723,1.528097,0.452004,1.109261,-0.746047,0.721768,0.090851,1.445125,-0.616419,1.110224,-0.124290,1.028991,0.092841,0.696914,-1.414666,1.110023,0.559620,0.868081,0.091994
8.540000,-0.201800,1.568539,1.111542,-0.841887,-0.654802,0.095945,-1.146195,1.052145,1.111872,-0.191624,-0.995900,0.095279,-1.569142,0.065907,1.111363,0.493088,-0.928296,0.095420,-1.233668,-0.943761,1.112845,0.958541,-0.354861,0.097601,-0.344813,-1.532780,1.111678,1.013491,0.318617,0.094390,0.829473,1.307226,1.112900,-1.031333,0.015031,0.097270,1.512811,0.466317,1.111115,-0.782484,0.709512,0.094529,1.442288,-0.595697,1.112117,-0.159419,1.043046,0.096457,0.707930,-1.396971,1.111899,0.541888,0.901370,0.095629
8.560000,-0.218578,1.555067,1.113497,-0.835852,-0.692379,0.099582,-1.149748,1.031982,1.113813,-0.163727,-1.020354,0.098797,-1.558902,0.047333,1.113307,0.530931,-0.929027,0.099031,-1.214208,-0.950624,1.114832,0.987330,-0.331496,0.101139,-0.324470,-1.526032,1.113602,1.020716,0.356092,0.098017,0.808653,1.307213,1.114881,-1.050671,-0.016361,0.100780,1.496800,0.480382,1.113042,-0.818539,0.696895,0.098175,1.438749,-0.574700,1.114082,-0.194457,1.056585,0.100035,0.718588,-1.378615,1.113848,0.523937,0.934196,0.099228
8.580000,-0.235231,1.540846,1.115525,-0.829376,-0.729646,0.103184,-1.152744,1.011334,1.115824,-0.135779,-1.044385,0.102284,-1.547906,0.028749,1.115324,0.568587,-0.929287,0.102610,-1.194177,-0.957020,1.116890,1.015685,-0.308004,0.104639,-0.303988,-1.518537,1.115599,1.027418,0.393447,0.101612,0.787450,1.306572,1.116931,-1.069557,-0.047740,0.104253,1.480072,0.494190,1.115042,-0.854212,0.683916,0.101787,1.434510,-0.553437,1.116119,-0.229405,1.069607,0.103577,0.728886,-1.359606,1.115868,0.505767,0.966559,0.102789
8.600000,-0.251750,1.525883,1.117625,-0.822458,-0.766602,0.106750,-1.155179,0.990209,1.117904,-0.107779,-1.067992,0.105740,-1.536160,0.010165,1.117411,0.606058,-0.929078,0.106158,-1.173584,-0.962944,1.119017,1.043608,-0.284383,0.108101,-0.283377,-1.510295,1.117667,1.033598,0.430681,0.105177,0.765873,1.305303,1.119051,-1.087990,-0.079106,0.107689,1.462634,0.507736,1.117113,-0.889504,0.670574,0.105368,1.429573,-0.531919,1.118225,-0.264261,1.082113,0.107081,0.738818,-1.339955,1.117959,0.487378,0.998459,0.106315
8.620000,-0.268127,1.510185,1.119795,-0.815121,-0.803125,0.110265,-1.157055,0.968617,1.120053,-0.079820,-1.091102,0.109150,-1.523666,-0.008411,1.119570,0.643210,-0.928396,0.109660,-1.152436,-0.968395,1.121214,1.071008,-0.260712,0.111513,-0.262647,-1.501311,1.119805,1.039236,0.467662,0.108696,0.743934,1.303408,1.121238,-1.105904,-0.110357,0.111074,1.444495,0.521011,1.119256,-0.924300,0.656925,0.108900,1.423941,-0.510157,1.120401,-0.298909,1.094060,0.110534,0.748380,-1.319672,1.120121,0.468835,1.029800,0.109788
8.640000,-0.284352,1.493762,1.122035,-0.807388,-0.839091,0.113713,-1.158373,0.946569,1.122269,-0.051993,-1.113639,0.112502,-1.510434,-0.026968,1.121797,0.679910,-0.927238,0.113099,-1.130747,-0.973372,1.123477,1.097796,-0.237069,0.114859,-0.241811,-1.491591,1.122014,1.044311,0.504258,0.112153,0.721641,1.300890,1.123493,-1.123233,-0.141391,0.114394,1.425666,0.534011,1.121469,-0.958490,0.643019,0.112368,1.417619,-0.488161,1.122646,-0.333232,1.105407,0.113920,0.757570,-1.298768,1.122351,0.450203,1.060487,0.113197
8.660000,-0.300420,1.476625,1.124343,-0.799259,-0.874500,0.117095,-1.159136,0.924075,1.124552,-0.024298,-1.135604,0.115795,-1.496473,-0.045497,1.124093,0.716157,-0.925604,0.116478,-1.108529,-0.977878,1.125808,1.123972,-0.213452,0.118141,-0.220879,-1.481143,1.124291,1.048823,0.540469,0.115548,0.699008,1.297754,1.125814,-1.139977,-0.172207,0.117648,1.406159,0.546730,1.123750,-0.992072,0.628859,0.115774,1.410614,-0.465944,1.124958,-0.367230,1.116153,0.117240,0.766387,-1.277257,1.124648,0.431481,1.090518,0.116539
8.680000,-0.316320,1.458786,1.126718,-0.790733,-0.909352,0.120411,-1.159346,0.901149,1.126901,0.003265,-1.156997,0.119029,-1.481791,-0.063989,1.126456,0.751951,-0.923494,0.119795,-1.085793,-0.981911,1.128203,1.149537,-0.189863,0.121357,-0.199862,-1.469975,1.126636,1.052774,0.576294,0.118882,0.676046,1.294004,1.128199,-1.156137,-0.202807,0.120837,1.385987,0.559164,1.126099,-1.025048,0.614443,0.119115,1.402932,-0.443519,1.127335,-0.400902,1.126298,0.120494,0.774829,-1.255151,1.127012,0.412669,1.119895,0.119816
8.700000,-0.332046,1.440255,1.129159,-0.781810,-0.943647,0.123660,-1.159006,0.877799,1.129313,0.030695,-1.177818,0.122204,-1.466398,-0.082434,1.128885,0.787294,-0.920909,0.123050,-1.062551,-0.985472,1.130661,1.174490,-0.166301,0.124508,-0.178772,-1.458094,1.129046,1.056161,0.611735,0.122153,0.652767,1.289643,1.130647,-1.171712,-0.233190,0.123960,1.365161,0.571306,1.128515,-1.057417,0.599772,0.122394,1.394580,-0.420896,1.129777,-0.434249,1.135842,0.123682,0.782893,-1.232465,1.129440,0.393767,1.148617,0.123026
8.720000,-0.347590,1.421044,1.131664,-0.772521,-0.977263,0.126829,-1.158119,0.854040,1.131789,0.057898,-1.197998,0.125308,-1.450303,-0.100822,1.131377,0.822049,-0.917853,0.126231,-1.038818,-0.988563,1.133182,1.198750,-0.142846,0.127582,-0.157619,-1.445509,1.131521,1.058975,0.646656,0.125349,0.629182,1.284678,1.133156,-1.186640,-0.263251,0.127006,1.343695,0.583153,1.130995,-1.089077,0.584903,0.125595,1.385565,-0.398089,1.132282,-0.467151,1.144750,0.126790,0.790579,-1.209212,1.131932,0.374840,1.176598,0.126159
8.740000,-0.362945,1.401170,1.134231,-0.762896,-1.010077,0.129906,-1.156692,0.829884,1.134325,0.084779,-1.217470,0.128328,-1.433521,-0.119145,1.133933,0.856083,-0.914335,0.129324,-1.014606,-0.991187,1.135764,1.222236,-0.119574,0.130567,-0.136416,-1.432232,1.134059,1.061204,0.680923,0.128455,0.605306,1.279116,1.135726,-1.200857,-0.292883,0.129961,1.321604,0.594702,1.133538,-1.119927,0.569896,0.128707,1.375897,-0.375111,1.134848,-0.499489,1.152987,0.129807,0.797887,-1.185407,1.134486,0.355951,1.203751,0.129202
8.760000,-0.378104,1.380647,1.136860,-0.752933,-1.042089,0.132890,-1.154730,0.805346,1.136921,0.111337,-1.236233,0.131264,-1.416065,-0.137392,1.136550,0.889396,-0.910353,0.132329,-0.989933,-0.993348,1.138405,1.244949,-0.096488,0.133463,-0.115175,-1.418277,1.136659,1.062848,0.714536,0.131472,0.581152,1.272966,1.138354,-1.214365,-0.322088,0.132827,1.298903,0.605948,1.136142,-1.149966,0.554750,0.131730,1.365589,-0.351974,1.137474,-0.531264,1.160553,0.132732,0.804818,-1.161067,1.137100,0.337101,1.230076,0.132154
8.780000,-0.393060,1.359492,1.139546,-0.742634,-1.073300,0.135781,-1.152241,0.780440,1.139575,0.137572,-1.254288,0.134116,-1.397950,-0.155556,1.139226,0.921987,-0.905908,0.135247,-0.964814,-0.995048,1.141102,1.266887,-0.073586,0.136270,-0.093906,-1.403655,1.139318,1.063906,0.747495,0.134399,0.556736,1.266235,1.141039,-1.227162,-0.350865,0.135602,1.275610,0.616891,1.138806,-1.179195,0.539465,0.134662,1.354651,-0.328693,1.140157,-0.562475,1.167447,0.135565,0.811372,-1.136209,1.139772,0.318288,1.255573,0.135016
8.800000,-0.407807,1.337720,1.142290,-0.731997,-1.103709,0.138579,-1.149230,0.755179,1.142285,0.163484,-1.271634,0.136885,-1.379190,-0.173626,1.141959,0.953857,-0.901000,0.138076,-0.939263,-0.996292,1.143855,1.288052,-0.050869,0.138988,-0.072623,-1.388381,1.142034,1.064380,0.779801,0.137236,0.532070,1.258934,1.143778,-1.239250,-0.379214,0.138287,1.251741,0.627526,1.141528,-1.207613,0.524042,0.137505,1.343094,-0.305281,1.142896,-0.593122,1.173670,0.138307,0.817550,-1.110850,1.142500,0.299514,1.280242,0.137788
8.820000,-0.422338,1.315349,1.145089,-0.721063,-1.133226,0.141276,-1.145704,0.729579,1.145050,0.189003,-1.288212,0.139559,-1.359801,-0.191593,1.144748,0.984903,-0.895650,0.140808,-0.913297,-0.997084,1.146661,1.308368,-0.028399,0.141609,-0.051335,-1.372468,1.144806,1.064276,0.811348,0.139974,0.507171,1.251070,1.146569,-1.250591,-0.407054,0.140873,1.227312,0.637852,1.144306,-1.235130,0.508525,0.140248,1.330930,-0.281751,1.145688,-0.623116,1.179210,0.140948,0.823353,-1.085006,1.145282,0.280823,1.304006,0.140460
8.840000,-0.436648,1.292398,1.147940,-0.709871,-1.161762,0.143861,-1.141673,0.703656,1.147867,0.214055,-1.303960,0.142130,-1.339800,-0.209449,1.147591,1.015021,-0.889881,0.143432,-0.886934,-0.997430,1.149518,1.327763,-0.006238,0.144122,-0.030055,-1.355933,1.147632,1.063605,0.842035,0.142601,0.482052,1.242656,1.149412,-1.261148,-0.434307,0.143352,1.202342,0.647867,1.147137,-1.261657,0.492958,0.142880,1.318174,-0.258117,1.148533,-0.652365,1.184056,0.143478,0.828783,-1.058696,1.148117,0.262260,1.326788,0.143022
8.860000,-0.450731,1.268885,1.150843,-0.698419,-1.189316,0.146334,-1.137145,0.677427,1.150734,0.238643,-1.318880,0.144597,-1.319206,-0.227185,1.150485,1.044213,-0.883693,0.145948,-0.860193,-0.997336,1.152425,1.346235,0.015615,0.146527,-0.008795,-1.338793,1.150510,1.062364,0.871860,0.145118,0.456730,1.233702,1.152303,-1.270922,-0.460972,0.145723,1.176852,0.657570,1.150020,-1.287192,0.477342,0.145402,1.304840,-0.234393,1.151427,-0.680871,1.188208,0.145898,0.833844,-1.031941,1.151003,0.243825,1.348588,0.145476
8.880000,-0.464583,1.244831,1.153793,-0.686709,-1.215888,0.148696,-1.132130,0.650907,1.153650,0.262765,-1.332971,0.146960,-1.298038,-0.244794,1.153428,1.072477,-0.877085,0.148356,-0.833091,-0.996808,1.155379,1.363786,0.037158,0.148825,0.012435,-1.321064,1.153436,1.060556,0.900823,0.147524,0.431220,1.224221,1.155240,-1.279912,-0.487049,0.147986,1.150861,0.666960,1.152953,-1.311735,0.461676,0.147814,1.290944,-0.210594,1.154368,-0.708633,1.191667,0.148209,0.838537,-1.004759,1.153936,0.225518,1.369407,0.147821
8.900000,-0.478198,1.220256,1.156790,-0.674741,-1.241479,0.150946,-1.126637,0.624113,1.156612,0.286421,-1.346233,0.149219,-1.276313,-0.262266,1.156418,1.099814,-0.870058,0.150656,-0.805648,-0.995852,1.158377,1.380414,0.058393,0.151016,0.033624,-1.302765,1.156410,1.058178,0.928925,0.149819,0.405539,1.214224,1.158222,-1.288120,-0.512539,0.150141,1.124389,0.676036,1.155932,-1.335288,0.445961,0.150115,1.276500,-0.186731,1.157354,-0.735651,1.194431,0.150408,0.842866,-0.977171,1.156915,0.207339,1.389243,0.150056
8.920000,-0.491571,1.195179,1.159830,-0.662535,-1.266035,0.153079,-1.120677,0.597063,1.159618,0.309574,-1.358613,0.151367,-1.254052,-0.279593,1.159453,1.126160,-0.862621,0.152843,-0.777881,-0.994474,1.161419,1.396073,0.079284,0.153094,0.054759,-1.283914,1.159428,1.055233,0.956102,0.151998,0.379701,1.203723,1.161245,-1.295510,-0.537394,0.152184,1.097457,0.684798,1.158957,-1.357792,0.430218,0.152300,1.261524,-0.162821,1.160384,-0.761871,1.196488,0.152493,0.846832,-0.949196,1.159937,0.189307,1.408050,0.152177
8.940000,-0.504698,1.169622,1.162912,-0.650112,-1.289501,0.155091,-1.114258,0.569775,1.162666,0.332185,-1.370059,0.153399,-1.231274,-0.296768,1.162531,1.151449,-0.854786,0.154910,-0.749812,-0.992683,1.164500,1.410712,0.099794,0.155054,0.075829,-1.264528,1.162489,1.051720,0.982287,0.154054,0.353724,1.192733,1.164308,-1.302049,-0.561570,0.154108,1.070085,0.693245,1.162023,-1.379190,0.414469,0.154362,1.246031,-0.138877,1.163453,-0.787242,1.197824,0.154456,0.850439,-0.920856,1.163001,0.171441,1.425778,0.154178
