time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.460000,0.349496,-0.949094,1.112149,-1.111459,1.675158,0.126450,0.216852,-0.382695,0.814683,-1.541042,1.140614,-0.131747,0.072961,-0.101568,1.115697,-1.852959,-0.072775,0.010980,0.447945,0.086289,0.884577,-1.296515,-1.390200,-0.166575,0.699709,0.750333,1.141074,-0.673771,-1.993234,0.136989,-0.535546,-0.923800,0.782759,0.821611,1.784707,-0.290920,-0.523481,-0.206677,0.795213,1.263111,1.334682,-0.227232,-0.130870,0.054953,0.857986,1.819965,0.069077,-0.200690,-0.339174,0.476874,0.895368,1.460310,-1.019790,-0.184753,-0.494268,0.957484,1.074047,1.026004,-1.713294,0.086610
0.480000,0.327401,-0.915586,1.114610,-1.098001,1.675662,0.119665,0.186062,-0.359877,0.812136,-1.537964,1.141173,-0.122877,0.035920,-0.102992,1.115834,-1.851069,-0.069668,0.002722,0.421928,0.058609,0.881296,-1.305162,-1.377697,-0.161468,0.686223,0.710549,1.143738,-0.674879,-1.985167,0.129359,-0.519185,-0.888110,0.777038,0.814382,1.784361,-0.281094,-0.498109,-0.180066,0.790776,1.274135,1.326256,-0.216421,-0.094463,0.056326,0.854044,1.820719,0.068246,-0.193402,-0.309943,0.456444,0.891719,1.462842,-1.023263,-0.180107,-0.473811,0.923238,1.075720,1.019660,-1.711337,0.080677
0.500000,0.305579,-0.882065,1.116933,-1.084119,1.676414,0.112536,0.155335,-0.337049,0.809769,-1.534707,1.141592,-0.113793,-0.001079,-0.104355,1.115804,-1.848818,-0.066569,-0.005781,0.395737,0.031184,0.878120,-1.313954,-1.364742,-0.156076,0.672713,0.670928,1.146246,-0.676165,-1.976947,0.121369,-0.502971,-0.852426,0.771518,0.807053,1.784044,-0.270819,-0.472515,-0.153630,0.786559,1.285264,1.317339,-0.205208,-0.058043,0.057683,0.850253,1.821175,0.067459,-0.185703,-0.280662,0.435944,0.888166,1.465205,-1.026742,-0.175122,-0.453484,0.889030,1.077272,1.013010,-1.709498,0.074440
0.520000,0.284038,-0.848528,1.119110,-1.069895,1.677364,0.105092,0.124674,-0.314214,0.807585,-1.531272,1.141798,-0.104597,-0.038030,-0.105655,1.115602,-1.846158,-0.063516,-0.014450,0.369370,0.004022,0.875054,-1.322769,-1.351393,-0.150421,0.659175,0.631472,1.148591,-0.677602,-1.968580,0.113046,-0.486904,-0.816748,0.766208,0.799654,1.783732,-0.260151,-0.446698,-0.127376,0.782569,1.296346,1.308004,-0.193683,-0.021618,0.059025,0.846619,1.821242,0.066729,-0.177650,-0.251336,0.415374,0.884716,1.467328,-1.030180,-0.169832,-0.433292,0.854857,1.078696,1.006093,-1.707774,0.067936
0.540000,0.262785,-0.814970,1.121135,-1.055412,1.678464,0.097361,0.094085,-0.291379,0.805585,-1.527660,1.141718,-0.095388,-0.074922,-0.106896,1.115226,-1.843041,-0.060548,-0.023207,0.342827,-0.022869,0.872105,-1.331484,-1.337706,-0.144523,0.645608,0.592186,1.150766,-0.679164,-1.960069,0.104419,-0.470985,-0.781076,0.761115,0.792216,1.783401,-0.249146,-0.420662,-0.101312,0.778813,1.307226,1.298326,-0.181939,0.014803,0.060353,0.843149,1.820825,0.066066,-0.169303,-0.221971,0.394737,0.881375,1.469141,-1.033525,-0.164269,-0.413241,0.820718,1.079988,0.998947,-1.706158,0.061207
0.560000,0.241823,-0.781388,1.123002,-1.040669,1.679713,0.089341,0.063569,-0.268548,0.803770,-1.523872,1.141353,-0.086167,-0.111748,-0.108078,1.114673,-1.839467,-0.057664,-0.032051,0.316111,-0.049484,0.869275,-1.340099,-1.323683,-0.138382,0.632008,0.553071,1.152766,-0.680853,-1.951414,0.095488,-0.455215,-0.745412,0.756244,0.784739,1.783050,-0.237806,-0.394411,-0.075445,0.775293,1.317907,1.288305,-0.169975,0.051212,0.061668,0.839848,1.819925,0.065470,-0.160663,-0.192572,0.374034,0.878147,1.470643,-1.036779,-0.158433,-0.393336,0.786610,1.081143,0.991570,-1.704652,0.054251
0.580000,0.221160,-0.747780,1.124706,-1.025667,1.681112,0.081034,0.033131,-0.245727,0.802139,-1.519907,1.140702,-0.076933,-0.148498,-0.109203,1.113943,-1.835435,-0.054864,-0.040983,0.289224,-0.075814,0.866571,-1.348616,-1.309322,-0.131997,0.618373,0.514130,1.154584,-0.682666,-1.942615,0.086252,-0.439596,-0.709755,0.751605,0.777222,1.782681,-0.226129,-0.367947,-0.049782,0.772015,1.328386,1.277940,-0.157793,0.087597,0.062972,0.836724,1.818541,0.064941,-0.151730,-0.163147,0.353267,0.875039,1.471835,-1.039941,-0.152326,-0.373580,0.752531,1.082156,0.983964,-1.703255,0.047070
0.600000,0.200799,-0.714143,1.126242,-1.010405,1.682659,0.072439,0.002774,-0.222921,0.800693,-1.515765,1.139765,-0.067687,-0.185162,-0.110273,1.113033,-1.830947,-0.052149,-0.050002,0.262167,-0.101854,0.863997,-1.357032,-1.294625,-0.125370,0.604700,0.475367,1.156214,-0.684605,-1.933673,0.076712,-0.424127,-0.674105,0.747202,0.769666,1.782291,-0.214115,-0.341277,-0.024330,0.768983,1.338665,1.267232,-0.145391,0.123950,0.064266,0.833781,1.816674,0.064480,-0.142502,-0.133701,0.332437,0.872056,1.472716,-1.043012,-0.145946,-0.353979,0.718479,1.083024,0.976129,-1.701967,0.039662
0.620000,0.180745,-0.680474,1.127603,-0.994984,1.684275,0.063615,-0.027498,-0.200138,0.799431,-1.511423,1.138481,-0.058510,-0.221732,-0.111290,1.111943,-1.825950,-0.049548,-0.059029,0.234944,-0.127598,0.861557,-1.365200,-1.279662,-0.118566,0.590988,0.436784,1.157650,-0.686614,-1.924579,0.066927,-0.408809,-0.638463,0.743042,0.762098,1.781831,-0.201837,-0.314403,0.000906,0.766200,1.348582,1.256275,-0.132877,0.160260,0.065552,0.831025,1.814254,0.064092,-0.133067,-0.104241,0.311547,0.869203,1.473247,-1.045921,-0.139352,-0.334536,0.684452,1.083742,0.968108,-1.700753,0.032101
0.640000,0.161000,-0.646772,1.128785,-0.979505,1.685877,0.054620,-0.057681,-0.177385,0.798351,-1.506854,1.136787,-0.049483,-0.258197,-0.112256,1.110673,-1.820391,-0.047091,-0.067986,0.207562,-0.153040,0.859255,-1.372969,-1.264507,-0.111650,0.577236,0.398385,1.158890,-0.688635,-1.915325,0.056957,-0.393643,-0.602832,0.739129,0.754544,1.781245,-0.189367,-0.287337,0.025920,0.763668,1.357977,1.245162,-0.120357,0.196516,0.066830,0.828459,1.811215,0.063783,-0.123508,-0.074774,0.290602,0.866483,1.473386,-1.048598,-0.132603,-0.315255,0.650449,1.084307,0.959946,-1.699577,0.024463
0.660000,0.141565,-0.613039,1.129786,-0.963969,1.687466,0.045453,-0.087771,-0.154670,0.797451,-1.502061,1.134682,-0.040606,-0.294544,-0.113174,1.109224,-1.814271,-0.044779,-0.076871,0.180028,-0.178177,0.857092,-1.380340,-1.249159,-0.104624,0.563443,0.360172,1.159927,-0.690668,-1.905910,0.046803,-0.378627,-0.567214,0.735468,0.747004,1.780536,-0.176705,-0.260088,0.050711,0.761386,1.366849,1.233895,-0.107830,0.232705,0.068103,0.826086,1.807554,0.063555,-0.113825,-0.045308,0.269605,0.863900,1.473134,-1.051042,-0.125698,-0.296139,0.616469,1.084720,0.951644,-1.698440,0.016745
0.680000,0.122441,-0.579273,1.130602,-0.948375,1.689041,0.036115,-0.117762,-0.132000,0.796726,-1.497042,1.132168,-0.031880,-0.330764,-0.114048,1.107598,-1.807590,-0.042611,-0.085685,0.152351,-0.203005,0.855071,-1.387312,-1.233619,-0.097486,0.549609,0.322149,1.160760,-0.692715,-1.896334,0.036464,-0.363763,-0.531612,0.732062,0.739478,1.779702,-0.163851,-0.232666,0.075275,0.759355,1.375200,1.222473,-0.095298,0.268814,0.069373,0.823907,1.803272,0.063407,-0.104020,-0.015851,0.248561,0.861456,1.472491,-1.053254,-0.118638,-0.277191,0.582511,1.084977,0.943200,-1.697340,0.008949
0.700000,0.103630,-0.545477,1.131230,-0.932723,1.690602,0.026606,-0.147651,-0.109386,0.796174,-1.491798,1.129244,-0.023304,-0.366844,-0.114880,1.105797,-1.800348,-0.040587,-0.094428,0.124538,-0.227520,0.853193,-1.393886,-1.217885,-0.090237,0.535734,0.284320,1.161385,-0.694774,-1.886598,0.025940,-0.349048,-0.496027,0.728916,0.731965,1.778743,-0.150805,-0.205083,0.099609,0.757574,1.383027,1.210896,-0.082760,0.304832,0.070640,0.821926,1.798370,0.063339,-0.094091,0.013589,0.227476,0.859155,1.471457,-1.055235,-0.111423,-0.258412,0.548575,1.085077,0.934616,-1.696279,0.001074
0.720000,0.085132,-0.511650,1.131666,-0.917101,1.692056,0.017008,-0.177432,-0.086834,0.795792,-1.486286,1.125867,-0.014928,-0.402774,-0.115672,1.103822,-1.792486,-0.038726,-0.103032,0.096599,-0.251719,0.851462,-1.399900,-1.202052,-0.082957,0.521818,0.246687,1.161797,-0.696780,-1.876674,0.015317,-0.334484,-0.460463,0.726031,0.724447,1.777610,-0.137652,-0.177350,0.123710,0.756044,1.390205,1.199222,-0.070326,0.340744,0.071907,0.820144,1.792788,0.063362,-0.084137,0.043004,0.206354,0.857000,1.469993,-1.056897,-0.104122,-0.239807,0.514660,1.085020,0.925928,-1.695186,-0.006793
0.740000,0.066945,-0.477796,1.131910,-0.901596,1.693311,0.007403,-0.207100,-0.064354,0.795576,-1.480462,1.121993,-0.006802,-0.438539,-0.116430,1.101677,-1.783945,-0.037046,-0.111430,0.068547,-0.275602,0.849875,-1.405191,-1.186213,-0.075724,0.507864,0.209254,1.161997,-0.698669,-1.866533,0.004681,-0.320070,-0.424924,0.723410,0.716900,1.776249,-0.124478,-0.149480,0.147578,0.754760,1.396608,1.187512,-0.058104,0.376538,0.073175,0.818560,1.786467,0.063486,-0.074255,0.072386,0.185203,0.854990,1.468063,-1.058155,-0.096807,-0.221375,0.480768,1.084806,0.917175,-1.693990,-0.014568
