time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.200000,0.901253,-1.018637,1.008889,-0.057186,-0.113012,0.060407,0.908743,-0.511846,1.006112,0.046814,-0.066979,0.047390,0.920414,-0.003054,1.009680,0.120550,-0.009391,0.061632,0.917259,0.515094,1.011580,0.053960,0.052917,0.053810,0.899677,1.006763,1.004363,-0.061573,0.076403,0.051316,0.295058,-1.008427,0.996608,-0.133285,-0.077548,0.014821,0.286596,-0.507420,1.003209,-0.239056,-0.061080,0.007531,0.273287,0.000512,0.996180,-0.347372,0.001716,-0.015547,0.277103,0.509616,0.996098,-0.258769,0.065566,-0.012877,0.293406,1.008727,0.999321,-0.134531,0.072414,0.022042
0.220000,0.900105,-1.020899,1.010098,-0.057658,-0.113190,0.060525,0.909680,-0.513186,1.007060,0.046946,-0.067006,0.047438,0.922829,-0.003241,1.010914,0.120922,-0.009302,0.061712,0.918336,0.516151,1.012655,0.053794,0.052789,0.053691,0.898441,1.008296,1.005391,-0.061993,0.076924,0.051510,0.292383,-1.009983,0.996908,-0.134262,-0.077966,0.015125,0.281798,-0.508644,1.003359,-0.240819,-0.061345,0.007454,0.266319,0.000546,0.995870,-0.349422,0.001711,-0.015505,0.271914,0.510930,0.995842,-0.260124,0.065808,-0.012805,0.290706,1.010179,0.999764,-0.135424,0.072843,0.022267
0.240000,0.898947,-1.023165,1.011310,-0.058177,-0.113356,0.060638,0.910620,-0.514526,1.008009,0.047075,-0.067009,0.047470,0.925251,-0.003426,1.012149,0.121334,-0.009201,0.061790,0.919410,0.517205,1.013727,0.053599,0.052636,0.053541,0.897197,1.009840,1.006423,-0.062456,0.077486,0.051711,0.289687,-1.011546,0.997214,-0.135324,-0.078412,0.015457,0.276962,-0.509874,1.003507,-0.242771,-0.061629,0.007365,0.259309,0.000581,0.995560,-0.351689,0.001705,-0.015462,0.266697,0.512249,0.995586,-0.261625,0.066065,-0.012728,0.287988,1.011640,1.000212,-0.136397,0.073305,0.022513
0.260000,0.897778,-1.025433,1.012523,-0.058742,-0.113510,0.060745,0.911563,-0.515866,1.008959,0.047200,-0.066987,0.047487,0.927682,-0.003609,1.013385,0.121788,-0.009087,0.061867,0.920480,0.518256,1.014796,0.053377,0.052459,0.053359,0.895943,1.011395,1.007460,-0.062959,0.078091,0.051918,0.286969,-1.013119,0.997526,-0.136474,-0.078885,0.015818,0.272086,-0.511109,1.003654,-0.244912,-0.061931,0.007265,0.252250,0.000615,0.995251,-0.354172,0.001699,-0.015416,0.261448,0.513573,0.995332,-0.263271,0.066339,-0.012647,0.285250,1.013111,1.000664,-0.137449,0.073800,0.022778
0.280000,0.896597,-1.027705,1.013739,-0.059354,-0.113652,0.060846,0.912508,-0.517205,1.009908,0.047321,-0.066940,0.047488,0.930123,-0.003789,1.014623,0.122282,-0.008961,0.061942,0.921545,0.519303,1.015861,0.053127,0.052258,0.053146,0.894678,1.012964,1.008500,-0.063505,0.078737,0.052132,0.284227,-1.014702,0.997846,-0.137709,-0.079387,0.016207,0.267164,-0.512351,1.003798,-0.247242,-0.062253,0.007153,0.245140,0.000649,0.994944,-0.356873,0.001693,-0.015370,0.256165,0.514902,0.995080,-0.265062,0.066627,-0.012561,0.282490,1.014593,1.001123,-0.138581,0.074329,0.023063
0.300000,0.895403,-1.029979,1.014957,-0.060012,-0.113782,0.060942,0.913456,-0.518543,1.010858,0.047438,-0.066869,0.047472,0.932574,-0.003967,1.015863,0.122818,-0.008821,0.062016,0.922605,0.520346,1.016922,0.052849,0.052033,0.052902,0.893402,1.014545,1.009545,-0.064092,0.079425,0.052353,0.281460,-1.016295,0.998175,-0.139031,-0.079916,0.016623,0.262195,-0.513599,1.003940,-0.249761,-0.062593,0.007030,0.237974,0.000682,0.994637,-0.359790,0.001685,-0.015321,0.250845,0.516238,0.994830,-0.266999,0.066932,-0.012471,0.279706,1.016085,1.001587,-0.139793,0.074891,0.023369
0.320000,0.894196,-1.032256,1.016177,-0.060713,-0.113895,0.061024,0.914406,-0.519880,1.011807,0.047542,-0.066764,0.047437,0.935036,-0.004142,1.017104,0.123390,-0.008671,0.062085,0.923659,0.521384,1.017977,0.052537,0.051778,0.052621,0.892114,1.016141,1.010594,-0.064717,0.080147,0.052576,0.278666,-1.017899,0.998512,-0.140422,-0.080467,0.017067,0.257173,-0.514855,1.004079,-0.252448,-0.062949,0.006896,0.230747,0.000716,0.994331,-0.362895,0.001677,-0.015269,0.245484,0.517580,0.994582,-0.269066,0.067246,-0.012376,0.276897,1.017588,1.002058,-0.141069,0.075479,0.023692
0.340000,0.892974,-1.034535,1.017398,-0.061452,-0.113986,0.061084,0.915357,-0.521214,1.012755,0.047622,-0.066616,0.047375,0.937510,-0.004314,1.018346,0.123994,-0.008509,0.062146,0.924706,0.522417,1.019026,0.052187,0.051485,0.052298,0.890813,1.017751,1.011648,-0.065376,0.080895,0.052800,0.275843,-1.019514,0.998858,-0.141865,-0.081032,0.017534,0.252096,-0.516117,1.004216,-0.255280,-0.063318,0.006751,0.223457,0.000749,0.994026,-0.366157,0.001668,-0.015214,0.240081,0.518928,0.994335,-0.271246,0.067564,-0.012275,0.274063,1.019104,1.002535,-0.142397,0.076085,0.024030
0.360000,0.891738,-1.036815,1.018620,-0.062231,-0.114055,0.061121,0.916310,-0.522544,1.013702,0.047678,-0.066424,0.047288,0.939996,-0.004482,1.019590,0.124631,-0.008337,0.062199,0.925746,0.523443,1.020069,0.051798,0.051156,0.051933,0.889499,1.019377,1.012706,-0.066069,0.081669,0.053024,0.272991,-1.021140,0.999213,-0.143360,-0.081611,0.018025,0.246961,-0.517388,1.004349,-0.258260,-0.063700,0.006595,0.216100,0.000783,0.993722,-0.369577,0.001658,-0.015154,0.234634,0.520282,0.994091,-0.273541,0.067885,-0.012169,0.271201,1.020632,1.003019,-0.143775,0.076710,0.024384
0.380000,0.890485,-1.039097,1.019843,-0.063047,-0.114101,0.061136,0.917264,-0.523870,1.014647,0.047710,-0.066189,0.047175,0.942495,-0.004647,1.020834,0.125301,-0.008154,0.062244,0.926778,0.524463,1.021103,0.051371,0.050791,0.051527,0.888170,1.021018,1.013769,-0.066796,0.082469,0.053249,0.270108,-1.022778,0.999579,-0.144908,-0.082205,0.018540,0.241764,-0.518666,1.004479,-0.261385,-0.064094,0.006430,0.208673,0.000816,0.993420,-0.373155,0.001647,-0.015090,0.229139,0.521643,0.993848,-0.275949,0.068211,-0.012058,0.268311,1.022173,1.003510,-0.145204,0.077352,0.024753
0.400000,0.889215,-1.041379,1.021065,-0.063903,-0.114125,0.061128,0.918219,-0.525191,1.015589,0.047719,-0.065911,0.047037,0.945008,-0.004809,1.022079,0.126003,-0.007961,0.062281,0.927801,0.525475,1.022129,0.050905,0.050388,0.051078,0.886827,1.022676,1.014836,-0.067557,0.083296,0.053473,0.267194,-1.024428,0.999955,-0.146508,-0.082813,0.019079,0.236504,-0.519951,1.004606,-0.264657,-0.064500,0.006254,0.201173,0.000849,0.993119,-0.376890,0.001634,-0.015021,0.223595,0.523011,0.993608,-0.278471,0.068540,-0.011941,0.265393,1.023726,1.004009,-0.146684,0.078012,0.025137
0.420000,0.887928,-1.043662,1.022288,-0.064794,-0.114126,0.061093,0.919173,-0.526506,1.016528,0.047695,-0.065582,0.046866,0.947535,-0.004966,1.023325,0.126733,-0.007758,0.062303,0.928814,0.526478,1.023146,0.050397,0.049946,0.050581,0.885468,1.024350,1.015908,-0.068348,0.084139,0.053692,0.264248,-1.026091,1.000342,-0.148142,-0.083430,0.019638,0.231177,-0.521246,1.004729,-0.268050,-0.064916,0.006068,0.193597,0.000881,0.992819,-0.380743,0.001621,-0.014947,0.217999,0.524385,0.993371,-0.281090,0.068870,-0.011819,0.262444,1.025293,1.004516,-0.148199,0.078684,0.025532
0.440000,0.886623,-1.045944,1.023509,-0.065717,-0.114103,0.061028,0.920126,-0.527814,1.017463,0.047629,-0.065196,0.046659,0.950078,-0.005119,1.024571,0.127484,-0.007546,0.062304,0.929816,0.527472,1.024152,0.049843,0.049461,0.050029,0.884093,1.026041,1.016984,-0.069168,0.084992,0.053901,0.261268,-1.027765,1.000740,-0.149792,-0.084048,0.020212,0.225782,-0.522548,1.004849,-0.271538,-0.065339,0.005874,0.185943,0.000913,0.992521,-0.384673,0.001605,-0.014865,0.212351,0.525766,0.993136,-0.283790,0.069198,-0.011690,0.259465,1.026874,1.005030,-0.149733,0.079363,0.025932
0.460000,0.885300,-1.048226,1.024729,-0.066673,-0.114055,0.060933,0.921078,-0.529114,1.018394,0.047520,-0.064751,0.046413,0.952635,-0.005267,1.025817,0.128257,-0.007326,0.062284,0.930807,0.528456,1.025147,0.049244,0.048932,0.049421,0.882701,1.027750,1.018064,-0.070014,0.085853,0.054099,0.258256,-1.029453,1.001151,-0.151458,-0.084668,0.020803,0.220315,-0.523859,1.004964,-0.275122,-0.065768,0.005671,0.178209,0.000945,0.992224,-0.388682,0.001589,-0.014775,0.206647,0.527153,0.992903,-0.286572,0.069524,-0.011556,0.256454,1.028468,1.005553,-0.151287,0.080047,0.026336
0.480000,0.883956,-1.050506,1.025946,-0.067662,-0.113982,0.060806,0.922027,-0.530404,1.019320,0.047369,-0.064248,0.046130,0.955208,-0.005412,1.027062,0.129052,-0.007097,0.062243,0.931786,0.529429,1.026129,0.048599,0.048361,0.048758,0.881292,1.029476,1.019148,-0.070889,0.086723,0.054287,0.255210,-1.031152,1.001573,-0.153140,-0.085290,0.021409,0.214776,-0.525179,1.005076,-0.278801,-0.066203,0.005460,0.170395,0.000977,0.991930,-0.392768,0.001570,-0.014678,0.200887,0.528547,0.992673,-0.289434,0.069847,-0.011415,0.253413,1.030076,1.006084,-0.152860,0.080737,0.026746
0.500000,0.882593,-1.052785,1.027161,-0.068683,-0.113886,0.060649,0.922972,-0.531683,1.020239,0.047176,-0.063688,0.045810,0.957797,-0.005551,1.028307,0.129869,-0.006859,0.062182,0.932751,0.530391,1.027097,0.047909,0.047746,0.048040,0.879865,1.031219,1.020235,-0.071791,0.087602,0.054464,0.252130,-1.032864,1.002007,-0.154838,-0.085913,0.022031,0.209162,-0.526507,1.005183,-0.282576,-0.066645,0.005241,0.162498,0.001008,0.991637,-0.396933,0.001551,-0.014573,0.195069,0.529947,0.992447,-0.292378,0.070169,-0.011269,0.250340,1.031697,1.006623,-0.154453,0.081433,0.027161
0.520000,0.881209,-1.055062,1.028372,-0.069734,-0.113766,0.060460,0.923913,-0.532951,1.021152,0.046935,-0.063065,0.045444,0.960403,-0.005686,1.029550,0.130701,-0.006615,0.062096,0.933702,0.531339,1.028050,0.047173,0.047088,0.047266,0.878420,1.032980,1.021326,-0.072720,0.088481,0.054622,0.249016,-1.034589,1.002454,-0.156538,-0.086533,0.022662,0.203473,-0.527845,1.005285,-0.286428,-0.067091,0.005015,0.154517,0.001039,0.991347,-0.401138,0.001529,-0.014458,0.189192,0.531353,0.992223,-0.295397,0.070491,-0.011116,0.247235,1.033333,1.007170,-0.156051,0.082129,0.027577
0.540000,0.879803,-1.057335,1.029579,-0.070812,-0.113623,0.060239,0.924849,-0.534206,1.022056,0.046638,-0.062377,0.045025,0.963025,-0.005816,1.030790,0.131544,-0.006366,0.061985,0.934637,0.532274,1.028987,0.046393,0.046388,0.046438,0.876956,1.034758,1.022420,-0.073678,0.089352,0.054752,0.245869,-1.036326,1.002914,-0.158226,-0.087146,0.023295,0.197705,-0.529191,1.005383,-0.290342,-0.067540,0.004782,0.146452,0.001069,0.991059,-0.405348,0.001506,-0.014330,0.183253,0.532766,0.992002,-0.298487,0.070816,-0.010956,0.244098,1.034982,1.007726,-0.157640,0.082820,0.027993
