time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.000000,0.044969,0.012013,1.005441,-0.326126,0.052069,0.005991,0.766823,0.318653,1.003373,-0.438186,0.134540,0.003768,0.717025,-0.400594,0.995575,0.008012,0.443753,0.003995,-0.748557,0.402275,0.995576,0.075905,-0.591551,-0.015544,-0.774870,-0.351551,1.004823,0.680637,-0.066072,0.003095
0.020000,0.038446,0.013054,1.005560,-0.326207,0.052045,0.005988,0.758058,0.321344,1.003448,-0.438313,0.134603,0.003765,0.717185,-0.391718,0.995655,0.007978,0.443849,0.003995,-0.747039,0.390443,0.995265,0.075993,-0.591672,-0.015542,-0.761256,-0.352873,1.004885,0.680783,-0.066069,0.003091
0.040000,0.031920,0.014095,1.005680,-0.326451,0.051972,0.005979,0.749289,0.324038,1.003524,-0.438693,0.134792,0.003756,0.717343,-0.382838,0.995735,0.007876,0.444135,0.003997,-0.745517,0.378606,0.994954,0.076257,-0.592037,-0.015535,-0.747636,-0.354194,1.004946,0.681221,-0.066058,0.003081
0.060000,0.025387,0.015133,1.005800,-0.326856,0.051851,0.005963,0.740509,0.326737,1.003599,-0.439328,0.135107,0.003741,0.717499,-0.373951,0.995815,0.007706,0.444612,0.003999,-0.743987,0.366760,0.994644,0.076696,-0.592646,-0.015525,-0.734005,-0.355515,1.005008,0.681952,-0.066039,0.003064
0.080000,0.018844,0.016168,1.005919,-0.327424,0.051682,0.005941,0.731714,0.329443,1.003673,-0.440216,0.135547,0.003720,0.717651,-0.365053,0.995895,0.007469,0.445279,0.004003,-0.742448,0.354899,0.994333,0.077311,-0.593498,-0.015510,-0.720356,-0.356835,1.005069,0.682975,-0.066014,0.003039
0.100000,0.012289,0.017200,1.006037,-0.328154,0.051464,0.005912,0.722899,0.332159,1.003747,-0.441358,0.136113,0.003693,0.717798,-0.356139,0.995975,0.007163,0.446137,0.004007,-0.740894,0.343018,0.994023,0.078102,-0.594593,-0.015491,-0.706684,-0.358155,1.005129,0.684290,-0.065981,0.003008
0.120000,0.005717,0.018226,1.006155,-0.329080,0.051169,0.005874,0.714058,0.334889,1.003821,-0.442803,0.136841,0.003659,0.717937,-0.347206,0.996055,0.006761,0.447209,0.004012,-0.739322,0.331113,0.993714,0.079146,-0.595956,-0.015463,-0.692982,-0.359475,1.005189,0.685931,-0.065923,0.002968
0.140000,-0.000876,0.019246,1.006272,-0.330235,0.050771,0.005825,0.705184,0.337634,1.003894,-0.444601,0.137765,0.003615,0.718067,-0.338249,0.996135,0.006235,0.448519,0.004016,-0.737726,0.319178,0.993405,0.080520,-0.597613,-0.015419,-0.679244,-0.360792,1.005248,0.687931,-0.065823,0.002918
0.160000,-0.007494,0.020256,1.006388,-0.331619,0.050267,0.005764,0.696271,0.340400,1.003965,-0.446752,0.138885,0.003562,0.718186,-0.329263,0.996216,0.005583,0.450066,0.004021,-0.736099,0.307207,0.993097,0.082225,-0.599562,-0.015359,-0.665463,-0.362107,1.005306,0.690290,-0.065680,0.002857
0.180000,-0.014142,0.021256,1.006503,-0.333233,0.049659,0.005692,0.687312,0.343191,1.004036,-0.449256,0.140202,0.003500,0.718290,-0.320245,0.996296,0.004808,0.451851,0.004025,-0.734434,0.295193,0.992791,0.084260,-0.601803,-0.015285,-0.651630,-0.363419,1.005362,0.693009,-0.065496,0.002786
