time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.200000,1.075214,-1.971069,1.032817,-0.285013,0.314831,0.194452,1.102916,-0.990170,1.032375,0.006030,0.086182,0.171820,1.108297,0.000362,1.030010,0.098884,0.016075,0.180435,1.102811,0.988496,1.032940,-0.005179,-0.113709,0.175225,1.076787,1.970088,1.031807,-0.284912,-0.316439,0.189236,-1.076450,-1.969164,1.032032,0.286099,0.321540,0.189203,-1.102595,-0.988747,1.033500,0.005761,0.112644,0.177953,-1.107876,0.000127,1.029815,-0.095837,-0.014133,0.179055,-1.102198,0.988871,1.032460,-0.002521,-0.091904,0.171327,-1.075507,1.969612,1.032064,0.284651,-0.322370,0.190745
0.220000,1.069495,-1.964751,1.036707,-0.286828,0.316916,0.194533,1.103035,-0.988444,1.035811,0.005934,0.086472,0.171742,1.110277,0.000685,1.033619,0.099076,0.016217,0.180506,1.102705,0.986217,1.036443,-0.005383,-0.114177,0.175145,1.071070,1.963739,1.035592,-0.286827,-0.318478,0.189328,-1.070709,-1.962713,1.035817,0.288004,0.323572,0.189281,-1.102478,-0.986490,1.037058,0.005956,0.113115,0.177865,-1.109795,-0.000157,1.033397,-0.096026,-0.014288,0.179124,-1.102247,0.987030,1.035886,-0.002437,-0.092171,0.171238,-1.069796,1.963144,1.035880,0.286481,-0.324439,0.190837
0.240000,1.063739,-1.958390,1.040598,-0.288869,0.319267,0.194584,1.103153,-0.986711,1.039244,0.005826,0.086777,0.171628,1.112260,0.001011,1.037230,0.099266,0.016373,0.180557,1.102595,0.983928,1.039945,-0.005612,-0.114673,0.175027,1.065312,1.957347,1.039380,-0.288987,-0.320773,0.189396,-1.064928,-1.956219,1.039603,0.290152,0.325855,0.189331,-1.102357,-0.984222,1.040614,0.006174,0.113615,0.177736,-1.111717,-0.000444,1.036980,-0.096215,-0.014461,0.179175,-1.102295,0.985184,1.039310,-0.002345,-0.092445,0.171111,-1.064047,1.956633,1.039697,0.288540,-0.326766,0.190903
0.260000,1.057939,-1.951979,1.044490,-0.291138,0.321884,0.194605,1.103268,-0.984973,1.042676,0.005704,0.087098,0.171477,1.114248,0.001340,1.040841,0.099452,0.016543,0.180589,1.102480,0.981630,1.043444,-0.005866,-0.115197,0.174870,1.059509,1.950907,1.043168,-0.291393,-0.323324,0.189440,-1.059101,-1.949677,1.043390,0.292543,0.328388,0.189355,-1.102231,-0.981945,1.044167,0.006413,0.114145,0.177564,-1.113643,-0.000735,1.040564,-0.096402,-0.014652,0.179206,-1.102341,0.983332,1.042730,-0.002245,-0.092727,0.170947,-1.058253,1.950072,1.043516,0.290830,-0.329350,0.190943
0.280000,1.052092,-1.945513,1.048382,-0.293634,0.324766,0.194596,1.103381,-0.983227,1.046103,0.005570,0.087434,0.171290,1.116238,0.001673,1.044453,0.099636,0.016727,0.180601,1.102360,0.979320,1.046940,-0.006144,-0.115751,0.174674,1.053655,1.944413,1.046957,-0.294044,-0.326131,0.189460,-1.053225,-1.943082,1.047177,0.295177,0.331173,0.189352,-1.102100,-0.979656,1.047716,0.006675,0.114705,0.177350,-1.115573,-0.001030,1.044148,-0.096588,-0.014862,0.179218,-1.102385,0.981475,1.046147,-0.002137,-0.093017,0.170745,-1.052412,1.943457,1.047335,0.293350,-0.332191,0.190958
0.300000,1.046192,-1.938987,1.052274,-0.296356,0.327913,0.194557,1.103491,-0.981475,1.049527,0.005423,0.087787,0.171067,1.118233,0.002010,1.048065,0.099817,0.016925,0.180593,1.102234,0.977000,1.050431,-0.006448,-0.116333,0.174439,1.047745,1.937860,1.050746,-0.296941,-0.329193,0.189456,-1.047293,-1.936429,1.050964,0.298053,0.334208,0.189322,-1.101964,-0.977357,1.051261,0.006959,0.115295,0.177093,-1.117507,-0.001330,1.047733,-0.096774,-0.015090,0.179211,-1.102427,0.979611,1.049560,-0.002021,-0.093314,0.170505,-1.046518,1.936783,1.051154,0.296099,-0.335290,0.190948
0.320000,1.040236,-1.932395,1.056164,-0.299293,0.331315,0.194469,1.103598,-0.979716,1.052946,0.005260,0.088159,0.170809,1.120231,0.002350,1.051677,0.099995,0.017133,0.180564,1.102102,0.974667,1.053917,-0.006776,-0.116940,0.174164,1.041776,1.931243,1.054535,-0.300074,-0.332499,0.189411,-1.041301,-1.929712,1.054750,0.301162,0.337478,0.189249,-1.101821,-0.975044,1.054800,0.007266,0.115911,0.176792,-1.119444,-0.001634,1.051317,-0.096960,-0.015334,0.179184,-1.102466,0.977742,1.052967,-0.001897,-0.093621,0.170229,-1.040566,1.930044,1.054973,0.299067,-0.338630,0.190895
0.340000,1.034219,-1.925732,1.060052,-0.302432,0.334960,0.194312,1.103701,-0.977949,1.056359,0.005078,0.088557,0.170518,1.122233,0.002695,1.055288,0.100173,0.017348,0.180512,1.101963,0.972322,1.057397,-0.007130,-0.117568,0.173850,1.035741,1.924558,1.058322,-0.303433,-0.336033,0.189309,-1.035245,-1.922928,1.058534,0.304493,0.340966,0.189114,-1.101673,-0.972720,1.058332,0.007594,0.116550,0.176444,-1.121385,-0.001943,1.054900,-0.097151,-0.015590,0.179137,-1.102502,0.975866,1.056369,-0.001763,-0.093937,0.169917,-1.034554,1.923236,1.058789,0.302240,-0.342196,0.190782
0.360000,1.028138,-1.918995,1.063936,-0.305773,0.338848,0.194085,1.103801,-0.976173,1.059766,0.004877,0.088981,0.170192,1.124238,0.003044,1.058897,0.100348,0.017568,0.180438,1.101817,0.969964,1.060871,-0.007511,-0.118216,0.173495,1.029637,1.917800,1.062107,-0.307019,-0.339797,0.189150,-1.029120,-1.916072,1.062314,0.308045,0.344673,0.188920,-1.101517,-0.970382,1.061857,0.007945,0.117212,0.176049,-1.123330,-0.002258,1.058482,-0.097345,-0.015861,0.179070,-1.102536,0.973984,1.059764,-0.001619,-0.094264,0.169569,-1.028475,1.916354,1.062603,0.305620,-0.345989,0.190609
0.380000,1.021987,-1.912177,1.067815,-0.309316,0.342979,0.193790,1.103896,-0.974389,1.063167,0.004657,0.089429,0.169833,1.126247,0.003398,1.062505,0.100522,0.017794,0.180342,1.101663,0.967593,1.064337,-0.007917,-0.118886,0.173101,1.023459,1.910965,1.065888,-0.310832,-0.343791,0.188934,-1.022921,-1.909140,1.066090,0.311820,0.348597,0.188664,-1.101355,-0.968031,1.065374,0.008317,0.117897,0.175607,-1.125279,-0.002578,1.062062,-0.097543,-0.016144,0.178982,-1.102567,0.972096,1.063151,-0.001466,-0.094601,0.169186,-1.022327,1.909395,1.066413,0.309206,-0.350009,0.190376
