time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.200000,1.086964,-1.981365,0.995321,-0.225277,0.254028,-0.033441,1.097696,-0.985469,1.001861,0.011803,0.079879,-0.012752,1.123435,-0.000020,1.010125,0.072925,0.024164,-0.007333,1.097676,0.985705,1.001834,-0.013863,-0.058151,-0.019688,1.086938,1.980122,0.995306,-0.253170,-0.261668,-0.033384,-1.086913,-1.980091,0.995306,0.253329,0.261767,-0.033384,-1.097700,-0.985733,1.001834,0.013813,0.058003,-0.019688,-1.123445,-0.000034,1.010125,-0.072904,-0.024227,-0.007333,-1.097719,0.985442,1.001861,-0.011778,-0.079989,-0.012752,-1.086967,1.981393,0.995325,0.226174,-0.254071,-0.033517
0.220000,1.082441,-1.976265,0.994649,-0.226999,0.256044,-0.033711,1.097931,-0.983869,1.001602,0.011713,0.080180,-0.013098,1.124889,0.000466,1.009973,0.072467,0.024414,-0.007893,1.097395,0.984541,1.001436,-0.014216,-0.058243,-0.020104,1.081855,1.974869,0.994636,-0.255178,-0.263681,-0.033652,-1.081827,-1.974835,0.994636,0.255336,0.263781,-0.033652,-1.097420,-0.984572,1.001436,0.014166,0.058096,-0.020104,-1.124899,-0.000521,1.009973,-0.072447,-0.024475,-0.007893,-1.097954,0.983839,1.001602,-0.011688,-0.080290,-0.013098,-1.082427,1.976292,0.994652,0.227905,-0.256088,-0.033788
0.240000,1.077882,-1.971122,0.993972,-0.228940,0.258321,-0.034014,1.098165,-0.982262,1.001336,0.011597,0.080539,-0.013492,1.126333,0.000957,1.009809,0.071949,0.024692,-0.008527,1.097107,0.983375,1.001029,-0.014625,-0.058372,-0.020575,1.076729,1.969573,0.993960,-0.257438,-0.265950,-0.033954,-1.076698,-1.969538,0.993960,0.257595,0.266050,-0.033954,-1.097133,-0.983409,1.001029,0.014576,0.058224,-0.020576,-1.126343,-0.001013,1.009809,-0.071929,-0.024751,-0.008527,-1.098187,0.982230,1.001336,-0.011571,-0.080650,-0.013492,-1.077849,1.971148,0.993974,0.229856,-0.258367,-0.034093
0.260000,1.073282,-1.965930,0.993288,-0.231101,0.260858,-0.034352,1.098395,-0.980647,1.001062,0.011455,0.080958,-0.013934,1.127767,0.001454,1.009632,0.071371,0.024998,-0.009237,1.096810,0.982206,1.000613,-0.015090,-0.058538,-0.021103,1.071556,1.964229,0.993278,-0.259949,-0.268473,-0.034290,-1.071521,-1.964192,0.993278,0.260106,0.268573,-0.034290,-1.096837,-0.982243,1.000613,0.015041,0.058389,-0.021103,-1.127776,-0.001511,1.009632,-0.071352,-0.025055,-0.009237,-1.098417,0.980613,1.001062,-0.011427,-0.081068,-0.013934,-1.073231,1.965955,0.993289,0.232029,-0.260906,-0.034432
0.280000,1.068637,-1.960686,0.992598,-0.233482,0.263657,-0.034724,1.098623,-0.979023,1.000779,0.011287,0.081435,-0.014424,1.129188,0.001957,1.009439,0.070733,0.025333,-0.010022,1.096503,0.981033,1.000185,-0.015610,-0.058740,-0.021686,1.066329,1.958832,0.992588,-0.262713,-0.271252,-0.034660,-1.066292,-1.958793,0.992588,0.262869,0.271351,-0.034659,-1.096531,-0.981073,1.000185,0.015562,0.058591,-0.021686,-1.129196,-0.002015,1.009439,-0.070716,-0.025387,-0.010021,-1.098644,0.978987,1.000779,-0.011258,-0.081546,-0.014425,-1.068567,1.960710,0.992596,0.234422,-0.263706,-0.034805
0.300000,1.063941,-1.955382,0.991899,-0.236083,0.266716,-0.035130,1.098846,-0.977389,1.000485,0.011092,0.081971,-0.014963,1.130596,0.002467,1.009230,0.070036,0.025696,-0.010881,1.096185,0.979856,0.999745,-0.016187,-0.058979,-0.022325,1.061045,1.953377,0.991891,-0.265729,-0.274285,-0.035063,-1.061005,-1.953336,0.991891,0.265884,0.274384,-0.035063,-1.096214,-0.979899,0.999745,0.016138,0.058829,-0.022326,-1.130604,-0.002527,1.009230,-0.070019,-0.025748,-0.010881,-1.098867,0.977351,1.000485,-0.011062,-0.082082,-0.014963,-1.063853,1.955405,0.991896,0.237036,-0.266767,-0.035213
0.320000,1.059192,-1.950015,0.991192,-0.238895,0.270027,-0.035569,1.099066,-0.975744,1.000180,0.010868,0.082571,-0.015549,1.131989,0.002985,1.009003,0.069294,0.026082,-0.011810,1.095855,0.978673,0.999291,-0.016817,-0.059264,-0.023019,1.055699,1.947859,0.991185,-0.268982,-0.277559,-0.035499,-1.055655,-1.947816,0.991185,0.269136,0.277658,-0.035499,-1.095885,-0.978720,0.999291,0.016769,0.059114,-0.023019,-1.131997,-0.003045,1.009003,-0.069279,-0.026131,-0.011810,-1.099086,0.975703,1.000180,-0.010837,-0.082682,-0.015549,-1.059084,1.950037,0.991187,0.239861,-0.270080,-0.035653
0.340000,1.054384,-1.944580,0.990476,-0.241909,0.273580,-0.036038,1.099281,-0.974086,0.999863,0.010613,0.083241,-0.016184,1.133367,0.003511,1.008757,0.068526,0.026486,-0.012805,1.095512,0.977485,0.998824,-0.017499,-0.059606,-0.023765,1.050285,1.942273,0.990471,-0.272458,-0.281062,-0.035965,-1.050238,-1.942228,0.990471,0.272610,0.281160,-0.035965,-1.095543,-0.977534,0.998824,0.017451,0.059455,-0.023766,-1.133375,-0.003572,1.008757,-0.068512,-0.026533,-0.012805,-1.099300,0.974043,0.999863,-0.010580,-0.083352,-0.016184,-1.054257,1.944601,0.990470,0.242890,-0.273635,-0.036124
0.360000,1.049514,-1.939071,0.989750,-0.245125,0.277374,-0.036537,1.099490,-0.972414,0.999532,0.010324,0.083979,-0.016866,1.134730,0.004045,1.008491,0.067730,0.026909,-0.013865,1.095155,0.976289,0.998340,-0.018232,-0.060004,-0.024565,1.044799,1.936615,0.989747,-0.276157,-0.284792,-0.036461,-1.044749,-1.936568,0.989747,0.276307,0.284890,-0.036461,-1.095186,-0.976341,0.998340,0.018184,0.059853,-0.024565,-1.134737,-0.004107,1.008491,-0.067718,-0.026952,-0.013865,-1.099509,0.972369,0.999532,-0.010291,-0.084090,-0.016866,-1.049367,1.939090,0.989742,0.246122,-0.277432,-0.036626
0.380000,1.044578,-1.933483,0.989014,-0.248543,0.281412,-0.037067,1.099694,-0.970726,0.999188,0.010004,0.084786,-0.017597,1.136076,0.004587,1.008202,0.066907,0.027350,-0.014989,1.094783,0.975084,0.997841,-0.019016,-0.060459,-0.025417,1.039237,1.930880,0.989012,-0.280079,-0.288751,-0.036988,-1.039184,-1.930831,0.989012,0.280228,0.288848,-0.036988,-1.094815,-0.975140,0.997841,0.018968,0.060307,-0.025418,-1.136083,-0.004650,1.008202,-0.066896,-0.027390,-0.014989,-1.099712,0.970679,0.999188,-0.009969,-0.084898,-0.017597,-1.044411,1.933502,0.989005,0.249557,-0.281472,-0.037158
0.400000,1.039571,-1.927813,0.988268,-0.252164,0.285691,-0.037628,1.099890,-0.969022,0.998828,0.009651,0.085662,-0.018376,1.137406,0.005139,1.007891,0.066057,0.027810,-0.016179,1.094394,0.973870,0.997323,-0.019852,-0.060971,-0.026323,1.033594,1.925064,0.988267,-0.284224,-0.292938,-0.037545,-1.033539,-1.925013,0.988267,0.284371,0.293034,-0.037545,-1.094427,-0.973929,0.997323,0.019804,0.060818,-0.026323,-1.137413,-0.005203,1.007891,-0.066048,-0.027846,-0.016179,-1.099908,0.968972,0.998828,-0.009615,-0.085774,-0.018376,-1.039383,1.927830,0.988256,0.253195,-0.285754,-0.037721
0.420000,1.034490,-1.922054,0.987509,-0.255966,0.290187,-0.038215,1.100080,-0.967299,0.998452,0.009268,0.086606,-0.019198,1.138719,0.005700,1.007555,0.065210,0.028277,-0.017426,1.093988,0.972645,0.996787,-0.020727,-0.061547,-0.027273,1.027867,1.919161,0.987510,-0.288558,-0.297322,-0.038128,-1.027808,-1.919108,0.987510,0.288703,0.297417,-0.038128,-1.094023,-0.972707,0.996787,0.020678,0.061394,-0.027273,-1.138725,-0.005764,1.007555,-0.065202,-0.028310,-0.017426,-1.100096,0.967247,0.998452,-0.009230,-0.086717,-0.019198,-1.034282,1.922070,0.987495,0.257014,-0.290253,-0.038311
0.440000,1.029331,-1.916204,0.986739,-0.259927,0.294874,-0.038825,1.100261,-0.965557,0.998060,0.008856,0.087614,-0.020057,1.140015,0.006270,1.007193,0.064397,0.028742,-0.018721,1.093565,0.971408,0.996232,-0.021627,-0.062195,-0.028259,1.022051,1.913170,0.986742,-0.293049,-0.301872,-0.038733,-1.021990,-1.913115,0.986742,0.293191,0.301965,-0.038733,-1.093600,-0.971473,0.996232,0.021579,0.062041,-0.028259,-1.140021,-0.006335,1.007193,-0.064391,-0.028771,-0.018721,-1.100277,0.965503,0.998060,-0.008817,-0.087726,-0.020057,-1.029102,1.916218,0.986723,0.260994,-0.294944,-0.038923
0.460000,1.024092,-1.910258,0.985956,-0.264048,0.299751,-0.039457,1.100434,-0.963794,0.997650,0.008415,0.088688,-0.020953,1.141295,0.006849,1.006806,0.063617,0.029204,-0.020065,1.093123,0.970157,0.995657,-0.022553,-0.062916,-0.029281,1.016144,1.907085,0.985961,-0.297696,-0.306587,-0.039361,-1.016080,-1.907029,0.985961,0.297836,0.306679,-0.039360,-1.093159,-0.970225,0.995657,0.022505,0.062762,-0.029282,-1.141301,-0.006915,1.006806,-0.063613,-0.029229,-0.020065,-1.100449,0.963738,0.997650,-0.008374,-0.088799,-0.020953,-1.023841,1.910271,0.985938,0.265132,-0.299825,-0.039558
0.480000,1.018769,-1.904212,0.985160,-0.268328,0.304820,-0.040111,1.100597,-0.962009,0.997222,0.007945,0.089826,-0.021887,1.142559,0.007438,1.006390,0.062872,0.029664,-0.021458,1.092662,0.968891,0.995061,-0.023506,-0.063709,-0.030340,1.010142,1.900905,0.985167,-0.302500,-0.311469,-0.040010,-1.010075,-1.900847,0.985167,0.302636,0.311559,-0.040010,-1.092700,-0.968962,0.995061,0.023457,0.063554,-0.030340,-1.142566,-0.007504,1.006390,-0.062869,-0.029685,-0.021458,-1.100611,0.961951,0.997222,-0.007903,-0.089938,-0.021887,-1.018495,1.904224,0.985141,0.269431,-0.304897,-0.040215
0.500000,1.013358,-1.898064,0.984351,-0.272767,0.310080,-0.040788,1.100751,-0.960201,0.996774,0.007446,0.091030,-0.022858,1.143810,0.008036,1.005947,0.062160,0.030121,-0.022899,1.092183,0.967608,0.994443,-0.024484,-0.064574,-0.031435,1.004043,1.894626,0.984360,-0.307460,-0.316516,-0.040682,-1.003973,-1.894565,0.984360,0.307592,0.316604,-0.040682,-1.092221,-0.967682,0.994443,0.024435,0.064419,-0.031435,-1.143816,-0.008102,1.005947,-0.062159,-0.030139,-0.022899,-1.100764,0.960140,0.996774,-0.007404,-0.091141,-0.022858,-1.013062,1.898074,0.984330,0.273889,-0.310161,-0.040895
0.520000,1.007857,-1.891808,0.983529,-0.277339,0.315492,-0.041482,1.100895,-0.958368,0.996307,0.006916,0.092292,-0.023865,1.145046,0.008643,1.005474,0.061502,0.030562,-0.024380,1.091683,0.966307,0.993803,-0.025472,-0.065515,-0.032557,0.997843,1.888244,0.983540,-0.312525,-0.321685,-0.041371,-0.997771,-1.888182,0.983540,0.312654,0.321770,-0.041370,-1.091722,-0.966384,0.993803,0.025424,0.065360,-0.032558,-1.145053,-0.008709,1.005474,-0.061503,-0.030575,-0.024380,-1.100907,0.958305,0.996307,-0.006872,-0.092404,-0.023865,-1.007539,1.891817,0.983505,0.278479,-0.315577,-0.041592
0.540000,1.002264,-1.885443,0.982692,-0.282015,0.321017,-0.042188,1.101028,-0.956509,0.995819,0.006351,0.093608,-0.024906,1.146270,0.009258,1.004972,0.060919,0.030970,-0.025892,1.091164,0.964987,0.993141,-0.026456,-0.066537,-0.033699,0.991541,1.881758,0.982705,-0.317646,-0.326931,-0.042071,-0.991466,-1.881694,0.982705,0.317771,0.327013,-0.042071,-1.091204,-0.965067,0.993141,0.026408,0.066383,-0.033699,-1.146277,-0.009325,1.004972,-0.060922,-0.030980,-0.025892,-1.101039,0.956443,0.995819,-0.006306,-0.093719,-0.024906,-1.001923,1.885450,0.982666,0.283173,-0.321106,-0.042300
0.560000,0.996576,-1.878967,0.981841,-0.286795,0.326656,-0.042905,1.101149,-0.954623,0.995311,0.005751,0.094976,-0.025982,1.147484,0.009881,1.004438,0.060412,0.031347,-0.027435,1.090625,0.963645,0.992455,-0.027435,-0.067640,-0.034860,0.985137,1.875166,0.981857,-0.322822,-0.332254,-0.042783,-0.985059,-1.875101,0.981857,0.322943,0.332333,-0.042783,-1.090666,-0.963728,0.992455,0.027387,0.067486,-0.034860,-1.147490,-0.009948,1.004438,-0.060417,-0.031353,-0.027435,-1.101159,0.954556,0.995310,-0.005705,-0.095086,-0.025982,-0.996211,1.878972,0.981813,0.287970,-0.326749,-0.043021
0.580000,0.990791,-1.872376,0.980976,-0.291680,0.332409,-0.043635,1.101257,-0.952709,0.994780,0.005116,0.096398,-0.027091,1.148687,0.010512,1.003874,0.059979,0.031692,-0.029009,1.090066,0.962281,0.991746,-0.028410,-0.068824,-0.036040,0.978628,1.868467,0.980994,-0.328053,-0.337654,-0.043506,-0.978548,-1.868400,0.980994,0.328170,0.337730,-0.043506,-1.090108,-0.962367,0.991746,0.028361,0.068671,-0.036040,-1.148694,-0.010579,1.003874,-0.059986,-0.031694,-0.029009,-1.101267,0.952640,0.994780,-0.005069,-0.096507,-0.027091,-0.990403,1.872379,0.980945,0.292871,-0.332505,-0.043753
0.600000,0.984908,-1.865670,0.980096,-0.296669,0.338275,-0.044376,1.101353,-0.950767,0.994227,0.004446,0.097872,-0.028234,1.149883,0.011149,1.003278,0.059622,0.032005,-0.030614,1.089488,0.960892,0.991013,-0.029379,-0.070088,-0.037240,0.972014,1.861659,0.980116,-0.333340,-0.343132,-0.044241,-0.971932,-1.861591,0.980116,0.333453,0.343204,-0.044241,-1.089532,-0.960981,0.991013,0.029331,0.069936,-0.037240,-1.149890,-0.011216,1.003278,-0.059631,-0.032003,-0.030614,-1.101362,0.950695,0.994227,-0.004398,-0.097980,-0.028234,-0.984496,1.865671,0.980063,0.297876,-0.338375,-0.044498
0.620000,0.978924,-1.858845,0.979201,-0.301733,0.344206,-0.045124,1.101435,-0.948794,0.993650,0.003738,0.099387,-0.029408,1.151073,0.011792,1.002649,0.059350,0.032270,-0.032241,1.088891,0.959477,0.990256,-0.030328,-0.071433,-0.038450,0.965294,1.854741,0.979224,-0.338639,-0.348652,-0.044983,-0.965210,-1.854672,0.979224,0.338747,0.348720,-0.044983,-1.088935,-0.959569,0.990256,0.030279,0.071282,-0.038450,-1.151080,-0.011859,1.002649,-0.059361,-0.032264,-0.032241,-1.101443,0.948720,0.993650,-0.003690,-0.099493,-0.029408,-0.978488,1.858844,0.979165,0.302954,-0.344310,-0.045248
0.640000,0.972838,-1.851901,0.978291,-0.306842,0.350155,-0.045872,1.101502,-0.946791,0.993050,0.002991,0.100929,-0.030608,1.152258,0.012439,1.001988,0.059176,0.032472,-0.033881,1.088276,0.958034,0.989475,-0.031239,-0.072860,-0.039663,0.958469,1.847713,0.978317,-0.343908,-0.354181,-0.045726,-0.958383,-1.847642,0.978317,0.344012,0.354245,-0.045726,-1.088321,-0.958129,0.989475,0.031190,0.072711,-0.039663,-1.152265,-0.012506,1.001988,-0.059188,-0.032462,-0.033881,-1.101509,0.946715,0.993050,-0.002942,-0.101034,-0.030609,-0.972377,1.851898,0.978253,0.308076,-0.350263,-0.045998
0.660000,0.966650,-1.844839,0.977366,-0.311996,0.356121,-0.046620,1.101554,-0.944757,0.992426,0.002203,0.102500,-0.031836,1.153440,0.013090,1.001294,0.059097,0.032609,-0.035533,1.087642,0.956562,0.988670,-0.032112,-0.074369,-0.040879,0.951538,1.840574,0.977395,-0.349147,-0.359718,-0.046471,-0.951450,-1.840502,0.977395,0.349246,0.359778,-0.046471,-1.087688,-0.956660,0.988670,0.032064,0.074221,-0.040879,-1.153448,-0.013157,1.001294,-0.059112,-0.032596,-0.035533,-1.101560,0.944679,0.992426,-0.002154,-0.102603,-0.031836,-0.966164,1.844833,0.977325,0.313240,-0.356232,-0.046749
0.680000,0.960358,-1.837656,0.976426,-0.317196,0.362104,-0.047369,1.101590,-0.942691,0.991777,0.001376,0.104098,-0.033089,1.154622,0.013743,1.000567,0.059116,0.032682,-0.037199,1.086991,0.955059,0.987840,-0.032948,-0.075958,-0.042097,0.944503,1.833324,0.976458,-0.354357,-0.365264,-0.047217,-0.944413,-1.833251,0.976458,0.354450,0.365319,-0.047217,-1.087038,-0.955160,0.987840,0.032901,0.075814,-0.042098,-1.154630,-0.013810,1.000567,-0.059132,-0.032666,-0.037199,-1.101595,0.942611,0.991776,-0.001326,-0.104200,-0.033089,-0.959847,1.837649,0.976383,0.318448,-0.362218,-0.047500
0.700000,0.953962,-1.830354,0.975471,-0.322440,0.368105,-0.048118,1.101609,-0.940593,0.991102,0.000509,0.105724,-0.034370,1.155806,0.014397,0.999806,0.059231,0.032692,-0.038877,1.086324,0.953523,0.986986,-0.033746,-0.077630,-0.043318,0.937364,1.825964,0.975506,-0.359536,-0.370817,-0.047965,-0.937272,-1.825889,0.975506,0.359624,0.370868,-0.047965,-1.086372,-0.953627,0.986986,0.033700,0.077488,-0.043319,-1.155814,-0.014463,0.999806,-0.059249,-0.032673,-0.038877,-1.101613,0.940510,0.991102,-0.000458,-0.105824,-0.034370,-0.953426,1.830344,0.975425,0.323698,-0.368221,-0.048252
0.720000,0.947460,-1.822932,0.974501,-0.327700,0.374071,-0.048861,1.101610,-0.938462,0.990402,-0.000400,0.107359,-0.035671,1.156992,0.015050,0.999012,0.059445,0.032622,-0.040559,1.085642,0.951953,0.986107,-0.034491,-0.079380,-0.044535,0.930122,1.818492,0.974540,-0.364642,-0.376346,-0.048710,-0.930028,-1.818416,0.974540,0.364724,0.376392,-0.048710,-1.085691,-0.952060,0.986107,0.034446,0.079241,-0.044535,-1.157001,-0.015116,0.999012,-0.059464,-0.032600,-0.040559,-1.101613,0.938378,0.990402,0.000451,-0.107456,-0.035671,-0.946899,1.822920,0.974453,0.328962,-0.374188,-0.048997
0.740000,0.940854,-1.815392,0.973517,-0.332947,0.379949,-0.049594,1.101593,-0.936298,0.989675,-0.001351,0.108983,-0.036986,1.158184,0.015701,0.998184,0.059760,0.032459,-0.042235,1.084945,0.950347,0.985205,-0.035167,-0.081206,-0.045738,0.922779,1.810910,0.973558,-0.369630,-0.381816,-0.049447,-0.922684,-1.810834,0.973558,0.369707,0.381858,-0.049447,-1.084995,-0.950457,0.985205,0.035122,0.081071,-0.045739,-1.158193,-0.015766,0.998184,-0.059781,-0.032434,-0.042235,-1.101595,0.936212,0.989675,0.001402,-0.109077,-0.036987,-0.940268,1.815378,0.973465,0.334208,-0.380066,-0.049732
