time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.300000,-0.011967,0.034220,1.009928,-0.000245,0.164123,0.056436,0.677760,0.355613,1.010796,-0.118910,0.029318,0.018683,0.702052,-0.341890,1.011280,-0.017505,0.078912,0.028056,-0.691836,0.338424,1.000720,0.050553,-0.120183,0.016317,-0.691711,-0.352344,0.996326,0.114827,-0.000490,-0.005100
0.320000,-0.011962,0.037508,1.011062,0.000747,0.164695,0.056966,0.675372,0.356203,1.011169,-0.119902,0.029645,0.018611,0.701700,-0.340299,1.011842,-0.017696,0.080155,0.028178,-0.690822,0.336005,1.001050,0.050902,-0.121741,0.016682,-0.689395,-0.352353,0.996226,0.116895,-0.000425,-0.004897
0.340000,-0.011936,0.040808,1.012207,0.001849,0.165287,0.057533,0.672963,0.356799,1.011540,-0.120970,0.029997,0.018537,0.701344,-0.338683,1.012407,-0.017902,0.081506,0.028313,-0.689800,0.333554,1.001387,0.051260,-0.123387,0.017060,-0.687035,-0.352361,0.996130,0.119136,-0.000349,-0.004674
0.360000,-0.011887,0.044119,1.013363,0.003062,0.165899,0.058138,0.670533,0.357403,1.011910,-0.122113,0.030374,0.018460,0.700984,-0.337038,1.012975,-0.018122,0.082966,0.028459,-0.688771,0.331069,1.001732,0.051625,-0.125120,0.017451,-0.684628,-0.352367,0.996039,0.121551,-0.000264,-0.004428
0.380000,-0.011813,0.047444,1.014532,0.004386,0.166532,0.058779,0.668078,0.358014,1.012279,-0.123331,0.030776,0.018380,0.700619,-0.335363,1.013545,-0.018357,0.084534,0.028618,-0.687735,0.328549,1.002085,0.051998,-0.126941,0.017857,-0.682171,-0.352371,0.995953,0.124139,-0.000167,-0.004161
0.400000,-0.011711,0.050781,1.015715,0.005820,0.167186,0.059456,0.665599,0.358634,1.012646,-0.124626,0.031204,0.018297,0.700250,-0.333656,1.014119,-0.018607,0.086210,0.028789,-0.686691,0.325991,1.002447,0.052379,-0.128850,0.018275,-0.679661,-0.352373,0.995873,0.126900,-0.000061,-0.003872
0.420000,-0.011580,0.054131,1.016911,0.007346,0.167863,0.060179,0.663093,0.359263,1.013011,-0.125997,0.031657,0.018214,0.699875,-0.331914,1.014697,-0.018870,0.087985,0.028969,-0.685640,0.323394,1.002817,0.052759,-0.130826,0.018700,-0.677094,-0.352374,0.995798,0.129822,0.000056,-0.003565
0.440000,-0.011417,0.057495,1.018122,0.008945,0.168568,0.060953,0.660559,0.359901,1.013374,-0.127448,0.032138,0.018132,0.699495,-0.330136,1.015278,-0.019146,0.089848,0.029157,-0.684581,0.320757,1.003195,0.053129,-0.132848,0.019125,-0.674467,-0.352371,0.995730,0.132891,0.000185,-0.003242
0.460000,-0.011221,0.060874,1.019350,0.010617,0.169299,0.061781,0.657995,0.360548,1.013736,-0.128977,0.032645,0.018052,0.699109,-0.328320,1.015863,-0.019435,0.091800,0.029352,-0.683515,0.318080,1.003582,0.053488,-0.134917,0.019550,-0.671778,-0.352366,0.995669,0.136107,0.000325,-0.002904
0.480000,-0.010992,0.064268,1.020594,0.012362,0.170058,0.062660,0.655399,0.361207,1.014096,-0.130585,0.033180,0.017973,0.698717,-0.326464,1.016452,-0.019736,0.093840,0.029554,-0.682442,0.315360,1.003977,0.053837,-0.137032,0.019974,-0.669022,-0.352358,0.995614,0.139469,0.000477,-0.002550
0.500000,-0.010726,0.067677,1.021856,0.014181,0.170844,0.063593,0.652771,0.361876,1.014455,-0.132271,0.033740,0.017896,0.698320,-0.324566,1.017045,-0.020051,0.095969,0.029763,-0.681361,0.312598,1.004380,0.054175,-0.139194,0.020397,-0.666198,-0.352347,0.995567,0.142979,0.000641,-0.002181
0.520000,-0.010424,0.071101,1.023138,0.016036,0.171634,0.064579,0.650108,0.362556,1.014812,-0.134037,0.034329,0.017824,0.697915,-0.322624,1.017643,-0.020377,0.098176,0.029976,-0.680275,0.309792,1.004793,0.054503,-0.141387,0.020811,-0.663302,-0.352332,0.995527,0.146625,0.000815,-0.001797
0.540000,-0.010085,0.074542,1.024440,0.017892,0.172404,0.065622,0.647409,0.363249,1.015168,-0.135881,0.034944,0.017760,0.697504,-0.320638,1.018244,-0.020715,0.100450,0.030190,-0.679181,0.306943,1.005213,0.054817,-0.143597,0.021208,-0.660332,-0.352314,0.995495,0.150393,0.001002,-0.001399
0.560000,-0.009708,0.077997,1.025763,0.019748,0.173153,0.066721,0.644672,0.363954,1.015523,-0.137803,0.035587,0.017704,0.697087,-0.318606,1.018850,-0.021065,0.102790,0.030405,-0.678082,0.304048,1.005641,0.055120,-0.145824,0.021586,-0.657285,-0.352292,0.995471,0.154285,0.001199,-0.000987
0.580000,-0.009295,0.081468,1.027109,0.021605,0.173883,0.067876,0.641896,0.364673,1.015876,-0.139805,0.036257,0.017656,0.696662,-0.316526,1.019461,-0.021426,0.105198,0.030622,-0.676977,0.301110,1.006076,0.055410,-0.148067,0.021946,-0.654160,-0.352266,0.995456,0.158300,0.001407,-0.000561
0.600000,-0.008844,0.084953,1.028479,0.023463,0.174593,0.069087,0.639079,0.365405,1.016229,-0.141884,0.036955,0.017617,0.696230,-0.314398,1.020075,-0.021799,0.107672,0.030839,-0.675866,0.298126,1.006518,0.055687,-0.150327,0.022288,-0.650953,-0.352236,0.995449,0.162438,0.001627,-0.000121
0.620000,-0.008357,0.088451,1.029873,0.025256,0.175236,0.070343,0.636220,0.366151,1.016581,-0.144033,0.037675,0.017583,0.695790,-0.312219,1.020694,-0.022184,0.110202,0.031054,-0.674749,0.295096,1.006967,0.055954,-0.152598,0.022602,-0.647662,-0.352201,0.995451,0.166687,0.001858,0.000328
0.640000,-0.007835,0.091961,1.031293,0.026922,0.175764,0.071633,0.633317,0.366912,1.016932,-0.146239,0.038411,0.017554,0.695342,-0.309989,1.021317,-0.022580,0.112776,0.031262,-0.673628,0.292022,1.007422,0.056210,-0.154872,0.022878,-0.644285,-0.352161,0.995462,0.171035,0.002101,0.000783
0.660000,-0.007281,0.095481,1.032738,0.028459,0.176177,0.072956,0.630370,0.367688,1.017283,-0.148505,0.039163,0.017528,0.694886,-0.307708,1.021945,-0.022988,0.115394,0.031464,-0.672501,0.288902,1.007882,0.056457,-0.157151,0.023117,-0.640820,-0.352117,0.995482,0.175480,0.002355,0.001243
0.680000,-0.006697,0.099008,1.034211,0.029867,0.176474,0.074313,0.627377,0.368479,1.017633,-0.150828,0.039932,0.017507,0.694422,-0.305373,1.022576,-0.023407,0.118056,0.031660,-0.671369,0.285736,1.008347,0.056694,-0.159434,0.023317,-0.637265,-0.352067,0.995512,0.180024,0.002621,0.001708
0.700000,-0.006087,0.102539,1.035711,0.031148,0.176657,0.075704,0.624337,0.369285,1.017983,-0.153210,0.040716,0.017489,0.693950,-0.302985,1.023211,-0.023838,0.120761,0.031849,-0.670233,0.282524,1.008815,0.056921,-0.161721,0.023481,-0.633618,-0.352012,0.995551,0.184667,0.002899,0.002178
0.720000,-0.005453,0.106073,1.037239,0.032237,0.176669,0.077103,0.621248,0.370107,1.018333,-0.155644,0.041515,0.017476,0.693469,-0.300542,1.023850,-0.024280,0.123499,0.032028,-0.669093,0.279267,1.009286,0.057143,-0.163999,0.023604,-0.629878,-0.351951,0.995599,0.189384,0.003187,0.002647
0.740000,-0.004799,0.109604,1.038795,0.033073,0.176453,0.078484,0.618111,0.370946,1.018682,-0.158125,0.042323,0.017471,0.692979,-0.298045,1.024492,-0.024735,0.126255,0.032192,-0.667948,0.275964,1.009759,0.057363,-0.166256,0.023685,-0.626042,-0.351884,0.995657,0.194154,0.003486,0.003110
0.760000,-0.004132,0.113129,1.040378,0.033655,0.176009,0.079848,0.614923,0.371800,1.019032,-0.160651,0.043142,0.017472,0.692479,-0.295492,1.025137,-0.025202,0.129032,0.032341,-0.666798,0.272617,1.010233,0.057583,-0.168491,0.023724,-0.622111,-0.351812,0.995723,0.198976,0.003794,0.003567
0.780000,-0.003455,0.116643,1.041989,0.033984,0.175337,0.081195,0.611684,0.372671,1.019381,-0.163223,0.043972,0.017481,0.691971,-0.292884,1.025786,-0.025681,0.131828,0.032475,-0.665644,0.269225,1.010707,0.057801,-0.170704,0.023721,-0.618083,-0.351733,0.995799,0.203850,0.004113,0.004017
0.800000,-0.002774,0.120141,1.043626,0.034059,0.174438,0.082524,0.608394,0.373559,1.019731,-0.165841,0.044812,0.017496,0.691452,-0.290219,1.026436,-0.026172,0.134643,0.032593,-0.664486,0.265789,1.011181,0.058017,-0.172895,0.023675,-0.613957,-0.351647,0.995884,0.208776,0.004443,0.004460
0.820000,-0.002094,0.123619,1.045290,0.033840,0.173282,0.083814,0.605050,0.374464,1.020081,-0.168493,0.045656,0.017514,0.690924,-0.287498,1.027089,-0.026675,0.137469,0.032694,-0.663324,0.262309,1.011654,0.058239,-0.175051,0.023591,-0.609732,-0.351555,0.995978,0.213734,0.004781,0.004894
0.840000,-0.001422,0.127071,1.046978,0.033286,0.171842,0.085043,0.601654,0.375386,1.020432,-0.171166,0.046498,0.017531,0.690385,-0.284720,1.027744,-0.027191,0.140295,0.032775,-0.662156,0.258787,1.012125,0.058473,-0.177158,0.023471,-0.605407,-0.351456,0.996080,0.218703,0.005127,0.005315
0.860000,-0.000765,0.130491,1.048691,0.032397,0.170118,0.086211,0.598204,0.376324,1.020782,-0.173859,0.047337,0.017546,0.689836,-0.281886,1.028400,-0.027718,0.143122,0.032834,-0.660985,0.255223,1.012593,0.058718,-0.179216,0.023316,-0.600983,-0.351350,0.996190,0.223682,0.005481,0.005723
0.880000,-0.000129,0.133874,1.050426,0.031173,0.168109,0.087318,0.594699,0.377279,1.021134,-0.176574,0.048174,0.017560,0.689276,-0.278995,1.029057,-0.028257,0.145949,0.032872,-0.659808,0.251619,1.013057,0.058975,-0.181226,0.023126,-0.596460,-0.351236,0.996308,0.228672,0.005843,0.006118
0.900000,0.000480,0.137213,1.052183,0.029614,0.165815,0.088363,0.591140,0.378251,1.021485,-0.179310,0.049009,0.017572,0.688706,-0.276048,1.029715,-0.028808,0.148776,0.032890,-0.658625,0.247975,1.013517,0.059243,-0.183186,0.022900,-0.591836,-0.351116,0.996435,0.233673,0.006213,0.006500
0.920000,0.001054,0.140504,1.053960,0.027728,0.163243,0.089325,0.587527,0.379239,1.021836,-0.182058,0.049837,0.017582,0.688124,-0.273044,1.030373,-0.029371,0.151596,0.032885,-0.657438,0.244292,1.013973,0.059543,-0.185102,0.022641,-0.587113,-0.350988,0.996568,0.238667,0.006589,0.006868
0.940000,0.001587,0.143741,1.055756,0.025521,0.160399,0.090181,0.583858,0.380244,1.022188,-0.184807,0.050655,0.017588,0.687531,-0.269984,1.031030,-0.029945,0.154401,0.032855,-0.656243,0.240571,1.014423,0.059895,-0.186978,0.022348,-0.582290,-0.350852,0.996709,0.243636,0.006971,0.007222
0.960000,0.002072,0.146918,1.057567,0.022993,0.157283,0.090932,0.580134,0.381265,1.022540,-0.187559,0.051462,0.017592,0.686926,-0.266868,1.031687,-0.030529,0.157191,0.032801,-0.655042,0.236813,1.014867,0.060299,-0.188813,0.022021,-0.577368,-0.350709,0.996857,0.248582,0.007357,0.007562
0.980000,0.002504,0.150031,1.059392,0.020146,0.153895,0.091577,0.576356,0.382303,1.022892,-0.190312,0.052259,0.017592,0.686309,-0.263697,1.032342,-0.031125,0.159965,0.032723,-0.653831,0.233019,1.015303,0.060755,-0.190608,0.021662,-0.572347,-0.350558,0.997012,0.253503,0.007748,0.007887
1.000000,0.002876,0.153072,1.061229,0.016978,0.150235,0.092117,0.572522,0.383356,1.023244,-0.193068,0.053046,0.017589,0.685681,-0.260470,1.032995,-0.031731,0.162725,0.032620,-0.652611,0.229189,1.015733,0.061262,-0.192363,0.021270,-0.567228,-0.350399,0.997173,0.258400,0.008145,0.008199
1.020000,0.003181,0.156039,1.063076,0.013525,0.146341,0.092537,0.568633,0.384424,1.023595,-0.195811,0.053817,0.017577,0.685040,-0.257188,1.033647,-0.032348,0.165462,0.032492,-0.651380,0.225324,1.016154,0.061843,-0.194099,0.020842,-0.562011,-0.350232,0.997339,0.263251,0.008545,0.008492
1.040000,0.003415,0.158925,1.064930,0.009822,0.142252,0.092825,0.564690,0.385508,1.023946,-0.198529,0.054566,0.017548,0.684387,-0.253851,1.034295,-0.032973,0.168172,0.032337,-0.650137,0.221425,1.016566,0.062518,-0.195840,0.020376,-0.556698,-0.350057,0.997512,0.268035,0.008947,0.008760
1.060000,0.003573,0.161727,1.066788,0.005868,0.137968,0.092980,0.560692,0.386607,1.024297,-0.201221,0.055295,0.017503,0.683721,-0.250461,1.034940,-0.033607,0.170853,0.032156,-0.648879,0.217491,1.016969,0.063286,-0.197584,0.019873,-0.551290,-0.349874,0.997690,0.272752,0.009353,0.009005
1.080000,0.003648,0.164442,1.068648,0.001664,0.133488,0.093003,0.556641,0.387720,1.024646,-0.203887,0.056003,0.017442,0.683043,-0.247018,1.035581,-0.034251,0.173507,0.031949,-0.647605,0.213521,1.017361,0.064149,-0.199333,0.019333,-0.545789,-0.349683,0.997872,0.277403,0.009760,0.009226
1.100000,0.003638,0.167066,1.070507,-0.002790,0.128814,0.092893,0.552537,0.388847,1.024995,-0.206528,0.056690,0.017364,0.682351,-0.243521,1.036218,-0.034903,0.176132,0.031716,-0.646312,0.209517,1.017742,0.065105,-0.201085,0.018755,-0.540195,-0.349484,0.998059,0.281987,0.010170,0.009423
1.120000,0.003535,0.169594,1.072363,-0.007453,0.123982,0.092647,0.548380,0.389987,1.025341,-0.209131,0.057353,0.017267,0.681646,-0.239972,1.036849,-0.035563,0.178724,0.031456,-0.645000,0.205478,1.018111,0.066174,-0.202861,0.018141,-0.534510,-0.349276,0.998249,0.286489,0.010582,0.009594
1.140000,0.003338,0.172024,1.074212,-0.012282,0.119031,0.092263,0.544172,0.391141,1.025685,-0.211688,0.057990,0.017147,0.680928,-0.236372,1.037476,-0.036230,0.181279,0.031170,-0.643664,0.201402,1.018467,0.067373,-0.204680,0.017492,-0.528736,-0.349061,0.998442,0.290892,0.010993,0.009736
1.160000,0.003043,0.174354,1.076053,-0.017277,0.113961,0.091741,0.539913,0.392307,1.026027,-0.214197,0.058601,0.017004,0.680197,-0.232722,1.038096,-0.036904,0.183795,0.030857,-0.642304,0.197290,1.018810,0.068702,-0.206542,0.016808,-0.522875,-0.348837,0.998638,0.295197,0.011404,0.009850
