time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.000000,0.048242,0.026208,1.004244,-0.343662,0.099805,-0.000589,0.749965,0.318321,1.003361,-0.511923,0.142994,0.004710,0.717469,-0.413000,0.996275,-0.013002,0.568774,0.005772,-0.737559,0.405344,1.000435,0.248690,-0.635054,0.001965,-0.779782,-0.356874,1.000683,0.748534,-0.004960,0.007208
0.020000,0.041368,0.028204,1.004233,-0.343750,0.099754,-0.000590,0.739725,0.321181,1.003455,-0.512038,0.143061,0.004706,0.717209,-0.401623,0.996390,-0.013039,0.568909,0.005769,-0.732584,0.392642,1.000475,0.248765,-0.635182,0.001964,-0.764811,-0.356973,1.000827,0.748689,-0.004944,0.007207
0.040000,0.034490,0.030197,1.004221,-0.344015,0.099601,-0.000592,0.729482,0.324044,1.003549,-0.512384,0.143262,0.004696,0.716947,-0.390242,0.996506,-0.013150,0.569313,0.005762,-0.727607,0.379935,1.000514,0.248992,-0.635566,0.001960,-0.749833,-0.357071,1.000972,0.749154,-0.004897,0.007203
0.060000,0.027606,0.032187,1.004209,-0.344456,0.099347,-0.000596,0.719228,0.326912,1.003643,-0.512960,0.143595,0.004678,0.716682,-0.378849,0.996621,-0.013334,0.569987,0.005750,-0.722624,0.367218,1.000553,0.249370,-0.636205,0.001953,-0.734842,-0.357168,1.001116,0.749929,-0.004817,0.007196
0.080000,0.020711,0.034171,1.004197,-0.345074,0.098991,-0.000602,0.708962,0.329789,1.003736,-0.513766,0.144063,0.004653,0.716413,-0.367440,0.996736,-0.013591,0.570930,0.005732,-0.717631,0.354485,1.000592,0.249899,-0.637100,0.001944,-0.719834,-0.357264,1.001259,0.751013,-0.004706,0.007186
0.100000,0.013802,0.036146,1.004185,-0.345869,0.098534,-0.000609,0.698676,0.332676,1.003829,-0.514802,0.144664,0.004621,0.716138,-0.356010,0.996850,-0.013922,0.572143,0.005710,-0.712627,0.341732,1.000631,0.250579,-0.638251,0.001933,-0.704800,-0.357356,1.001403,0.752408,-0.004563,0.007174
0.120000,0.006875,0.038111,1.004173,-0.346881,0.097907,-0.000618,0.688368,0.335576,1.003921,-0.516114,0.145431,0.004580,0.715856,-0.344553,0.996964,-0.014357,0.573660,0.005682,-0.707607,0.328953,1.000669,0.251440,-0.639684,0.001918,-0.689735,-0.357446,1.001546,0.754156,-0.004377,0.007157
0.140000,-0.000075,0.040061,1.004160,-0.348152,0.097045,-0.000628,0.678030,0.338494,1.004012,-0.517744,0.146397,0.004528,0.715563,-0.333061,0.997077,-0.014925,0.575517,0.005647,-0.702568,0.316143,1.000707,0.252515,-0.641426,0.001900,-0.674631,-0.357531,1.001689,0.756299,-0.004135,0.007134
0.160000,-0.007053,0.041991,1.004148,-0.349682,0.095945,-0.000639,0.667656,0.341434,1.004102,-0.519693,0.147562,0.004465,0.715258,-0.321530,0.997190,-0.015626,0.577713,0.005605,-0.697505,0.303294,1.000745,0.253801,-0.643477,0.001877,-0.659480,-0.357611,1.001832,0.758839,-0.003838,0.007106
0.180000,-0.014064,0.043897,1.004135,-0.351471,0.094610,-0.000652,0.657240,0.344398,1.004191,-0.521960,0.148927,0.004390,0.714937,-0.309951,0.997302,-0.016461,0.580248,0.005556,-0.692414,0.290401,1.000783,0.255300,-0.645837,0.001850,-0.644275,-0.357684,1.001973,0.761776,-0.003485,0.007071
0.200000,-0.021114,0.045774,1.004121,-0.353519,0.093038,-0.000666,0.646775,0.347392,1.004278,-0.524547,0.150490,0.004304,0.714598,-0.298317,0.997412,-0.017429,0.583123,0.005500,-0.687291,0.277459,1.000819,0.257011,-0.648506,0.001819,-0.629007,-0.357750,1.002114,0.765108,-0.003077,0.007030
0.220000,-0.028206,0.047617,1.004108,-0.355811,0.091186,-0.000681,0.636256,0.350419,1.004363,-0.527447,0.152252,0.004206,0.714239,-0.286624,0.997522,-0.018556,0.586298,0.005437,-0.682132,0.264459,1.000855,0.258939,-0.651442,0.001784,-0.613668,-0.357807,1.002255,0.768805,-0.002604,0.006983
0.240000,-0.035348,0.049419,1.004094,-0.358334,0.089009,-0.000696,0.625675,0.353483,1.004446,-0.530656,0.154210,0.004095,0.713855,-0.274864,0.997630,-0.019866,0.589737,0.005366,-0.676932,0.251399,1.000891,0.261089,-0.654605,0.001744,-0.598252,-0.357854,1.002394,0.772837,-0.002056,0.006927
0.260000,-0.042541,0.051175,1.004080,-0.361086,0.086507,-0.000712,0.615028,0.356589,1.004527,-0.534173,0.156366,0.003972,0.713443,-0.263032,0.997736,-0.021360,0.593439,0.005288,-0.671687,0.238274,1.000925,0.263462,-0.657994,0.001699,-0.582752,-0.357889,1.002532,0.777204,-0.001434,0.006864
0.280000,-0.049793,0.052877,1.004066,-0.364069,0.083680,-0.000728,0.604306,0.359739,1.004605,-0.537998,0.158718,0.003835,0.712999,-0.251125,0.997841,-0.023038,0.597403,0.005203,-0.666392,0.225078,1.000959,0.266056,-0.661609,0.001650,-0.567162,-0.357911,1.002668,0.781905,-0.000738,0.006792
0.300000,-0.057106,0.054520,1.004051,-0.367282,0.080528,-0.000744,0.593506,0.362939,1.004680,-0.542131,0.161268,0.003685,0.712520,-0.239135,0.997944,-0.024899,0.601631,0.005110,-0.661043,0.211808,1.000991,0.268872,-0.665451,0.001595,-0.551474,-0.357918,1.002803,0.786940,0.000032,0.006713
0.320000,-0.064485,0.056096,1.004036,-0.370689,0.077035,-0.000760,0.582619,0.366191,1.004752,-0.546541,0.163983,0.003522,0.712002,-0.227058,0.998045,-0.026964,0.606034,0.005010,-0.655636,0.198459,1.001022,0.271890,-0.669425,0.001536,-0.535682,-0.357909,1.002937,0.792237,0.000886,0.006626
0.340000,-0.071934,0.057599,1.004021,-0.374254,0.073184,-0.000776,0.571642,0.369499,1.004821,-0.551193,0.166831,0.003347,0.711440,-0.214893,0.998145,-0.029254,0.610525,0.004905,-0.650167,0.185031,1.001052,0.275090,-0.673438,0.001473,-0.519783,-0.357882,1.003068,0.797721,0.001829,0.006529
0.360000,-0.079456,0.059021,1.004005,-0.377978,0.068976,-0.000792,0.560570,0.372865,1.004886,-0.556087,0.169814,0.003159,0.710830,-0.202637,0.998242,-0.031769,0.615106,0.004793,-0.644631,0.171521,1.001081,0.278470,-0.677489,0.001407,-0.503772,-0.357835,1.003198,0.803394,0.002863,0.006424
0.380000,-0.087054,0.060355,1.003989,-0.381860,0.064410,-0.000807,0.549397,0.376292,1.004947,-0.561225,0.172929,0.002958,0.710168,-0.190288,0.998336,-0.034507,0.619775,0.004676,-0.639027,0.157931,1.001109,0.282032,-0.681579,0.001336,-0.487646,-0.357767,1.003325,0.809256,0.003988,0.006309
0.400000,-0.094732,0.061595,1.003973,-0.385900,0.059486,-0.000821,0.538119,0.379783,1.005004,-0.566606,0.176179,0.002744,0.709449,-0.177845,0.998429,-0.037470,0.624532,0.004552,-0.633349,0.144258,1.001135,0.285775,-0.685708,0.001262,-0.471401,-0.357675,1.003450,0.815305,0.005203,0.006186
0.420000,-0.102491,0.062733,1.003956,-0.390042,0.054212,-0.000835,0.526732,0.383340,1.005057,-0.572190,0.179507,0.002518,0.708668,-0.165307,0.998518,-0.040663,0.629275,0.004424,-0.627595,0.130503,1.001159,0.289677,-0.689776,0.001185,-0.455033,-0.357558,1.003573,0.821454,0.006515,0.006053
0.440000,-0.110334,0.063761,1.003939,-0.394231,0.048593,-0.000848,0.515231,0.386964,1.005105,-0.577939,0.182859,0.002281,0.707821,-0.152675,0.998605,-0.044090,0.633900,0.004292,-0.621761,0.116668,1.001182,0.293717,-0.693683,0.001106,-0.438543,-0.357413,1.003692,0.827615,0.007930,0.005911
0.460000,-0.118261,0.064674,1.003922,-0.398466,0.042629,-0.000860,0.503613,0.390655,1.005148,-0.583853,0.186236,0.002031,0.706903,-0.139951,0.998690,-0.047751,0.638408,0.004155,-0.615845,0.102757,1.001203,0.297895,-0.697429,0.001026,-0.421929,-0.357240,1.003809,0.833786,0.009447,0.005758
0.480000,-0.126273,0.065464,1.003905,-0.402747,0.036322,-0.000872,0.491875,0.394413,1.005186,-0.589931,0.189637,0.001770,0.705909,-0.127139,0.998772,-0.051647,0.642797,0.004015,-0.609844,0.088772,1.001223,0.302211,-0.701015,0.000943,-0.405191,-0.357035,1.003922,0.839969,0.011068,0.005596
0.500000,-0.134371,0.066125,1.003887,-0.407074,0.029669,-0.000882,0.480015,0.398240,1.005219,-0.596175,0.193063,0.001498,0.704835,-0.114240,0.998850,-0.055777,0.647069,0.003871,-0.603756,0.074717,1.001241,0.306664,-0.704440,0.000859,-0.388330,-0.356796,1.004033,0.846164,0.012791,0.005424
0.520000,-0.142556,0.066649,1.003870,-0.411387,0.022691,-0.000891,0.468028,0.402136,1.005246,-0.602539,0.196457,0.001215,0.703676,-0.101258,0.998926,-0.060134,0.651135,0.003724,-0.597577,0.060596,1.001257,0.311242,-0.707604,0.000774,-0.371345,-0.356523,1.004139,0.852287,0.014621,0.005241
0.540000,-0.150826,0.067030,1.003852,-0.415624,0.015406,-0.000900,0.455913,0.406098,1.005267,-0.608982,0.199766,0.000925,0.702428,-0.088197,0.998999,-0.064710,0.654907,0.003576,-0.591305,0.046415,1.001272,0.315933,-0.710408,0.000689,-0.354239,-0.356211,1.004242,0.858258,0.016560,0.005046
0.560000,-0.159180,0.067263,1.003834,-0.419787,0.007814,-0.000908,0.443668,0.410126,1.005283,-0.615504,0.202989,0.000626,0.701086,-0.075064,0.999069,-0.069505,0.658385,0.003426,-0.584939,0.032182,1.001285,0.320735,-0.712852,0.000603,-0.337016,-0.355859,1.004341,0.864077,0.018609,0.004840
0.580000,-0.167617,0.067341,1.003815,-0.423874,-0.000085,-0.000915,0.431292,0.414217,1.005292,-0.622104,0.206126,0.000319,0.699647,-0.061863,0.999136,-0.074520,0.661569,0.003275,-0.578475,0.017904,1.001296,0.325649,-0.714936,0.000519,-0.319677,-0.355466,1.004436,0.869742,0.020767,0.004622
0.600000,-0.176135,0.067257,1.003797,-0.427885,-0.008292,-0.000922,0.418783,0.418370,1.005295,-0.628783,0.209178,0.000005,0.698104,-0.048603,0.999200,-0.079753,0.664459,0.003122,-0.571912,0.003587,1.001306,0.330675,-0.716659,0.000434,-0.302227,-0.355028,1.004526,0.875256,0.023035,0.004392
0.620000,-0.184731,0.067007,1.003778,-0.431773,-0.016789,-0.000929,0.406140,0.422583,1.005292,-0.635494,0.212076,-0.000315,0.696455,-0.035287,0.999261,-0.085192,0.666993,0.002969,-0.565247,-0.010760,1.001313,0.335819,-0.717941,0.000350,-0.284669,-0.354544,1.004611,0.880543,0.025414,0.004150
0.640000,-0.193404,0.066584,1.003760,-0.435487,-0.025560,-0.000936,0.393363,0.426852,1.005283,-0.642192,0.214753,-0.000637,0.694695,-0.021926,0.999319,-0.090820,0.669110,0.002816,-0.558478,-0.025127,1.001320,0.341085,-0.718701,0.000268,-0.267007,-0.354011,1.004692,0.885532,0.027907,0.003895
0.660000,-0.202150,0.065983,1.003741,-0.439027,-0.034606,-0.000943,0.380453,0.431172,1.005267,-0.648877,0.217209,-0.000961,0.692821,-0.008526,0.999374,-0.096640,0.670808,0.002664,-0.551603,-0.039504,1.001324,0.346474,-0.718939,0.000188,-0.249249,-0.353427,1.004767,0.890223,0.030514,0.003628
0.680000,-0.210964,0.065198,1.003722,-0.442395,-0.043925,-0.000951,0.367408,0.435539,1.005244,-0.655549,0.219443,-0.001287,0.690828,0.004904,0.999426,-0.102649,0.672089,0.002514,-0.544619,-0.053881,1.001327,0.351985,-0.718654,0.000109,-0.231400,-0.352789,1.004837,0.894615,0.033234,0.003348
0.700000,-0.219844,0.064224,1.003703,-0.445589,-0.053519,-0.000960,0.354231,0.439948,1.005215,-0.662207,0.221457,-0.001616,0.688714,0.018355,0.999475,-0.108849,0.672952,0.002363,-0.537523,-0.068247,1.001329,0.357619,-0.717847,0.000033,-0.213467,-0.352097,1.004901,0.898709,0.036067,0.003056
0.720000,-0.228786,0.063056,1.003684,-0.448537,-0.063320,-0.000970,0.340921,0.444395,1.005180,-0.668806,0.223182,-0.001944,0.686473,0.031819,0.999520,-0.115224,0.673364,0.002215,-0.530313,-0.082591,1.001328,0.363361,-0.716493,-0.000041,-0.195454,-0.351346,1.004959,0.902436,0.039018,0.002751
0.740000,-0.237784,0.061690,1.003664,-0.451166,-0.073263,-0.000981,0.327479,0.448873,1.005137,-0.675298,0.224549,-0.002270,0.684104,0.045286,0.999563,-0.121756,0.673292,0.002069,-0.522988,-0.096903,1.001327,0.369196,-0.714569,-0.000111,-0.177372,-0.350535,1.005011,0.905728,0.042090,0.002434
0.760000,-0.246831,0.060124,1.003644,-0.453475,-0.083346,-0.000995,0.313909,0.453375,1.005089,-0.681683,0.225559,-0.002594,0.681602,0.058747,0.999603,-0.128447,0.672736,0.001926,-0.515545,-0.111170,1.001324,0.375123,-0.712073,-0.000176,-0.159228,-0.349661,1.005056,0.908585,0.045283,0.002105
0.780000,-0.255921,0.058355,1.003624,-0.455466,-0.093571,-0.001010,0.300213,0.457893,1.005034,-0.687961,0.226211,-0.002915,0.678965,0.072192,0.999640,-0.135296,0.671696,0.001785,-0.507982,-0.125382,1.001320,0.381143,-0.709006,-0.000238,-0.141032,-0.348723,1.005095,0.911008,0.048597,0.001764
0.800000,-0.265047,0.056381,1.003604,-0.457137,-0.103936,-0.001027,0.286392,0.462421,1.004972,-0.694132,0.226506,-0.003234,0.676189,0.085612,0.999675,-0.142303,0.670173,0.001646,-0.500298,-0.139527,1.001315,0.387256,-0.705369,-0.000295,-0.122791,-0.347717,1.005127,0.912996,0.052033,0.001410
0.820000,-0.274204,0.054197,1.003583,-0.458428,-0.114380,-0.001046,0.272448,0.466950,1.004904,-0.700156,0.226387,-0.003550,0.673272,0.098996,0.999706,-0.149455,0.668160,0.001511,-0.492491,-0.153593,1.001308,0.393447,-0.701166,-0.000347,-0.104515,-0.346641,1.005151,0.914496,0.055596,0.001045
0.840000,-0.283381,0.051805,1.003562,-0.459275,-0.124837,-0.001069,0.258387,0.471473,1.004830,-0.705991,0.225798,-0.003862,0.670210,0.112335,0.999735,-0.156738,0.665652,0.001379,-0.484560,-0.167570,1.001301,0.399702,-0.696405,-0.000393,-0.086215,-0.345492,1.005168,0.915456,0.059292,0.000671
0.860000,-0.292572,0.049204,1.003541,-0.459680,-0.135310,-0.001094,0.244210,0.475979,1.004750,-0.711637,0.224737,-0.004171,0.667001,0.125619,0.999761,-0.164152,0.662649,0.001251,-0.476503,-0.181445,1.001293,0.406020,-0.691086,-0.000432,-0.067900,-0.344268,1.005178,0.915875,0.063122,0.000287
0.880000,-0.301766,0.046393,1.003518,-0.459643,-0.145796,-0.001121,0.229922,0.480459,1.004663,-0.717094,0.223205,-0.004476,0.663643,0.138838,0.999785,-0.171696,0.659151,0.001127,-0.468319,-0.195209,1.001284,0.412401,-0.685208,-0.000464,-0.049583,-0.342966,1.005180,0.915755,0.067085,-0.000107
0.900000,-0.310954,0.043372,1.003496,-0.459162,-0.156298,-0.001152,0.215528,0.484904,1.004571,-0.722362,0.221203,-0.004777,0.660133,0.151982,0.999806,-0.179372,0.655158,0.001006,-0.460006,-0.208850,1.001274,0.418847,-0.678771,-0.000490,-0.031274,-0.341584,1.005174,0.915093,0.071181,-0.000511
