time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.140000,-0.505748,-0.532043,0.998311,0.030442,-0.204256,0.020673,-0.530006,0.005364,0.999270,-0.326081,0.004189,0.006075,-0.485096,0.539335,0.997517,0.016769,0.196240,0.019214,-0.024818,-0.486517,0.997506,-0.158620,0.058775,0.019646,0.034996,-0.002693,1.000053,0.373953,-0.000553,0.009999,-0.022046,0.490312,0.998033,-0.155609,-0.056891,0.025299,0.485096,-0.539334,0.997517,-0.016764,-0.196239,0.019214,0.530000,-0.005366,0.999270,0.326094,-0.004193,0.006075,0.505742,0.532051,0.998311,-0.030445,0.204271,0.020673
0.150000,-0.505442,-0.534086,0.998518,0.030622,-0.204234,0.020754,-0.533268,0.005405,0.999331,-0.326207,0.004056,0.006138,-0.484929,0.541297,0.997710,0.016547,0.196086,0.019301,-0.026404,-0.485930,0.997703,-0.158480,0.058665,0.019734,0.038736,-0.002698,1.000153,0.374082,-0.000482,0.010056,-0.023602,0.489744,0.998286,-0.155535,-0.056851,0.025395,0.484929,-0.541295,0.997710,-0.016543,-0.196085,0.019301,0.533261,-0.005407,0.999331,0.326220,-0.004060,0.006138,0.505437,0.534094,0.998518,-0.030624,0.204248,0.020754
0.160000,-0.505135,-0.536128,0.998726,0.030816,-0.204204,0.020841,-0.536530,0.005445,0.999393,-0.326332,0.003908,0.006208,-0.484765,0.543257,0.997903,0.016305,0.195913,0.019395,-0.027988,-0.485344,0.997901,-0.158323,0.058542,0.019829,0.042477,-0.002703,1.000254,0.374209,-0.000404,0.010119,-0.025157,0.489175,0.998541,-0.155451,-0.056805,0.025499,0.484765,-0.543255,0.997903,-0.016301,-0.195912,0.019395,0.536524,-0.005447,0.999393,0.326345,-0.003912,0.006208,0.505130,0.536136,0.998726,-0.030819,0.204219,0.020841
0.170000,-0.504826,-0.538170,0.998935,0.031025,-0.204167,0.020936,-0.539794,0.005483,0.999456,-0.326457,0.003744,0.006285,-0.484603,0.545215,0.998097,0.016043,0.195720,0.019497,-0.029570,-0.484759,0.998100,-0.158147,0.058407,0.019932,0.046220,-0.002706,1.000355,0.374334,-0.000317,0.010188,-0.026711,0.488608,0.998796,-0.155355,-0.056754,0.025612,0.484603,-0.545214,0.998097,-0.016039,-0.195719,0.019497,0.539788,-0.005485,0.999456,0.326470,-0.003748,0.006285,0.504821,0.538178,0.998935,-0.031028,0.204181,0.020936
0.180000,-0.504515,-0.540211,0.999145,0.031249,-0.204123,0.021037,-0.543059,0.005519,0.999519,-0.326581,0.003565,0.006368,-0.484444,0.547171,0.998293,0.015760,0.195507,0.019605,-0.031151,-0.484175,0.998300,-0.157953,0.058261,0.020042,0.049964,-0.002709,1.000458,0.374457,-0.000222,0.010263,-0.028264,0.488040,0.999053,-0.155249,-0.056697,0.025732,0.484444,-0.547170,0.998293,-0.015756,-0.195506,0.019605,0.543054,-0.005522,0.999519,0.326594,-0.003569,0.006368,0.504509,0.540220,0.999145,-0.031252,0.204137,0.021037
0.190000,-0.504201,-0.542252,0.999356,0.031488,-0.204071,0.021145,-0.546326,0.005554,0.999583,-0.326706,0.003370,0.006459,-0.484288,0.549125,0.998490,0.015457,0.195275,0.019721,-0.032729,-0.483594,0.998501,-0.157740,0.058102,0.020159,0.053709,-0.002711,1.000561,0.374577,-0.000119,0.010344,-0.029816,0.487474,0.999311,-0.155131,-0.056635,0.025861,0.484288,-0.549124,0.998490,-0.015453,-0.195274,0.019721,0.546320,-0.005557,0.999583,0.326719,-0.003374,0.006459,0.504196,0.542261,0.999356,-0.031490,0.204085,0.021145
0.200000,-0.503885,-0.544292,0.999568,0.031741,-0.204012,0.021260,-0.549593,0.005587,0.999648,-0.326830,0.003159,0.006557,-0.484135,0.551076,0.998687,0.015134,0.195024,0.019844,-0.034305,-0.483013,0.998703,-0.157509,0.057931,0.020283,0.057455,-0.002711,1.000665,0.374696,-0.000007,0.010431,-0.031366,0.486908,0.999570,-0.155002,-0.056568,0.025999,0.484135,-0.551075,0.998687,-0.015130,-0.195023,0.019844,0.549588,-0.005589,0.999648,0.326843,-0.003163,0.006557,0.503879,0.544301,0.999568,-0.031744,0.204026,0.021260
0.210000,-0.503566,-0.546332,0.999781,0.032009,-0.203940,0.021382,-0.552862,0.005617,0.999714,-0.326942,0.002930,0.006663,-0.483985,0.553025,0.998887,0.014791,0.194747,0.019972,-0.035879,-0.482435,0.998907,-0.157255,0.057747,0.020414,0.061203,-0.002711,1.000769,0.374798,0.000114,0.010525,-0.032916,0.486342,0.999831,-0.154858,-0.056494,0.026144,0.483986,-0.553024,0.998887,-0.014787,-0.194746,0.019972,0.552857,-0.005620,0.999714,0.326954,-0.002934,0.006663,0.503561,0.546341,0.999781,-0.032012,0.203954,0.021382
0.220000,-0.503245,-0.548371,0.999995,0.032290,-0.203851,0.021509,-0.556132,0.005645,0.999781,-0.327027,0.002681,0.006778,-0.483839,0.554971,0.999087,0.014426,0.194439,0.020106,-0.037450,-0.481859,0.999111,-0.156973,0.057548,0.020549,0.064951,-0.002709,1.000875,0.374868,0.000245,0.010626,-0.034463,0.485778,1.000093,-0.154696,-0.056412,0.026296,0.483839,-0.554970,0.999087,-0.014422,-0.194438,0.020106,0.556127,-0.005648,0.999781,0.327040,-0.002684,0.006778,0.503239,0.548380,0.999995,-0.032292,0.203865,0.021509
0.230000,-0.502920,-0.550409,1.000211,0.032583,-0.203745,0.021643,-0.559403,0.005671,0.999850,-0.327088,0.002410,0.006901,-0.483697,0.556914,0.999289,0.014039,0.194099,0.020246,-0.039019,-0.481284,0.999318,-0.156663,0.057335,0.020691,0.068700,-0.002706,1.000982,0.374907,0.000387,0.010734,-0.036009,0.485214,1.000357,-0.154516,-0.056322,0.026456,0.483697,-0.556913,0.999289,-0.014035,-0.194099,0.020246,0.559398,-0.005674,0.999850,0.327100,-0.002414,0.006901,0.502915,0.550419,1.000211,-0.032586,0.203759,0.021643
0.240000,-0.502593,-0.552446,1.000428,0.032890,-0.203622,0.021782,-0.562674,0.005694,0.999919,-0.327123,0.002119,0.007034,-0.483559,0.558853,0.999492,0.013632,0.193728,0.020390,-0.040584,-0.480712,0.999525,-0.156326,0.057106,0.020838,0.072449,-0.002701,1.001090,0.374915,0.000540,0.010849,-0.037554,0.484651,1.000622,-0.154317,-0.056224,0.026623,0.483559,-0.558852,0.999492,-0.013628,-0.193728,0.020390,0.562669,-0.005696,0.999919,0.327135,-0.002122,0.007034,0.502587,0.552456,1.000428,-0.032892,0.203636,0.021782
0.250000,-0.502262,-0.554482,1.000647,0.033209,-0.203481,0.021927,-0.565945,0.005713,0.999991,-0.327132,0.001807,0.007175,-0.483424,0.560788,0.999696,0.013203,0.193326,0.020540,-0.042145,-0.480142,0.999734,-0.155960,0.056862,0.020990,0.076198,-0.002695,1.001199,0.374891,0.000704,0.010971,-0.039096,0.484090,1.000889,-0.154100,-0.056119,0.026797,0.483425,-0.560787,0.999696,-0.013199,-0.193325,0.020540,0.565940,-0.005716,0.999991,0.327145,-0.001810,0.007175,0.502257,0.554491,1.000647,-0.033212,0.203495,0.021927
0.260000,-0.501929,-0.556516,1.000867,0.033542,-0.203323,0.022079,-0.569216,0.005730,1.000063,-0.327116,0.001474,0.007325,-0.483295,0.562720,0.999903,0.012753,0.192892,0.020695,-0.043703,-0.479575,0.999945,-0.155567,0.056604,0.021148,0.079947,-0.002687,1.001309,0.374836,0.000878,0.011100,-0.040636,0.483529,1.001158,-0.153865,-0.056005,0.026978,0.483295,-0.562718,0.999903,-0.012749,-0.192892,0.020695,0.569212,-0.005732,1.000063,0.327128,-0.001477,0.007325,0.501923,0.556525,1.000867,-0.033544,0.203337,0.022079
0.270000,-0.501592,-0.558548,1.001088,0.033887,-0.203148,0.022236,-0.572487,0.005743,1.000137,-0.327074,0.001120,0.007484,-0.483169,0.564646,1.000110,0.012282,0.192427,0.020856,-0.045256,-0.479010,1.000157,-0.155146,0.056331,0.021311,0.083695,-0.002678,1.001421,0.374750,0.001063,0.011236,-0.042173,0.482970,1.001429,-0.153612,-0.055884,0.027167,0.483170,-0.564645,1.000110,-0.012278,-0.192427,0.020856,0.572483,-0.005745,1.000137,0.327087,-0.001123,0.007484,0.501586,0.558558,1.001088,-0.033890,0.203162,0.022236
0.280000,-0.501251,-0.560578,1.001312,0.034245,-0.202956,0.022399,-0.575758,0.005752,1.000213,-0.327007,0.000745,0.007652,-0.483049,0.566568,1.000320,0.011789,0.191931,0.021021,-0.046806,-0.478448,1.000371,-0.154698,0.056042,0.021479,0.087442,-0.002666,1.001534,0.374632,0.001258,0.011378,-0.043708,0.482411,1.001702,-0.153340,-0.055754,0.027363,0.483049,-0.566567,1.000320,-0.011785,-0.191931,0.021021,0.575753,-0.005755,1.000213,0.327020,-0.000749,0.007652,0.501245,0.560589,1.001312,-0.034248,0.202969,0.022399
0.290000,-0.500907,-0.562607,1.001536,0.034616,-0.202746,0.022568,-0.579027,0.005757,1.000290,-0.326915,0.000350,0.007829,-0.482934,0.568485,1.000531,0.011275,0.191403,0.021192,-0.048350,-0.477889,1.000587,-0.154221,0.055739,0.021653,0.091188,-0.002652,1.001648,0.374483,0.001465,0.011528,-0.045240,0.481855,1.001976,-0.153050,-0.055617,0.027567,0.482934,-0.568483,1.000531,-0.011272,-0.191403,0.021192,0.579023,-0.005760,1.000290,0.326927,-0.000353,0.007829,0.500901,0.562617,1.001536,-0.034619,0.202759,0.022568
0.300000,-0.500559,-0.564633,1.001763,0.035001,-0.202519,0.022743,-0.582296,0.005759,1.000369,-0.326797,-0.000066,0.008015,-0.482824,0.570396,1.000744,0.010740,0.190844,0.021368,-0.049890,-0.477333,1.000804,-0.153717,0.055421,0.021833,0.094931,-0.002637,1.001764,0.374303,0.001682,0.011685,-0.046769,0.481299,1.002253,-0.152742,-0.055472,0.027777,0.482824,-0.570395,1.000744,-0.010737,-0.190844,0.021368,0.582292,-0.005762,1.000369,0.326809,0.000063,0.008015,0.500553,0.564644,1.001763,-0.035003,0.202532,0.022743
0.310000,-0.500207,-0.566657,1.001991,0.035395,-0.202272,0.022921,-0.585563,0.005756,1.000450,-0.326641,-0.000504,0.008210,-0.482719,0.572301,1.000958,0.010188,0.190253,0.021547,-0.051424,-0.476781,1.001024,-0.153185,0.055090,0.022015,0.098673,-0.002619,1.001882,0.374078,0.001910,0.011849,-0.048294,0.480745,1.002532,-0.152416,-0.055320,0.027993,0.482719,-0.572300,1.000958,-0.010184,-0.190253,0.021547,0.585559,-0.005759,1.000450,0.326653,0.000501,0.008210,0.500201,0.566668,1.001991,-0.035398,0.202285,0.022921
0.320000,-0.499851,-0.568679,1.002221,0.035797,-0.202005,0.023101,-0.588829,0.005749,1.000534,-0.326437,-0.000963,0.008413,-0.482620,0.574201,1.001175,0.009623,0.189629,0.021725,-0.052953,-0.476232,1.001245,-0.152626,0.054747,0.022197,0.102413,-0.002598,1.002001,0.373796,0.002148,0.012017,-0.049817,0.480193,1.002813,-0.152072,-0.055162,0.028210,0.482620,-0.574200,1.001175,-0.009619,-0.189630,0.021725,0.588825,-0.005752,1.000534,0.326449,0.000959,0.008413,0.499845,0.568689,1.002221,-0.035799,0.202018,0.023101
0.330000,-0.499491,-0.570697,1.002453,0.036206,-0.201716,0.023282,-0.592092,0.005737,1.000619,-0.326184,-0.001443,0.008624,-0.482527,0.576094,1.001393,0.009044,0.188972,0.021903,-0.054477,-0.475686,1.001468,-0.152039,0.054393,0.022379,0.106149,-0.002576,1.002123,0.373457,0.002397,0.012190,-0.051336,0.479642,1.003096,-0.151710,-0.054997,0.028430,0.482527,-0.576093,1.001393,-0.009040,-0.188973,0.021903,0.592088,-0.005740,1.000619,0.326195,0.001440,0.008624,0.499485,0.570708,1.002453,-0.036209,0.201729,0.023282
0.340000,-0.499126,-0.572713,1.002687,0.036623,-0.201406,0.023465,-0.595352,0.005720,1.000706,-0.325881,-0.001945,0.008844,-0.482439,0.577980,1.001613,0.008452,0.188283,0.022081,-0.055994,-0.475144,1.001692,-0.151424,0.054028,0.022561,0.109882,-0.002550,1.002245,0.373061,0.002657,0.012369,-0.052851,0.479093,1.003381,-0.151331,-0.054827,0.028652,0.482440,-0.577979,1.001613,-0.008449,-0.188284,0.022081,0.595348,-0.005723,1.000706,0.325893,0.001942,0.008844,0.499121,0.572724,1.002687,-0.036625,0.201419,0.023465
0.350000,-0.498758,-0.574725,1.002923,0.037047,-0.201075,0.023649,-0.598609,0.005698,1.000796,-0.325530,-0.002469,0.009072,-0.482358,0.579859,1.001834,0.007847,0.187561,0.022258,-0.057505,-0.474605,1.001919,-0.150782,0.053651,0.022743,0.113610,-0.002522,1.002370,0.372607,0.002928,0.012552,-0.054362,0.478545,1.003669,-0.150934,-0.054650,0.028876,0.482358,-0.579858,1.001834,-0.007844,-0.187562,0.022258,0.598606,-0.005701,1.000796,0.325541,0.002466,0.009072,0.498752,0.574736,1.002923,-0.037050,0.201088,0.023649
0.360000,-0.498386,-0.576734,1.003160,0.037479,-0.200723,0.023834,-0.601863,0.005670,1.000888,-0.325130,-0.003014,0.009308,-0.482282,0.581731,1.002058,0.007229,0.186806,0.022435,-0.059010,-0.474071,1.002147,-0.150112,0.053262,0.022924,0.117334,-0.002492,1.002496,0.372096,0.003209,0.012741,-0.055870,0.478000,1.003959,-0.150520,-0.054468,0.029103,0.482283,-0.581730,1.002058,-0.007226,-0.186807,0.022435,0.601859,-0.005673,1.000888,0.325141,0.003011,0.009308,0.498380,0.576745,1.003160,-0.037481,0.200736,0.023834
0.370000,-0.498009,-0.578740,1.003399,0.037918,-0.200350,0.024020,-0.605112,0.005637,1.000982,-0.324680,-0.003580,0.009553,-0.482213,0.583595,1.002283,0.006598,0.186019,0.022611,-0.060507,-0.473540,1.002377,-0.149415,0.052862,0.023106,0.121052,-0.002458,1.002625,0.371528,0.003502,0.012935,-0.057373,0.477456,1.004251,-0.150087,-0.054279,0.029331,0.482214,-0.583594,1.002283,-0.006595,-0.186020,0.022611,0.605108,-0.005641,1.000982,0.324691,0.003577,0.009553,0.498003,0.578751,1.003399,-0.037920,0.200362,0.024020
0.380000,-0.497627,-0.580741,1.003640,0.038364,-0.199955,0.024208,-0.608356,0.005599,1.001079,-0.324182,-0.004168,0.009807,-0.482150,0.585452,1.002510,0.005954,0.185198,0.022788,-0.061998,-0.473014,1.002609,-0.148690,0.052450,0.023287,0.124764,-0.002422,1.002755,0.370903,0.003805,0.013134,-0.058871,0.476914,1.004546,-0.149638,-0.054084,0.029562,0.482151,-0.585450,1.002510,-0.005950,-0.185200,0.022788,0.608353,-0.005602,1.001079,0.324193,0.004165,0.009807,0.497621,0.580753,1.003640,-0.038367,0.199967,0.024208
0.390000,-0.497241,-0.582739,1.003883,0.038819,-0.199540,0.024397,-0.611595,0.005554,1.001178,-0.323634,-0.004778,0.010069,-0.482094,0.587299,1.002739,0.005296,0.184345,0.022963,-0.063481,-0.472491,1.002843,-0.147937,0.052027,0.023469,0.128470,-0.002382,1.002887,0.370220,0.004118,0.013339,-0.060365,0.476374,1.004842,-0.149170,-0.053884,0.029795,0.482095,-0.587298,1.002739,-0.005293,-0.184347,0.022963,0.611592,-0.005557,1.001178,0.323645,0.004775,0.010069,0.497235,0.582750,1.003883,-0.038821,0.199552,0.024397
0.400000,-0.496851,-0.584732,1.004128,0.039280,-0.199103,0.024588,-0.614829,0.005503,1.001280,-0.323038,-0.005409,0.010339,-0.482044,0.589138,1.002969,0.004625,0.183460,0.023139,-0.064957,-0.471973,1.003079,-0.147157,0.051593,0.023650,0.132168,-0.002339,1.003022,0.369480,0.004443,0.013548,-0.061855,0.475837,1.005141,-0.148685,-0.053677,0.030030,0.482045,-0.589137,1.002969,-0.004622,-0.183461,0.023139,0.614826,-0.005506,1.001280,0.323049,0.005406,0.010339,0.496845,0.584744,1.004128,-0.039282,0.199114,0.024588
0.410000,-0.496456,-0.586721,1.004375,0.039747,-0.198644,0.024779,-0.618056,0.005446,1.001385,-0.322385,-0.006060,0.010616,-0.482001,0.590968,1.003202,0.003944,0.182541,0.023313,-0.066424,-0.471459,1.003316,-0.146350,0.051148,0.023830,0.135859,-0.002293,1.003158,0.368676,0.004777,0.013760,-0.063339,0.475301,1.005443,-0.148183,-0.053464,0.030266,0.482002,-0.590967,1.003202,-0.003940,-0.182542,0.023313,0.618053,-0.005449,1.001385,0.322395,0.006057,0.010616,0.496450,0.586732,1.004375,-0.039750,0.198655,0.024779
0.420000,-0.496056,-0.588705,1.004624,0.040219,-0.198162,0.024969,-0.621276,0.005382,1.001492,-0.321667,-0.006729,0.010898,-0.481965,0.592789,1.003436,0.003254,0.181588,0.023484,-0.067883,-0.470950,1.003555,-0.145514,0.050693,0.024007,0.139542,-0.002244,1.003297,0.367798,0.005119,0.013973,-0.064818,0.474767,1.005747,-0.147666,-0.053248,0.030501,0.481966,-0.592788,1.003436,-0.003250,-0.181590,0.023484,0.621273,-0.005385,1.001492,0.321677,0.006726,0.010898,0.496050,0.588717,1.004624,-0.040221,0.198173,0.024969
