time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.000000,0.050730,0.006918,1.001644,-0.434010,0.026212,0.001089,0.768391,0.329626,1.005005,-0.492017,0.177912,-0.001159,0.729587,-0.386346,0.992837,-0.001343,0.566875,-0.002123,-0.739182,0.386064,1.000277,0.132768,-0.687256,-0.007819,-0.776475,-0.344019,0.996770,0.706790,-0.064976,0.002310
0.020000,0.042049,0.007442,1.001666,-0.434104,0.026195,0.001090,0.758549,0.333184,1.004982,-0.492169,0.177952,-0.001161,0.729560,-0.375008,0.992795,-0.001390,0.566945,-0.002118,-0.736526,0.372319,1.000121,0.132858,-0.687346,-0.007816,-0.762339,-0.345318,0.996816,0.706939,-0.064980,0.002312
0.040000,0.033364,0.007965,1.001688,-0.434386,0.026145,0.001090,0.748702,0.336744,1.004959,-0.492626,0.178074,-0.001168,0.729531,-0.363667,0.992752,-0.001533,0.567153,-0.002105,-0.733867,0.358569,0.999965,0.133127,-0.687616,-0.007807,-0.748196,-0.346618,0.996863,0.707384,-0.064993,0.002320
0.060000,0.024672,0.008487,1.001710,-0.434856,0.026062,0.001090,0.738842,0.340308,1.004935,-0.493386,0.178277,-0.001179,0.729498,-0.352321,0.992710,-0.001770,0.567501,-0.002084,-0.731200,0.344813,0.999809,0.133575,-0.688065,-0.007793,-0.734041,-0.347918,0.996909,0.708127,-0.065015,0.002332
0.080000,0.015969,0.009007,1.001732,-0.435514,0.025946,0.001091,0.728964,0.343876,1.004912,-0.494451,0.178560,-0.001195,0.729459,-0.340966,0.992669,-0.002103,0.567988,-0.002053,-0.728522,0.331046,0.999653,0.134203,-0.688694,-0.007774,-0.719869,-0.349218,0.996956,0.709168,-0.065046,0.002349
0.100000,0.007250,0.009525,1.001753,-0.436360,0.025797,0.001092,0.719062,0.347451,1.004888,-0.495820,0.178925,-0.001215,0.729413,-0.329601,0.992628,-0.002530,0.568614,-0.002014,-0.725831,0.317264,0.999498,0.135010,-0.689503,-0.007748,-0.705673,-0.350520,0.997003,0.710505,-0.065085,0.002372
0.120000,-0.001487,0.010039,1.001775,-0.437412,0.025594,0.001093,0.709129,0.351034,1.004863,-0.497557,0.179387,-0.001240,0.729357,-0.318221,0.992589,-0.003085,0.569378,-0.001965,-0.723120,0.303464,0.999343,0.136054,-0.690494,-0.007713,-0.691446,-0.351822,0.997051,0.712187,-0.065129,0.002400
0.140000,-0.010248,0.010548,1.001797,-0.438691,0.025319,0.001093,0.699157,0.354627,1.004838,-0.499727,0.179963,-0.001272,0.729289,-0.306825,0.992550,-0.003798,0.570279,-0.001905,-0.720386,0.289643,0.999189,0.137393,-0.691668,-0.007663,-0.677182,-0.353125,0.997099,0.714263,-0.065176,0.002435
0.160000,-0.019036,0.011051,1.001819,-0.440196,0.024972,0.001093,0.689137,0.358233,1.004812,-0.502329,0.180653,-0.001310,0.729204,-0.295409,0.992512,-0.004670,0.571318,-0.001834,-0.717623,0.275796,0.999037,0.139026,-0.693026,-0.007600,-0.662873,-0.354429,0.997148,0.716731,-0.065226,0.002478
0.180000,-0.027857,0.011547,1.001841,-0.441927,0.024551,0.001093,0.679061,0.361854,1.004785,-0.505364,0.181456,-0.001355,0.729101,-0.283971,0.992477,-0.005701,0.572494,-0.001751,-0.714823,0.261921,0.998885,0.140953,-0.694568,-0.007522,-0.648511,-0.355734,0.997199,0.719592,-0.065278,0.002528
