time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.200000,1.190643,-1.888946,1.007674,0.049482,0.680726,0.037355,1.140188,-0.848335,1.008480,0.170625,0.572820,0.047775,1.007745,0.124512,1.002314,-0.128331,0.381325,0.006435,0.972334,1.083715,1.003276,-0.417950,0.230919,0.004448,0.919899,2.010596,1.003450,-0.850238,-0.216301,0.021206,-0.937425,-1.968399,1.006155,0.816507,0.437383,0.038066,-0.973922,-1.037762,1.005365,0.466420,0.035915,0.037479,-1.024606,-0.115178,1.003637,0.184966,-0.318420,0.022233,-1.075763,0.832499,1.004413,0.154454,-0.508752,0.036809,-1.188698,1.859133,1.002266,0.064085,-0.699258,0.025426
0.220000,1.191591,-1.875322,1.008421,0.045192,0.681685,0.037345,1.143598,-0.836899,1.009436,0.170349,0.570698,0.047829,1.005217,0.132114,1.002443,-0.124333,0.378761,0.006432,0.964001,1.088313,1.003364,-0.415182,0.228764,0.004364,0.902902,2.006242,1.003875,-0.849367,-0.219171,0.021291,-0.921095,-1.959625,1.006917,0.816451,0.440052,0.038147,-0.964615,-1.037023,1.006115,0.464195,0.037974,0.037603,-1.020932,-0.121519,1.004083,0.182397,-0.315612,0.022306,-1.072677,0.822360,1.005150,0.154146,-0.505100,0.036973,-1.187367,1.845153,1.002776,0.069180,-0.698743,0.025621
0.240000,1.192447,-1.861679,1.009168,0.040284,0.682583,0.037331,1.147001,-0.825510,1.010394,0.169996,0.568122,0.047884,1.002776,0.139659,1.002572,-0.119698,0.375761,0.006444,0.955730,1.092863,1.003451,-0.411872,0.226228,0.004281,0.885926,2.001827,1.004302,-0.848127,-0.222408,0.021397,-0.904769,-1.950796,1.007681,0.816181,0.442959,0.038235,-0.955358,-1.036241,1.006869,0.461487,0.040261,0.037741,-1.017313,-0.127799,1.004530,0.179352,-0.312350,0.022394,-1.069599,0.812300,1.005892,0.153655,-0.500803,0.037155,-1.185927,1.831185,1.003291,0.074918,-0.697941,0.025851
0.260000,1.193198,-1.848019,1.009914,0.034760,0.683417,0.037313,1.150397,-0.814177,1.011352,0.169567,0.565091,0.047940,1.000433,0.147141,1.002701,-0.114426,0.372323,0.006470,0.947530,1.097359,1.003535,-0.408020,0.223310,0.004200,0.868979,1.997343,1.004731,-0.846517,-0.226013,0.021524,-0.888450,-1.941905,1.008446,0.815698,0.446104,0.038331,-0.946159,-1.035412,1.007625,0.458296,0.042776,0.037895,-1.013761,-0.134010,1.004979,0.175831,-0.308633,0.022498,-1.066532,0.802332,1.006637,0.152982,-0.495860,0.037356,-1.184366,1.817237,1.003811,0.081301,-0.696852,0.026117
0.280000,1.193833,-1.834343,1.010660,0.028618,0.684189,0.037293,1.153783,-0.802909,1.012311,0.169062,0.561606,0.047999,0.998203,0.154549,1.002831,-0.108516,0.368448,0.006511,0.939413,1.101793,1.003619,-0.403626,0.220010,0.004120,0.852068,1.992784,1.005163,-0.844538,-0.229986,0.021672,-0.872142,-1.932950,1.009214,0.815002,0.449486,0.038434,-0.937029,-1.034529,1.008385,0.454622,0.045520,0.038064,-1.010283,-0.140141,1.005430,0.171835,-0.304461,0.022617,-1.063481,0.792470,1.007386,0.152126,-0.490272,0.037576,-1.182671,1.803313,1.004336,0.088329,-0.695476,0.026417
0.300000,1.194339,-1.820652,1.011406,0.021860,0.684899,0.037269,1.157159,-0.791716,1.013272,0.168481,0.557666,0.048058,0.996097,0.161876,1.002961,-0.101969,0.364136,0.006567,0.931389,1.106157,1.003700,-0.398690,0.216330,0.004042,0.835200,1.988141,1.005598,-0.842191,-0.234327,0.021841,-0.855851,-1.923924,1.009984,0.814094,0.453107,0.038545,-0.927977,-1.033589,1.009148,0.450464,0.048492,0.038248,-1.006891,-0.146185,1.005883,0.167363,-0.299836,0.022752,-1.060448,0.782725,1.008140,0.151088,-0.484038,0.037814,-1.180828,1.789420,1.004867,0.096000,-0.693813,0.026754
0.320000,1.194703,-1.806948,1.012151,0.014502,0.685463,0.037245,1.160522,-0.780606,1.014234,0.167814,0.553223,0.048121,0.994128,0.169112,1.003094,-0.094785,0.359395,0.006653,0.923469,1.110444,1.003780,-0.393169,0.212251,0.003980,0.818383,1.983408,1.006036,-0.839397,-0.239019,0.022043,-0.839580,-1.914825,1.010756,0.812903,0.456892,0.038666,-0.919014,-1.032588,1.009915,0.445758,0.051633,0.038449,-1.003592,-0.152132,1.006340,0.162366,-0.294772,0.022911,-1.057439,0.773112,1.008899,0.149794,-0.477156,0.038070,-1.178827,1.775563,1.005406,0.104226,-0.691801,0.027134
0.340000,1.194915,-1.793235,1.012896,0.006562,0.685800,0.037224,1.163871,-0.769591,1.015197,0.167050,0.548227,0.048188,0.992310,0.176249,1.003228,-0.086966,0.354235,0.006783,0.915666,1.114645,1.003860,-0.387020,0.207759,0.003948,0.801628,1.978578,1.006480,-0.836079,-0.244043,0.022287,-0.823337,-1.905648,1.011530,0.811363,0.460767,0.038799,-0.910151,-1.031523,1.010686,0.440434,0.054881,0.038672,-1.000400,-0.157973,1.006800,0.156792,-0.289285,0.023102,-1.054459,0.763644,1.009663,0.148172,-0.469619,0.038346,-1.176656,1.761750,1.005953,0.112914,-0.689376,0.027567
0.360000,1.194962,-1.779517,1.013640,-0.001961,0.685910,0.037207,1.167203,-0.758681,1.016161,0.166190,0.542679,0.048259,0.990654,0.183279,1.003365,-0.078511,0.348655,0.006957,0.907992,1.118751,1.003939,-0.380243,0.202852,0.003946,0.784944,1.973645,1.006928,-0.832238,-0.249401,0.022575,-0.807128,-1.896393,1.012308,0.809473,0.464732,0.038945,-0.901401,-1.030392,1.011462,0.434494,0.058238,0.038914,-0.997324,-0.163700,1.007264,0.150641,-0.283375,0.023324,-1.051514,0.754332,1.010433,0.146221,-0.461429,0.038641,-1.174307,1.747991,1.006509,0.122066,-0.686539,0.028052
0.380000,1.194833,-1.765800,1.014384,-0.011066,0.685792,0.037194,1.170518,-0.747887,1.017127,0.165235,0.536578,0.048335,0.989174,0.190192,1.003506,-0.069421,0.342655,0.007175,0.900461,1.122756,1.004018,-0.372837,0.197531,0.003975,0.768342,1.968600,1.007383,-0.827874,-0.255091,0.022906,-0.790960,-1.887058,1.013088,0.807233,0.468786,0.039104,-0.892775,-1.029193,1.012243,0.427937,0.061704,0.039177,-0.994378,-0.169305,1.007733,0.143914,-0.277043,0.023578,-1.048612,0.745191,1.011209,0.143941,-0.452585,0.038955,-1.171770,1.734292,1.007076,0.131681,-0.683290,0.028589
0.400000,1.194515,-1.752087,1.015128,-0.020753,0.685446,0.037185,1.173812,-0.737221,1.018095,0.164183,0.529924,0.048414,0.987881,0.196982,1.003652,-0.059696,0.336235,0.007438,0.893083,1.126650,1.004098,-0.364803,0.191796,0.004034,0.751832,1.963439,1.007845,-0.822986,-0.261115,0.023280,-0.774841,-1.877641,1.013872,0.804643,0.472931,0.039275,-0.884287,-1.027923,1.013029,0.420763,0.065278,0.039461,-0.991572,-0.174779,1.008208,0.136611,-0.270288,0.023863,-1.045759,0.736233,1.011991,0.141333,-0.443087,0.039288,-1.169037,1.720662,1.007653,0.141759,-0.679629,0.029179
0.420000,1.193999,-1.738384,1.015871,-0.030933,0.684813,0.037191,1.177084,-0.726694,1.019064,0.163036,0.522736,0.048505,0.986790,0.203639,1.003804,-0.049403,0.329455,0.007767,0.885872,1.130425,1.004179,-0.356168,0.185679,0.004145,0.735426,1.958154,1.008315,-0.817569,-0.267420,0.023711,-0.758777,-1.868141,1.014659,0.801673,0.477061,0.039464,-0.875949,-1.026582,1.013821,0.412965,0.068856,0.039769,-0.988917,-0.180115,1.008688,0.128732,-0.263201,0.024192,-1.042961,0.727471,1.012780,0.138344,-0.433017,0.039640,-1.166098,1.707109,1.008243,0.152147,-0.675537,0.029829
0.440000,1.193275,-1.724697,1.016616,-0.041516,0.683832,0.037224,1.180333,-0.716315,1.020035,0.161794,0.515032,0.048613,0.985909,0.210158,1.003964,-0.038612,0.322374,0.008182,0.878840,1.134075,1.004264,-0.346960,0.179214,0.004330,0.719133,1.952740,1.008794,-0.811615,-0.273955,0.024212,-0.742777,-1.858560,1.015451,0.798294,0.481073,0.039674,-0.867773,-1.025170,1.014620,0.404537,0.072335,0.040106,-0.986426,-0.185306,1.009176,0.120278,-0.255874,0.024575,-1.040228,0.718916,1.013577,0.134921,-0.422455,0.040011,-1.162950,1.693643,1.008847,0.162690,-0.670995,0.030544
0.460000,1.192336,-1.711033,1.017361,-0.052502,0.682503,0.037285,1.183556,-0.706096,1.021008,0.160458,0.506812,0.048740,0.985248,0.216532,1.004132,-0.027321,0.314992,0.008683,0.871998,1.137591,1.004353,-0.337180,0.172399,0.004590,0.702965,1.947194,1.009283,-0.805125,-0.280721,0.024784,-0.726848,-1.848899,1.016246,0.794504,0.484965,0.039906,-0.859772,-1.023689,1.015426,0.395478,0.075715,0.040471,-0.984110,-0.190348,1.009671,0.111249,-0.248306,0.025014,-1.037567,0.710576,1.014381,0.131065,-0.411401,0.040401,-1.159589,1.680272,1.009465,0.173390,-0.666003,0.031326
0.480000,1.191173,-1.697399,1.018107,-0.063891,0.680827,0.037373,1.186751,-0.696046,1.021985,0.159027,0.498076,0.048884,0.984819,0.222756,1.004312,-0.015532,0.307309,0.009271,0.865357,1.140968,1.004448,-0.326827,0.165235,0.004924,0.686932,1.941510,1.009785,-0.798098,-0.287718,0.025428,-0.710999,-1.839162,1.017047,0.790304,0.488740,0.040160,-0.851958,-1.022142,1.016239,0.385789,0.078995,0.040864,-0.981980,-0.195236,1.010176,0.101644,-0.240498,0.025507,-1.034988,0.702463,1.015193,0.126775,-0.399856,0.040811,-1.156013,1.667006,1.010100,0.184246,-0.660561,0.032174
0.500000,1.189777,-1.683802,1.018856,-0.075682,0.678802,0.037489,1.189916,-0.686176,1.022964,0.157501,0.488823,0.049045,0.984630,0.228823,1.004504,-0.003243,0.299325,0.009946,0.858929,1.144198,1.004551,-0.315901,0.157722,0.005332,0.671044,1.935684,1.010301,-0.790535,-0.294945,0.026141,-0.695239,-1.829350,1.017853,0.785695,0.492395,0.040435,-0.844344,-1.020530,1.017060,0.375469,0.082176,0.041285,-0.980048,-0.199966,1.010692,0.091464,-0.232450,0.026055,-1.032499,0.694585,1.016013,0.122051,-0.387818,0.041240,-1.152218,1.653853,1.010753,0.195258,-0.654669,0.033088
0.520000,1.188143,-1.670250,1.019607,-0.087745,0.676402,0.037649,1.193050,-0.676496,1.023947,0.155887,0.479136,0.049235,0.984692,0.234727,1.004710,0.009428,0.291126,0.010732,0.852724,1.147275,1.004662,-0.304483,0.149926,0.005840,0.655314,1.929711,1.010832,-0.782485,-0.302330,0.026938,-0.679574,-1.819467,1.018665,0.780692,0.495817,0.040741,-0.836943,-1.018856,1.017891,0.364580,0.085147,0.041739,-0.978325,-0.204534,1.011219,0.080770,-0.224283,0.026668,-1.030109,0.686953,1.016843,0.116877,-0.375407,0.041687,-1.148203,1.640822,1.011424,0.206269,-0.648336,0.034071
0.540000,1.186267,-1.656749,1.020362,-0.099950,0.673597,0.037870,1.196151,-0.667013,1.024933,0.154192,0.469095,0.049461,0.985009,0.240467,1.004934,0.022368,0.282797,0.011653,0.846752,1.150194,1.004785,-0.292655,0.141913,0.006472,0.639748,1.923590,1.011379,-0.773998,-0.309802,0.027829,-0.664014,-1.809520,1.019483,0.775311,0.498892,0.041086,-0.829765,-1.017126,1.018730,0.353183,0.087796,0.042228,-0.976820,-0.208938,1.011759,0.069623,-0.216120,0.027357,-1.027827,0.679571,1.017681,0.111237,-0.362739,0.042152,-1.143969,1.627922,1.012116,0.217121,-0.641571,0.035127
0.560000,1.184144,-1.643308,1.021122,-0.112297,0.670389,0.038152,1.199217,-0.657735,1.025925,0.152414,0.458699,0.049725,0.985588,0.246038,1.005177,0.035574,0.274339,0.012710,0.841021,1.152950,1.004922,-0.280417,0.133683,0.007229,0.624357,1.917318,1.011945,-0.765074,-0.317359,0.028815,-0.648564,-1.799514,1.020308,0.769553,0.501619,0.041470,-0.822819,-1.015346,1.019580,0.341278,0.090124,0.042753,-0.975543,-0.213178,1.012314,0.058023,-0.207960,0.028122,-1.025663,0.672445,1.018529,0.105131,-0.349815,0.042635,-1.139519,1.615162,1.012830,0.227814,-0.634373,0.036254
0.580000,1.181774,-1.629936,1.021889,-0.124785,0.666776,0.038495,1.202247,-0.648668,1.026923,0.150554,0.447950,0.050026,0.986434,0.251440,1.005443,0.049048,0.265751,0.013902,0.835538,1.155540,1.005075,-0.267768,0.125237,0.008110,0.609148,1.910895,1.012532,-0.755713,-0.325003,0.029896,-0.633234,-1.789457,1.021142,0.763417,0.503998,0.041893,-0.816117,-1.013523,1.020441,0.328866,0.092131,0.043313,-0.974502,-0.217256,1.012885,0.045971,-0.199803,0.028962,-1.023625,0.665580,1.019387,0.098559,-0.336634,0.043137,-1.134857,1.602550,1.013567,0.238349,-0.626742,0.037453
0.600000,1.179152,-1.616640,1.022662,-0.137414,0.662760,0.038899,1.205239,-0.639819,1.027927,0.148613,0.436846,0.050364,0.987552,0.256668,1.005734,0.062790,0.257033,0.015230,0.830313,1.157958,1.005247,-0.254708,0.116573,0.009116,0.594131,1.904318,1.013142,-0.745914,-0.332733,0.031071,-0.618030,-1.779357,1.021984,0.756904,0.506030,0.042355,-0.809668,-1.011663,1.021313,0.315945,0.093817,0.043909,-0.973707,-0.221171,1.013473,0.033465,-0.191649,0.029878,-1.021724,0.658981,1.020254,0.091520,-0.323196,0.043656,-1.129986,1.590096,1.014328,0.248724,-0.618679,0.038724
0.620000,1.176277,-1.603428,1.023445,-0.150055,0.658334,0.039375,1.208191,-0.631195,1.028938,0.146593,0.425481,0.050744,0.988947,0.261721,1.006053,0.076668,0.248270,0.016711,0.825352,1.160202,1.005441,-0.241354,0.107776,0.010262,0.579314,1.897586,1.013776,-0.735756,-0.340475,0.032345,-0.602960,-1.769219,1.022836,0.750073,0.507626,0.042864,-0.803482,-1.009773,1.022197,0.302624,0.095099,0.044540,-0.973166,-0.224923,1.014080,0.020590,-0.183604,0.030873,-1.019967,0.652653,1.021133,0.084032,-0.309645,0.044194,-1.124910,1.577806,1.015116,0.258784,-0.610245,0.040065
0.640000,1.173151,-1.590309,1.024238,-0.162577,0.653495,0.039935,1.211102,-0.622801,1.029957,0.144499,0.413947,0.051172,0.990619,0.266599,1.006404,0.090553,0.239549,0.018361,0.820660,1.162269,1.005659,-0.227821,0.098929,0.011563,0.564703,1.890699,1.014436,-0.725316,-0.348152,0.033722,-0.588029,-1.759055,1.023699,0.742983,0.508697,0.043430,-0.797565,-1.007863,1.023095,0.289007,0.095895,0.045207,-0.972886,-0.228516,1.014708,0.007433,-0.175773,0.031951,-1.018365,0.646595,1.022022,0.076112,-0.296121,0.044754,-1.119638,1.565688,1.015931,0.268373,-0.601503,0.041473
0.660000,1.169775,-1.577291,1.025043,-0.174981,0.648243,0.040579,1.213970,-0.614639,1.030985,0.142330,0.402244,0.051647,0.992569,0.271303,1.006789,0.104445,0.230868,0.020182,0.816240,1.164159,1.005904,-0.214108,0.090030,0.013020,0.550303,1.883660,1.015125,-0.714594,-0.355765,0.035201,-0.573242,-1.748875,1.024574,0.735634,0.509243,0.044051,-0.791923,-1.005941,1.024006,0.275096,0.096207,0.045908,-0.972871,-0.231955,1.015359,-0.006009,-0.168154,0.033111,-1.016926,0.640808,1.022923,0.067760,-0.282625,0.045334,-1.114179,1.553748,1.016776,0.277489,-0.592452,0.042948
0.680000,1.166152,-1.564383,1.025862,-0.187267,0.642577,0.041306,1.216795,-0.606712,1.032023,0.140086,0.390373,0.052170,0.994797,0.275834,1.007212,0.118343,0.222228,0.022173,0.812097,1.165870,1.006180,-0.200215,0.081081,0.014633,0.536121,1.876469,1.015845,-0.703590,-0.363313,0.036782,-0.558605,-1.738689,1.025462,0.728027,0.509264,0.044728,-0.786563,-1.004018,1.024931,0.260890,0.096032,0.046645,-0.973128,-0.235244,1.016033,-0.019734,-0.160750,0.034354,-1.015658,0.635290,1.023836,0.058976,-0.269158,0.045935,-1.108542,1.541992,1.017650,0.286134,-0.583092,0.044490
0.700000,1.162285,-1.551591,1.026696,-0.199434,0.636497,0.042117,1.219573,-0.599025,1.033072,0.137768,0.378333,0.052740,0.997303,0.280192,1.007677,0.132247,0.213629,0.024334,0.808233,1.167402,1.006491,-0.186143,0.072082,0.016401,0.522161,1.869128,1.016597,-0.692305,-0.370798,0.038466,-0.544123,-1.728508,1.026363,0.720161,0.508761,0.045462,-0.781490,-1.002103,1.025872,0.246388,0.095373,0.047416,-0.973662,-0.238386,1.016734,-0.033742,-0.153558,0.035680,-1.014570,0.630041,1.024761,0.049760,-0.255718,0.046557,-1.102736,1.530426,1.018556,0.294307,-0.573424,0.046100
0.720000,1.158177,-1.538925,1.027547,-0.211354,0.630030,0.043014,1.222305,-0.591579,1.034133,0.135379,0.366222,0.053356,1.000086,0.284380,1.008187,0.146006,0.205168,0.026661,0.804651,1.168753,1.006837,-0.172042,0.063129,0.018323,0.508430,1.861638,1.017384,-0.680839,-0.378150,0.040246,-0.529800,-1.718342,1.027281,0.712099,0.507680,0.046251,-0.776709,-1.000206,1.026828,0.231713,0.094176,0.048218,-0.974479,-0.241388,1.017461,-0.047904,-0.146681,0.037082,-1.013670,0.625060,1.025698,0.040159,-0.242463,0.047201,-1.096773,1.519056,1.019494,0.301878,-0.563543,0.047765
0.740000,1.153833,-1.526392,1.028417,-0.222897,0.623202,0.044000,1.224988,-0.584376,1.035206,0.132925,0.354140,0.054018,1.003141,0.288401,1.008744,0.159468,0.196944,0.029151,0.801350,1.169928,1.007224,-0.158059,0.054323,0.020393,0.494928,1.854003,1.018208,-0.669293,-0.385301,0.042115,-0.515640,-1.708205,1.028214,0.703906,0.505969,0.047095,-0.772222,-0.998340,1.027801,0.216985,0.092390,0.049044,-0.975578,-0.244257,1.018217,-0.062090,-0.140221,0.038555,-1.012965,0.620340,1.026649,0.030224,-0.229550,0.047867,-1.090666,1.507885,1.020467,0.308718,-0.553544,0.049474
0.760000,1.149263,-1.514000,1.029308,-0.234063,0.616012,0.045076,1.227622,-0.577414,1.036294,0.130405,0.342087,0.054725,1.006462,0.292259,1.009354,0.172632,0.188956,0.031805,0.798328,1.170927,1.007654,-0.144195,0.045662,0.022614,0.481659,1.846227,1.019070,-0.657668,-0.392250,0.044073,-0.501645,-1.698108,1.029165,0.695581,0.503628,0.047996,-0.768030,-0.996515,1.028790,0.202203,0.090015,0.049895,-0.976962,-0.247000,1.019004,-0.076301,-0.134176,0.040100,-1.012463,0.615876,1.027613,0.019952,-0.216978,0.048556,-1.084430,1.496915,1.021473,0.314825,-0.543428,0.051229
