time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.100000,0.997632,-0.995524,1.009810,0.011863,0.007619,0.052808,1.004117,-0.000077,1.012087,0.019699,0.000312,0.022963,0.997814,0.995559,1.009671,0.011598,-0.008192,0.053373,0.003980,-1.003781,1.012030,0.014914,-0.018863,0.023035,-0.000671,0.000310,1.006358,-0.142231,0.051592,0.041171,0.004080,1.003732,1.012098,0.014604,0.018876,0.022966,-0.995437,-0.999677,1.008894,0.027054,-0.028085,0.052413,-1.000213,-0.004999,1.008736,-0.039656,-0.056350,0.055185,-0.995515,0.999616,1.008870,0.027749,0.027696,0.052633
0.110000,0.997751,-0.995448,1.010338,0.011896,0.007580,0.052805,1.004314,-0.000074,1.012317,0.019661,0.000313,0.022905,0.997930,0.995477,1.010205,0.011628,-0.008153,0.053372,0.004129,-1.003970,1.012260,0.014880,-0.018829,0.022978,-0.002094,0.000826,1.006769,-0.142336,0.051629,0.041198,0.004226,1.003920,1.012327,0.014568,0.018842,0.022908,-0.995166,-0.999958,1.009418,0.027028,-0.028108,0.052419,-1.000610,-0.005563,1.009288,-0.039684,-0.056342,0.055197,-0.995237,0.999893,1.009396,0.027724,0.027720,0.052640
0.120000,0.997870,-0.995373,1.010866,0.011931,0.007536,0.052802,1.004510,-0.000071,1.012545,0.019616,0.000315,0.022839,0.998047,0.995396,1.010739,0.011661,-0.008111,0.053371,0.004278,-1.004158,1.012490,0.014841,-0.018788,0.022912,-0.003518,0.001343,1.007182,-0.142455,0.051672,0.041228,0.004372,1.004108,1.012556,0.014527,0.018801,0.022841,-0.994896,-1.000239,1.009942,0.026997,-0.028133,0.052426,-1.001006,-0.006126,1.009840,-0.039714,-0.056333,0.055211,-0.994960,1.000170,1.009923,0.027695,0.027746,0.052647
0.130000,0.997990,-0.995298,1.011394,0.011969,0.007488,0.052797,1.004706,-0.000068,1.012773,0.019564,0.000316,0.022764,0.998163,0.995315,1.011273,0.011696,-0.008065,0.053369,0.004426,-1.004345,1.012719,0.014796,-0.018740,0.022839,-0.004943,0.001860,1.007594,-0.142588,0.051719,0.041264,0.004517,1.004296,1.012784,0.014481,0.018754,0.022766,-0.994626,-1.000521,1.010466,0.026962,-0.028160,0.052432,-1.001404,-0.006689,1.010392,-0.039747,-0.056322,0.055227,-0.994683,1.000448,1.010449,0.027662,0.027773,0.052653
0.140000,0.998110,-0.995223,1.011922,0.012010,0.007437,0.052791,1.004901,-0.000065,1.013001,0.019505,0.000318,0.022681,0.998280,0.995234,1.011806,0.011734,-0.008014,0.053366,0.004574,-1.004532,1.012947,0.014747,-0.018686,0.022757,-0.006369,0.002377,1.008007,-0.142735,0.051771,0.041304,0.004661,1.004484,1.013011,0.014430,0.018701,0.022683,-0.994357,-1.000802,1.010991,0.026923,-0.028189,0.052438,-1.001801,-0.007253,1.010944,-0.039781,-0.056309,0.055244,-0.994407,1.000726,1.010976,0.027625,0.027802,0.052661
0.150000,0.998230,-0.995149,1.012450,0.012054,0.007381,0.052784,1.005096,-0.000062,1.013227,0.019439,0.000320,0.022590,0.998398,0.995155,1.012340,0.011774,-0.007960,0.053363,0.004721,-1.004719,1.013174,0.014693,-0.018625,0.022666,-0.007797,0.002895,1.008420,-0.142895,0.051828,0.041349,0.004805,1.004670,1.013238,0.014373,0.018641,0.022592,-0.994088,-1.001084,1.011515,0.026880,-0.028219,0.052445,-1.002199,-0.007816,1.011497,-0.039818,-0.056296,0.055263,-0.994131,1.001004,1.011502,0.027584,0.027833,0.052668
0.160000,0.998351,-0.995075,1.012978,0.012101,0.007321,0.052776,1.005290,-0.000059,1.013452,0.019366,0.000322,0.022490,0.998516,0.995075,1.012874,0.011816,-0.007901,0.053359,0.004867,-1.004905,1.013400,0.014634,-0.018558,0.022568,-0.009227,0.003414,1.008834,-0.143070,0.051890,0.041398,0.004949,1.004856,1.013463,0.014312,0.018575,0.022492,-0.993819,-1.001367,1.012040,0.026832,-0.028251,0.052451,-1.002598,-0.008378,1.012050,-0.039857,-0.056280,0.055283,-0.993855,1.001283,1.012029,0.027540,0.027865,0.052675
0.170000,0.998472,-0.995003,1.013506,0.012150,0.007256,0.052767,1.005483,-0.000055,1.013677,0.019286,0.000324,0.022382,0.998634,0.994997,1.013407,0.011861,-0.007839,0.053354,0.005013,-1.005090,1.013625,0.014570,-0.018483,0.022461,-0.010659,0.003933,1.009248,-0.143259,0.051957,0.041452,0.005091,1.005042,1.013688,0.014245,0.018502,0.022383,-0.993551,-1.001649,1.012564,0.026781,-0.028284,0.052457,-1.002997,-0.008941,1.012603,-0.039899,-0.056264,0.055305,-0.993580,1.001561,1.012556,0.027491,0.027899,0.052682
0.180000,0.998594,-0.994930,1.014033,0.012203,0.007188,0.052757,1.005676,-0.000052,1.013900,0.019198,0.000327,0.022266,0.998753,0.994919,1.013941,0.011909,-0.007773,0.053348,0.005159,-1.005275,1.013849,0.014501,-0.018403,0.022346,-0.012093,0.004453,1.009663,-0.143462,0.052029,0.041511,0.005233,1.005226,1.013911,0.014173,0.018422,0.022267,-0.993284,-1.001932,1.013089,0.026726,-0.028319,0.052463,-1.003396,-0.009504,1.013156,-0.039942,-0.056246,0.055328,-0.993305,1.001841,1.013083,0.027439,0.027935,0.052689
0.190000,0.998716,-0.994859,1.014561,0.012258,0.007116,0.052747,1.005867,-0.000049,1.014122,0.019104,0.000330,0.022141,0.998873,0.994841,1.014474,0.011959,-0.007702,0.053342,0.005303,-1.005458,1.014072,0.014427,-0.018315,0.022223,-0.013528,0.004973,1.010078,-0.143680,0.052106,0.041574,0.005375,1.005410,1.014133,0.014095,0.018336,0.022142,-0.993017,-1.002216,1.013613,0.026666,-0.028356,0.052469,-1.003795,-0.010066,1.013709,-0.039988,-0.056226,0.055353,-0.993031,1.002120,1.013610,0.027383,0.027973,0.052696
0.200000,0.998839,-0.994788,1.015088,0.012317,0.007039,0.052735,1.006058,-0.000045,1.014343,0.019003,0.000332,0.022008,0.998992,0.994764,1.015007,0.012012,-0.007628,0.053335,0.005447,-1.005641,1.014293,0.014348,-0.018222,0.022092,-0.014966,0.005495,1.010494,-0.143911,0.052188,0.041641,0.005515,1.005593,1.014354,0.014013,0.018244,0.022008,-0.992751,-1.002500,1.014138,0.026602,-0.028395,0.052475,-1.004196,-0.010628,1.014263,-0.040036,-0.056205,0.055380,-0.992758,1.002400,1.014137,0.027322,0.028012,0.052703
0.210000,0.998962,-0.994718,1.015615,0.012378,0.006959,0.052722,1.006247,-0.000042,1.014562,0.018894,0.000336,0.021867,0.999113,0.994689,1.015541,0.012067,-0.007550,0.053328,0.005590,-1.005823,1.014514,0.014264,-0.018121,0.021953,-0.016406,0.006017,1.010911,-0.144156,0.052275,0.041714,0.005655,1.005775,1.014573,0.013925,0.018145,0.021867,-0.992485,-1.002784,1.014663,0.026534,-0.028435,0.052482,-1.004596,-0.011190,1.014817,-0.040086,-0.056183,0.055408,-0.992485,1.002680,1.014664,0.027258,0.028053,0.052711
0.220000,0.999086,-0.994649,1.016143,0.012442,0.006873,0.052708,1.006436,-0.000039,1.014780,0.018779,0.000339,0.021719,0.999234,0.994614,1.016074,0.012124,-0.007467,0.053320,0.005733,-1.006003,1.014733,0.014174,-0.018014,0.021807,-0.017849,0.006540,1.011329,-0.144416,0.052367,0.041793,0.005794,1.005956,1.014791,0.013831,0.018039,0.021718,-0.992220,-1.003068,1.015188,0.026460,-0.028477,0.052489,-1.004997,-0.011752,1.015371,-0.040138,-0.056159,0.055440,-0.992213,1.002961,1.015191,0.027188,0.028096,0.052719
0.230000,0.999211,-0.994581,1.016670,0.012509,0.006783,0.052693,1.006623,-0.000035,1.014997,0.018656,0.000342,0.021563,0.999355,0.994539,1.016607,0.012184,-0.007379,0.053312,0.005874,-1.006183,1.014950,0.014080,-0.017900,0.021653,-0.019295,0.007064,1.011747,-0.144690,0.052464,0.041877,0.005932,1.006136,1.015007,0.013733,0.017927,0.021562,-0.991956,-1.003353,1.015713,0.026381,-0.028520,0.052497,-1.005399,-0.012313,1.015926,-0.040193,-0.056133,0.055473,-0.991941,1.003242,1.015718,0.027113,0.028141,0.052729
0.240000,0.999337,-0.994513,1.017196,0.012579,0.006689,0.052678,1.006809,-0.000032,1.015211,0.018526,0.000346,0.021400,0.999477,0.994466,1.017140,0.012246,-0.007288,0.053303,0.006014,-1.006361,1.015166,0.013980,-0.017780,0.021493,-0.020743,0.007590,1.012166,-0.144978,0.052566,0.041966,0.006068,1.006314,1.015222,0.013628,0.017808,0.021399,-0.991692,-1.003639,1.016238,0.026296,-0.028566,0.052506,-1.005801,-0.012875,1.016480,-0.040250,-0.056105,0.055510,-0.991670,1.003524,1.016245,0.027033,0.028188,0.052739
0.250000,0.999463,-0.994447,1.017723,0.012653,0.006590,0.052662,1.006993,-0.000028,1.015425,0.018389,0.000350,0.021229,0.999600,0.994394,1.017673,0.012311,-0.007192,0.053294,0.006153,-1.006538,1.015380,0.013875,-0.017652,0.021325,-0.022194,0.008116,1.012586,-0.145281,0.052673,0.042062,0.006204,1.006492,1.015435,0.013518,0.017683,0.021228,-0.991430,-1.003925,1.016763,0.026207,-0.028613,0.052516,-1.006204,-0.013435,1.017036,-0.040309,-0.056075,0.055549,-0.991400,1.003806,1.016773,0.026948,0.028238,0.052750
0.260000,0.999590,-0.994381,1.018250,0.012729,0.006487,0.052645,1.007177,-0.000025,1.015636,0.018245,0.000355,0.021052,0.999724,0.994322,1.018206,0.012378,-0.007091,0.053284,0.006292,-1.006714,1.015592,0.013765,-0.017519,0.021150,-0.023649,0.008643,1.013008,-0.145598,0.052784,0.042162,0.006339,1.006668,1.015647,0.013403,0.017552,0.021050,-0.991168,-1.004211,1.017288,0.026112,-0.028663,0.052526,-1.006607,-0.013996,1.017591,-0.040370,-0.056044,0.055591,-0.991131,1.004089,1.017300,0.026858,0.028289,0.052762
0.270000,0.999717,-0.994317,1.018776,0.012807,0.006379,0.052627,1.007358,-0.000021,1.015846,0.018094,0.000359,0.020867,0.999848,0.994252,1.018739,0.012447,-0.006986,0.053274,0.006429,-1.006889,1.015803,0.013650,-0.017378,0.020968,-0.025106,0.009172,1.013430,-0.145929,0.052901,0.042269,0.006472,1.006843,1.015856,0.013282,0.017413,0.020864,-0.990908,-1.004498,1.017813,0.026011,-0.028714,0.052538,-1.007011,-0.014556,1.018148,-0.040434,-0.056011,0.055635,-0.990863,1.004372,1.017828,0.026763,0.028342,0.052775
0.280000,0.999846,-0.994254,1.019302,0.012889,0.006267,0.052608,1.007538,-0.000018,1.016053,0.017936,0.000364,0.020674,0.999973,0.994182,1.019272,0.012519,-0.006877,0.053264,0.006565,-1.007062,1.016011,0.013530,-0.017231,0.020779,-0.026567,0.009701,1.013853,-0.146274,0.053024,0.042381,0.006604,1.007016,1.016064,0.013156,0.017269,0.020671,-0.990648,-1.004785,1.018339,0.025906,-0.028766,0.052550,-1.007416,-0.015116,1.018704,-0.040500,-0.055977,0.055682,-0.990596,1.004656,1.018356,0.026663,0.028397,0.052789
0.290000,0.999975,-0.994192,1.019828,0.012974,0.006150,0.052588,1.007717,-0.000014,1.016259,0.017771,0.000369,0.020474,1.000098,0.994114,1.019804,0.012593,-0.006764,0.053253,0.006699,-1.007233,1.016218,0.013404,-0.017077,0.020582,-0.028032,0.010232,1.014277,-0.146634,0.053151,0.042498,0.006735,1.007188,1.016270,0.013024,0.017117,0.020471,-0.990389,-1.005073,1.018864,0.025795,-0.028821,0.052563,-1.007821,-0.015676,1.019261,-0.040568,-0.055940,0.055732,-0.990330,1.004940,1.018884,0.026558,0.028454,0.052804
0.300000,1.000105,-0.994131,1.020354,0.013062,0.006029,0.052567,1.007894,-0.000010,1.016463,0.017599,0.000374,0.020267,1.000224,0.994047,1.020337,0.012670,-0.006646,0.053242,0.006833,-1.007403,1.016423,0.013274,-0.016917,0.020378,-0.029500,0.010764,1.014703,-0.147009,0.053283,0.042621,0.006865,1.007359,1.016473,0.012887,0.016960,0.020263,-0.990132,-1.005362,1.019390,0.025679,-0.028878,0.052576,-1.008227,-0.016235,1.019819,-0.040638,-0.055902,0.055784,-0.990065,1.005225,1.019412,0.026448,0.028513,0.052819
0.310000,1.000236,-0.994071,1.020880,0.013152,0.005903,0.052545,1.008069,-0.000007,1.016664,0.017420,0.000379,0.020053,1.000352,0.993981,1.020869,0.012748,-0.006523,0.053228,0.006965,-1.007572,1.016626,0.013138,-0.016750,0.020168,-0.030972,0.011298,1.015130,-0.147396,0.053419,0.042750,0.006993,1.007527,1.016675,0.012745,0.016796,0.020048,-0.989876,-1.005651,1.019916,0.025557,-0.028935,0.052590,-1.008634,-0.016794,1.020377,-0.040709,-0.055861,0.055838,-0.989801,1.005510,1.019940,0.026332,0.028573,0.052835
0.320000,1.000368,-0.994013,1.021405,0.013243,0.005774,0.052518,1.008242,-0.000003,1.016864,0.017234,0.000385,0.019834,1.000479,0.993917,1.021401,0.012827,-0.006398,0.053212,0.007095,-1.007738,1.016826,0.012997,-0.016577,0.019952,-0.032448,0.011833,1.015558,-0.147795,0.053560,0.042884,0.007120,1.007695,1.016874,0.012597,0.016626,0.019828,-0.989621,-1.005940,1.020442,0.025430,-0.028993,0.052603,-1.009042,-0.017352,1.020936,-0.040781,-0.055817,0.055892,-0.989538,1.005796,1.020469,0.026211,0.028634,0.052850
0.330000,1.000501,-0.993956,1.021930,0.013336,0.005641,0.052489,1.008414,0.000001,1.017061,0.017042,0.000391,0.019608,1.000608,0.993853,1.021933,0.012907,-0.006268,0.053193,0.007225,-1.007903,1.017025,0.012852,-0.016398,0.019731,-0.033928,0.012369,1.015987,-0.148205,0.053705,0.043024,0.007245,1.007860,1.017071,0.012445,0.016450,0.019601,-0.989367,-1.006231,1.020968,0.025296,-0.029051,0.052615,-1.009450,-0.017910,1.021495,-0.040852,-0.055769,0.055947,-0.989277,1.006083,1.020997,0.026084,0.028695,0.052864
0.340000,1.000635,-0.993900,1.022455,0.013431,0.005504,0.052456,1.008583,0.000005,1.017256,0.016844,0.000397,0.019376,1.000738,0.993791,1.022465,0.012988,-0.006134,0.053171,0.007352,-1.008066,1.017221,0.012702,-0.016213,0.019503,-0.035412,0.012907,1.016418,-0.148628,0.053853,0.043169,0.007369,1.008024,1.017266,0.012287,0.016268,0.019369,-0.989115,-1.006521,1.021494,0.025157,-0.029110,0.052627,-1.009859,-0.018468,1.022054,-0.040924,-0.055717,0.056003,-0.989017,1.006370,1.021526,0.025951,0.028758,0.052877
0.350000,1.000770,-0.993846,1.022979,0.013527,0.005363,0.052419,1.008750,0.000009,1.017449,0.016639,0.000404,0.019138,1.000868,0.993731,1.022997,0.013069,-0.005997,0.053146,0.007479,-1.008227,1.017415,0.012548,-0.016022,0.019270,-0.036901,0.013446,1.016851,-0.149062,0.054006,0.043319,0.007491,1.008185,1.017459,0.012124,0.016080,0.019130,-0.988864,-1.006813,1.022020,0.025011,-0.029169,0.052637,-1.010268,-0.019025,1.022615,-0.040995,-0.055662,0.056060,-0.988758,1.006658,1.022055,0.025813,0.028820,0.052890
0.360000,1.000906,-0.993793,1.023503,0.013624,0.005218,0.052379,1.008916,0.000013,1.017639,0.016428,0.000411,0.018895,1.000999,0.993671,1.023528,0.013152,-0.005856,0.053117,0.007603,-1.008387,1.017606,0.012388,-0.015824,0.019031,-0.038394,0.013987,1.017285,-0.149508,0.054163,0.043475,0.007611,1.008345,1.017649,0.011956,0.015886,0.018886,-0.988615,-1.007105,1.022547,0.024860,-0.029228,0.052647,-1.010679,-0.019581,1.023176,-0.041067,-0.055603,0.056117,-0.988501,1.006946,1.022584,0.025668,0.028884,0.052902
0.370000,1.001042,-0.993741,1.024027,0.013723,0.005069,0.052335,1.009079,0.000017,1.017826,0.016210,0.000418,0.018645,1.001131,0.993614,1.024059,0.013235,-0.005711,0.053086,0.007726,-1.008544,1.017795,0.012224,-0.015621,0.018786,-0.039891,0.014529,1.017720,-0.149966,0.054324,0.043636,0.007730,1.008503,1.017837,0.011783,0.015687,0.018635,-0.988367,-1.007397,1.023073,0.024703,-0.029288,0.052656,-1.011090,-0.020137,1.023737,-0.041138,-0.055540,0.056175,-0.988245,1.007236,1.023113,0.025518,0.028948,0.052914
0.380000,1.001180,-0.993691,1.024550,0.013823,0.004917,0.052288,1.009240,0.000022,1.018012,0.015986,0.000425,0.018389,1.001264,0.993557,1.024590,0.013319,-0.005562,0.053051,0.007848,-1.008699,1.017982,0.012055,-0.015411,0.018536,-0.041393,0.015073,1.018158,-0.150435,0.054489,0.043802,0.007847,1.008659,1.018022,0.011605,0.015481,0.018378,-0.988121,-1.007690,1.023600,0.024540,-0.029347,0.052665,-1.011501,-0.020692,1.024299,-0.041210,-0.055474,0.056233,-0.987990,1.007525,1.023642,0.025363,0.029013,0.052924
0.390000,1.001319,-0.993643,1.025072,0.013925,0.004761,0.052238,1.009399,0.000026,1.018194,0.015756,0.000432,0.018127,1.001397,0.993502,1.025120,0.013404,-0.005409,0.053014,0.007968,-1.008852,1.018166,0.011882,-0.015195,0.018279,-0.042900,0.015619,1.018596,-0.150917,0.054658,0.043974,0.007962,1.008813,1.018204,0.011422,0.015269,0.018116,-0.987876,-1.007984,1.024127,0.024372,-0.029408,0.052672,-1.011914,-0.021246,1.024862,-0.041282,-0.055404,0.056292,-0.987737,1.007816,1.024171,0.025202,0.029078,0.052934
0.400000,1.001459,-0.993596,1.025594,0.014028,0.004601,0.052184,1.009555,0.000030,1.018374,0.015519,0.000440,0.017860,1.001532,0.993449,1.025650,0.013489,-0.005253,0.052973,0.008085,-1.009003,1.018348,0.011703,-0.014973,0.018017,-0.044411,0.016166,1.019037,-0.151410,0.054831,0.044152,0.008075,1.008964,1.018384,0.011234,0.015051,0.017847,-0.987633,-1.008279,1.024653,0.024197,-0.029468,0.052679,-1.012327,-0.021800,1.025425,-0.041353,-0.055330,0.056352,-0.987486,1.008107,1.024701,0.025035,0.029144,0.052943
0.410000,1.001599,-0.993551,1.026116,0.014132,0.004437,0.052124,1.009709,0.000035,1.018551,0.015276,0.000448,0.017587,1.001667,0.993397,1.026179,0.013574,-0.005093,0.052927,0.008202,-1.009152,1.018526,0.011521,-0.014746,0.017750,-0.045928,0.016716,1.019479,-0.151912,0.055007,0.044334,0.008187,1.009114,1.018561,0.011042,0.014829,0.017573,-0.987392,-1.008574,1.025180,0.024017,-0.029528,0.052683,-1.012741,-0.022353,1.025989,-0.041423,-0.055252,0.056410,-0.987237,1.008399,1.025230,0.024862,0.029209,0.052950
0.420000,1.001741,-0.993507,1.026637,0.014234,0.004272,0.052056,1.009861,0.000039,1.018726,0.015030,0.000456,0.017312,1.001803,0.993347,1.026708,0.013657,-0.004932,0.052874,0.008316,-1.009298,1.018703,0.011335,-0.014514,0.017481,-0.047450,0.017267,1.019924,-0.152423,0.055186,0.044521,0.008296,1.009261,1.018735,0.010846,0.014602,0.017296,-0.987153,-1.008869,1.025707,0.023831,-0.029585,0.052684,-1.013155,-0.022905,1.026553,-0.041489,-0.055167,0.056464,-0.986989,1.008691,1.025760,0.024684,0.029272,0.052952
0.430000,1.001884,-0.993466,1.027157,0.014335,0.004105,0.051979,1.010010,0.000044,1.018898,0.014779,0.000464,0.017032,1.001940,0.993299,1.027237,0.013738,-0.004768,0.052812,0.008428,-1.009442,1.018876,0.011147,-0.014279,0.017208,-0.048976,0.017819,1.020370,-0.152940,0.055368,0.044712,0.008404,1.009406,1.018907,0.010647,0.014371,0.017016,-0.986916,-1.009165,1.026234,0.023640,-0.029639,0.052679,-1.013571,-0.023456,1.027118,-0.041551,-0.055075,0.056514,-0.986743,1.008984,1.026289,0.024500,0.029333,0.052951
